Orthogroup	Adipose	Adrenal	Brain	Colon	Heart	Liver	Lung	Muscle	Pituitary	Skin	Spleen	Testis	Thyroid
OG0000054	0.399616708254841	0.479508896260401	0.434745433823835	0.438922435535393	0.366073008814904	0.488087778969604	0.361116156809971	0.419972229489261	0.378391961285734	0.435165957492476	0.355863111051491	0.591940768410831	0.451101095109714
OG0000055	0.307888371761671	0.283143040529945	0.315196877682995	0.183913836580874	0.543217044782385	0.167100744716914	0.331284280725486	0.168615629289667	0.34627111804998	0.074112319688266	0.259708355995318	0.672732589551973	0.189434375646547
OG0000056	0.640843423057231	0.458410662331193	0.557818133068393	0.580105652748525	0.485759767696125	0.496982981734617	0.541393668022368	0.527167971926828	0.439184314414923	0.612341374240183	0.547978503122346	0.565705631045453	0.617146258328125
OG0000057	0.509877236641552	0.517024176416281	0.5334509909205	0.574204266516878	0.461826838543934	0.442060523422197	0.47686215161881	0.490171887935358	0.441583428733459	0.482116994936932	0.6594809509887	0.592212105460986	0.472934048273469
OG0000058	0.387185604388772	0.526965685291886	0.536589347870042	0.376492731782575	0.651954634614786	0.551687653974918	0.445718144311017	0.628698699610218	0.532724471247819	0.449116694599796	0.540558603180646	0.468042413427415	0.593306888611942
OG0000059	0.504459778026351	0.505308287150858	0.566099178204922	0.51585146394837	0.558825086326693	0.538156917446021	0.629707567831483	0.55379186339911	0.56643273347764	0.531261646270805	0.443021204737361	0.368744530785238	0.581187828873191
OG0000060	0.413035202266617	0.424152695941341	0.432667230767822	0.499243919363405	0.465697013664832	0.521726683060931	0.371842098938145	0.501184779136195	0.448801690115101	0.426402119126174	0.439301397537122	0.445197362914956	0.53794357945413
OG0000061	0.27297108406559	0.337869745034971	0.4114602232359	0.319695650227982	0.35016799813498	0.31540666227733	0.441257335647961	0.225865066928125	0.297499064264879	0.232295364260662	0.240663586593964	0.49437017981719	0.375955743474215
OG0000062	0.321556572711687	0.457375569992146	0.523898009922866	0.464824072842301	0.298118580608962	0.284495784242167	0.490729653220796	0.227748185029475	0.574082245953119	0.449736230044268	0.332030354104135	0.583530446654245	0.556331832395443
OG0000063	0.420490992485478	0.388792204535614	0.577893656551056	0.389617223172031	0.262054342819861	0.218597652954855	0.398090898849424	0.251858789084624	0.462510631063865	0.507764455555129	0.525510014234404	0.415433258580042	0.318012155282699
OG0000064	0.47929504770068	0.571813393013941	0.541579489205909	0.43383337384617	0.459670436524278	0.419079676026742	0.4066982684153	0.450436667928888	0.548563495100369	0.391407305145827	0.473533680661681	0.482006078331624	0.386462727848554
OG0000066	0.308481396137575	0.338517300265918	0.541786099224347	0.297085197981557	0.340532214147537	0.258882180833867	0.273426680580835	0.315809125107216	0.402246602258067	0.261004718651431	0.364354853778578	0.670400673016732	0.335183629617862
OG0000067	0.654903157186554	0.520924792640149	0.44158133734254	0.682361216058234	0.514572736636298	0.532186218954188	0.433285238875084	0.571248833434644	0.459630097096064	0.487645872921563	0.494773423958179	0.483657724116445	0.475534291910663
OG0000068	0.586132916046895	0.644195097520395	0.677231338742275	0.598365271974348	0.486499739125404	0.380504105173926	0.472563517714251	0.553513387903125	0.681513325441495	0.509761677461496	0.502722608384215	0.411933590539993	0.449562238252804
OG0000069	0.524400494766176	0.584080437499497	0.691290487929402	0.805515605973356	0.436206832482934	0.434941543177221	0.519027273156753	0.639953874460789	0.523134879177331	0.765730402965727	0.349587374326626	0.314919940364112	0.748357862827657
OG0000070	0.646357277737297	0.537559407426506	0.490117296987334	0.541724288371002	0.457407420359569	0.522429418374451	0.618396651819843	0.432020831303931	0.60917835707308	0.531509753715156	0.626519065326522	0.564623999560746	0.556875009803607
OG0000071	0.579113997887202	0.645828804772934	0.787475507473164	0.659273476570579	0.720853064645226	0.63532965837135	0.637963331924727	0.548950580329802	0.52511875134746	0.5751364011108	0.642015403094265	0.393317290818426	0.686559495028845
OG0000072	0.748452009931047	0.501230862750391	0.71870465960099	0.571152192280386	0.57983999278506	0.696403184729728	0.459912987620923	1.24900719915367	0.441376165125095	0.740873449957338	0.450338993142799	0.268999945921605	0.656254960678588
OG0000074	0.578212419483668	0.506553043112521	0.592164974092632	0.515358782564028	0.648234485872464	0.693037868577115	0.373881486340121	0.586395066905657	0.726513915040581	0.487787908202782	0.456880726363221	0.354095133943563	0.550305142733169
OG0000075	0.214389112740178	0.318799817415881	0.382553415102264	0.341319901069499	0.286518509633697	0.243709552541554	0.266294686088241	0.323114805667764	0.463675864589599	0.5466389573651	0.206348466150604	0.523773065759943	0.335396465311787
OG0000076	0.377452761109016	0.587012852087496	0.59893613811699	0.302340038861729	0.364681283764198	0.648273110034479	0.426332220651558	0.444897435180619	0.553310563579862	0.34283656188059	0.491017983856413	0.481786293538766	0.43630173570986
OG0000077	0.457326540103351	0.478225137258421	0.35525254257721	0.402483655292699	0.435543931872762	0.484427375923793	0.416651274718677	0.276302872711369	0.546950260204708	0.485672232964283	0.386922612475463	0.491318070327026	0.484725664966773
OG0000078	0.467197898927305	0.475981169475315	0.479606856624666	0.547906305926049	0.55469926459739	0.659922085997333	0.38354417750924	0.474126636850373	0.434937812095493	0.392393672321431	0.434918477551138	0.586871823763468	0.444239528572914
OG0000079	0.428577970651183	0.419134822835905	0.558874041287946	0.371959351423143	0.292952597652297	0.461262147026927	0.404214337843979	0.461936104263652	0.255208955624112	0.476225026726457	0.475455488654893	0.564116075049596	0.315381626791346
OG0000080	0.36556122278318	0.404991135481209	0.40793729538758	0.518356456592395	0.320043430010279	0.412539127211469	0.401494811415031	0.300803807322917	0.368860180584912	0.569450299692269	0.406337713522958	0.489214143574445	0.309101527808857
OG0000081	0.364113966241434	0.445874786294758	0.296770262460849	0.412436871020242	0.364029670257898	0.28934078768976	0.29468069160332	0.383804041625958	0.234961149428952	0.311032996591189	0.529667330831699	0.41065947686689	0.336613279174995
OG0000082	0.378997261203574	0.468167881970678	0.27007034574904	0.52631954331717	0.358537680204771	0.378138465557556	0.553270363769627	0.360663348358971	0.677429655742681	0.622252182700864	0.562078815773918	0.493314969525864	0.521473414028808
OG0000083	0.52378161296898	0.522680221907478	0.390240965139185	0.470934841017877	0.512775896462654	0.436061374177688	0.646107391441519	0.355375590451785	0.41119463281783	0.431383906990481	0.633942805433447	0.357373392426398	0.440716095573169
OG0000084	0.66308761546972	0.821450065750784	0.731437023668304	0.671647034857496	0.759316555619409	0.694487215162429	0.66294352157105	0.867236804478302	0.630042458198035	0.631328749711283	0.760638423883739	0.401108988942901	0.705900480782092
OG0000085	0.374425531938517	0.407234091880172	0.407633374327441	0.488529350160819	0.359512091444836	0.500049423676715	0.478653440019122	0.371761156265756	0.293759399278269	0.494996272806941	0.497104813922806	0.534830882870297	0.454245548927863
OG0000086	0.367877758223014	0.362211658522938	0.551332395703426	0.383403446045073	0.299593036230612	0.453816907070725	0.438258749220531	0.379624384533854	0.419229928452135	0.443451401657767	0.495774185233378	0.528959287539614	0.406141723069159
OG0000087	0.326786775876778	0.295787689727767	0.726711829286041	0.516035508390455	0.493383828943854	0.335801432408478	0.320455817146896	0.697506864380314	0.393692729784445	0.452140648138714	0.30609064984157	0.456565032109107	0.66923272356613
OG0000088	0.312755682877066	0.341962476687967	0.403570947482122	0.422882937618315	0.270120040638098	0.398013316696685	0.411755147701568	0.314910139516001	0.453399041330887	0.602123790908808	0.50160571371652	0.540909848250753	0.428529792935791
OG0000089	0.374510327495372	0.468930929499727	0.483697618082504	0.403180244709581	0.49688829416686	0.370381070294824	0.514781369616529	0.426261343659117	0.547719420053516	0.446578197652096	0.51387344301448	0.700316714094299	0.600122833266517
OG0000090	0.420229911277771	0.325493906126496	0.597245787195562	0.40238366000261	0.278156326144983	0.430984755984291	0.369831394701788	0.328121622606131	0.478574583745849	0.383495715266227	0.535462859590195	0.489397377856058	0.290363510378216
OG0000091	0.441574621284184	0.432530468467443	0.548165495749481	0.330001779796888	0.317595865037391	0.486662210809317	0.34141062455154	0.404567147269765	0.639833435278484	0.664570163027983	0.424589369575338	0.348952130477887	0.565072513994181
OG0000092	0.473335477027537	0.355508658021144	0.422986527054909	0.450184759011313	0.389722410753705	0.451911547367588	0.339828405151094	0.372700957047894	0.344759948249858	0.436003185680202	0.425714956666359	0.520560493994406	0.396387031395806
OG0000093	0.550151470799625	0.702377221341296	0.563784515832873	0.567179499344427	0.500790434352584	0.768394875790772	0.5463256415053	0.531637885122072	0.585504542435787	0.59003859378882	0.606516005902497	0.384779215072447	0.588203070666526
OG0000095	0.599043442397396	0.774851054951783	0.597963135617625	0.55270314484674	0.767279370411742	0.643601139417698	0.632794099851914	0.706508673980031	0.50555955673236	0.455265933502977	0.788371265127968	0.528954782738346	0.583455710373306
OG0000096	0.351004434923847	0.387211136397498	0.570705903042885	0.373120860440837	0.476917310890392	0.521647868137732	0.357163443150602	0.541363524566395	0.339520194321763	0.633081327506462	0.36059454701741	0.310708628938865	0.510668255604136
OG0000097	0.370527438861537	0.468027078267949	0.60779483563257	0.544906123713584	0.383060371647222	0.339496626935197	0.530430941773394	0.411081572319683	0.557975867476046	0.561853388878406	0.34995267238936	0.413605709870993	0.531204269214013
OG0000100	0.475869810894	0.5683028101481	0.409930291735321	0.58102628056046	0.477461450773968	0.449684492542157	0.482080906661524	0.519030395198048	0.585607139434727	0.569448892395977	0.562009092035678	0.705318541434109	0.689731734479392
OG0000101	0.420071724194901	0.502706376689228	0.539969958120733	0.574215943659778	0.609944079875253	0.446129747183723	0.63786694472956	0.49283876452514	0.609482655450161	0.472952838047252	0.545650926809713	0.421124051797778	0.547041406176831
OG0000102	0.493460621395484	0.327574878260689	0.466123045751073	0.524614376437961	0.367860470603276	0.363356714050138	0.420123149975248	0.466194282883191	0.419258428533409	0.470297176110634	0.486615838357706	0.421880354880146	0.376040853176963
OG0000103	0.718486700789881	0.461556907553958	0.464294057265635	0.580664700990433	0.619550748834332	0.56439016269149	0.568287550793809	0.545986247189994	0.555002970560799	0.635192606070011	0.55803420653373	0.491180196511004	0.666265397078699
OG0000105	0.476912322201695	0.463168189673219	0.51422507056967	0.45593225172554	0.435961506659048	0.50565193947073	0.489488114087412	0.499251686266142	0.506432352403242	0.611377020462199	0.568472531800361	0.498669369423894	0.421754033325886
OG0000106	0.299705345427284	0.622040439764065	0.983227038612963	0.459250833297985	0.242369318911048	0.363268411959051	0.314597658411304	0.246086388815719	0.742883231828449	0.376600372927978	0.351023190567731	0.413744841994551	0.298870195168903
OG0000108	0.620010038317715	0.612867199254959	0.628924745347898	0.461811457269877	0.829462377209171	0.588674184457262	0.795278133274361	0.66285628031649	0.466675177367939	0.449324290959168	0.484813671034095	0.376358360818402	0.42736797683082
OG0000109	0.652918121976204	0.746407570019727	0.54243437183812	0.65866492455946	0.774408876472645	0.675063648562095	0.590456723095499	0.760136447838233	0.457919470314274	0.608470068056675	0.61487844954137	0.775210607744175	0.584876395894284
OG0000110	0.557663935390949	0.529457445187723	0.625464756944822	0.693850172114862	0.558609097013184	0.521395753522229	0.581920506434853	0.639864155157737	0.509570937471271	0.615619174016199	0.574281764644077	0.497489678895223	0.689044399317974
OG0000111	0.590139817505715	0.538718021602641	0.562280905265044	0.37082201626104	0.522825431043896	0.373244201602465	0.648578078925634	0.614843524985278	0.39187068591828	0.523477511665849	0.456912891385618	0.589258158981663	0.464499830925768
OG0000113	0.591576486908628	0.518374973088771	0.605041939779002	0.577788311557464	0.491455673787634	0.634581079919719	0.498474346175849	0.408742896614528	0.642987448155278	0.452896370329721	0.506400045005963	0.520556802057126	0.625463338018385
OG0000114	0.526403461977265	0.472628281956329	0.430002697975612	0.594022411124133	0.513865517498824	0.493537517879401	0.489284393633089	0.512518847510447	0.351387925115881	0.567830415507277	0.642923744386845	0.362971832687884	0.631917321950782
OG0000115	0.482753715571034	0.592277169162515	0.589417580918943	0.498302866032113	0.376822393969231	0.523635968226291	0.552893208085222	0.405305883791674	0.543784759765455	0.454311563442563	0.569371174875289	0.433651458034892	0.499884643057821
OG0000116	0.68908992052296	0.673371720526761	0.413995375295605	0.564401357022719	0.638965179272587	0.562854070481005	0.587877739705687	0.711018725587004	0.658355934483214	0.703250080771557	0.645820763241467	0.504690573266743	0.616974820737351
OG0000118	0.512580297467479	0.470058966158329	0.41435876559769	0.507042230469074	0.468028774283859	0.350042594283148	0.492728831328278	0.543703758207052	0.377895904622152	0.498028164427417	0.542544438164666	0.497720861492828	0.586928285475234
OG0000119	0.470827386445618	0.520894300104084	0.429647246279943	0.58088870866076	0.3927034138604	0.650162601972925	0.476177270599353	0.424094079802582	0.426053551315652	0.411904621125717	0.422814130824351	0.572047328777083	0.463049342332249
OG0000120	0.480971002002563	0.612104261147183	0.547319575500241	0.521657464372383	0.506230445287773	0.65073970163419	0.574959168834209	0.7121944370642	0.393690804611539	0.717873900442279	0.55069614224921	0.476696419447363	0.522403638523241
OG0000121	0.752735178091555	0.665344576840082	0.637096636330468	0.60046070193326	0.634238028892697	0.609799234635218	0.667321005037108	0.778940126444184	0.510446585849815	0.537297887066216	0.658734127312725	0.41234320176547	0.585259004700321
OG0000124	0.369118284561995	0.417544822977252	0.669423340202157	0.40391474380132	0.355579007019317	0.516973864878735	0.529799387134639	0.52948468027196	0.365429269813212	0.323022632003514	0.437496079138136	0.399983980935279	0.336257304027214
OG0000127	0.4153290950242	0.410273198052998	0.414352503670816	0.349906994947965	0.644910838421555	0.232350033758248	0.407185751179243	0.464643129961795	0.563777475926674	0.324576382258592	0.197458919298933	0.297236772227808	0.337963136038702
OG0000128	0.283318077554568	0.338519113853129	0.36213205371305	0.301441186981695	0.175346682519144	0.390581942828489	0.316136715357236	0.180890686942495	0.515673440817039	0.430317223705785	0.445303348466861	0.378355348513704	0.273595949607367
OG0000129	0.363666361820753	0.519952550458217	0.374507451698021	0.666406729090752	0.455690955684426	0.718869256002915	0.324351777093724	0.487146940873929	0.310054185555663	0.281650130565124	0.551792084450955	0.326088359562469	0.458615842176423
OG0000136	0.451735529153271	0.504482731287373	0.65820920410743	0.676261815773376	0.499792301059225	0.392515946575779	0.607551903591893	0.586284216543625	0.569894481760742	0.592523180702296	0.610041135546301	0.439940110614232	0.685027886175328
OG0000137	0.545075986521642	0.496695555470343	0.611383059104821	0.679690351790039	0.634552643512399	0.702436120425317	0.660752688101953	0.502808905142192	0.511797023841852	0.580878918109714	0.473783844587254	0.434373566300365	0.760273233009681
OG0000138	0.432029320659383	0.401750053155227	0.52545105574636	0.574907974590469	0.500247220773459	0.35560426639082	0.429113621694807	0.538684643445221	0.467798205049668	0.61827663124051	0.481880272348336	0.660897500342623	0.398060310365853
OG0000139	0.590649858625926	0.405852257381533	0.493643486253066	0.390540487000611	0.507060872695511	0.402962496630235	0.469594638410651	0.478790490501065	0.499210828151592	0.374549473014149	0.471889680166136	0.471665807434135	0.4324979694311
OG0000140	0.500271120221834	0.513705620766535	0.59115657625466	0.559752390653456	0.441159070382652	0.487762545303852	0.481214820703857	0.440516862184828	0.442088368896052	0.348992681898187	0.424998520528795	0.513607814782654	0.508970576805313
OG0000141	0.624693145593714	0.510522576824348	0.428693538006427	0.53360341714552	0.572435732400954	0.589922785656587	0.659461019343118	0.494868107995741	0.508911911830832	0.678715260143341	0.727536801117186	0.460807701204055	0.569081131468252
OG0000143	0.510679050376904	0.529466778855727	0.566702867520891	0.423704273291954	0.445989688089562	0.691167948925068	0.460752769295559	0.541225386579981	0.44624656766412	0.483502935952544	0.435114545079504	0.458235377138633	0.413416868840492
OG0000144	0.566913352643039	0.653831510679111	0.644352702361374	0.533488381421495	0.598402647683433	0.553575396502956	0.618270788596543	0.623788135204651	0.522932132479674	0.590627276004697	0.594058298214077	0.620264921587088	0.547028911481476
OG0000145	0.701930529921884	0.690350359263759	0.682385720273461	0.520499128153287	0.649929472960484	0.592745824373124	0.63649445553041	0.651949355220762	0.661500936740592	0.602966860072723	0.535029624234035	0.432423714302124	0.609937280634564
OG0000146	0.536263164700975	0.604635288944944	0.461147752593681	0.527690546782466	0.593973615796255	0.57401624167382	0.497468599684655	0.486412527667446	0.497395362933119	0.52603389148568	0.537971176086192	0.370157748292264	0.510921945361527
OG0000147	0.781107622174918	0.501422908365483	0.352862489786883	0.396598106892486	0.543924705382418	0.566269165196376	0.731540462156022	0.475529813378667	0.568229920600509	0.505454331405133	0.812858066557963	0.320149523772523	0.445866600710475
OG0000148	0.582885549080965	0.612077721033852	0.717397443789133	0.585495000001963	0.483221872636645	0.606081613485506	0.711208186028295	0.589680824914921	0.691838681478387	0.770244053130468	0.612011231297727	0.358795922468682	0.740927604248561
OG0000149	0.573642508623587	0.497455192140051	0.569172923792085	0.584584551475364	0.584520011455353	0.400084322432882	0.512691015596063	0.48827251433827	0.599085388849843	0.45662155116451	0.465076057343305	0.618649924591472	0.495517333797653
OG0000150	0.479376406933762	0.525122626008547	0.463920101760052	0.614382095183224	0.502772720752385	0.432280077123521	0.548412080415773	0.501474188085682	0.454689650628864	0.682923765433765	0.513368601228762	0.601679904425227	0.555033642622164
OG0000152	0.769011477666596	0.601969378708454	0.46560269367596	0.425370538585023	0.526917193735681	0.655324736568718	0.625519488831181	0.567635684919411	0.509918354430151	0.700322102855027	0.613032091941841	0.31401908075258	0.629781911236223
OG0000153	0.544552228962179	0.490486181533234	0.318194399331059	0.525767167853469	0.403115786999966	0.444867155237086	0.526431049892315	0.388589149643423	0.416164309376129	0.482781500355852	0.409373387529971	0.573812855435555	0.44864323627278
OG0000155	0.552029606189848	0.629616608810628	0.540629186226988	0.712567358472316	0.476164544078712	0.669910477270475	0.669883852873542	0.476083299274926	0.440524593587418	0.690682381879032	0.684976181658289	0.598408607559872	0.819285326265453
OG0000156	0.548466829259594	0.3911964647627	0.406781962909232	0.411096486578957	0.513621842327812	0.370055879215098	0.499461440153863	0.565836305573925	0.315516075563285	0.497508232221142	0.516601749121775	0.398605796523987	0.370310819055714
OG0000157	0.445012287692018	0.687420663039736	0.516882263615458	0.77866290179562	0.415726942134342	0.366242936022454	0.498011165297492	0.402072666030826	0.50677830169685	0.618619348804777	0.727458186567981	0.204422973689841	0.453771971791529
OG0000158	0.242728819329732	0.331071063115785	0.371961952342782	0.528518828219475	0.21454586318383	0.193936793783662	0.335567827551038	0.208511463642253	0.560857961847664	0.395608550905955	0.392746894151805	0.498270239517792	0.507473335297382
