GeneID	Colon_rep1	Colon_rep2	Colon_rep3	Colon_rep4	Colon_rep5	Colon_rep6
XP_015310616.3	0.00837015	0.00722726	0.0202807	0.0419786	0.0638991	0.0453558
XP_015310617.3	0.0432909	0.0264568	0.024437	0.0126458	0.0136501	0.00853941
XP_015310618.1	0.0169295	0.0130681	0.0128879	0.0256707	0.021758	0.0212697
XP_015310620.2	3.05501	3.59762	3.05847	2.63413	3.13768	1.94113
XP_015310621.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015310638.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015310677.3	0.0	0.0	0.044265	0.0358968	0.0370673	0.0
XP_015310678.2	2.23575	4.35076	8.09398	5.63053	3.63754	2.31224
XP_015310688.3	6.63921e-11	0.0	5.80781e-05	6.59844e-09	1.61648e-09	7.93424e-06
XP_015310704.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015310706.3	0.907522	0.613605	0.0	0.0	0.468953	0.570756
XP_015310747.1	1.7738	4.72886	1.50221	1.76013	2.44602	3.13338
XP_015310765.3	5.83497	5.25847	1.69187	2.23622	5.15698	5.98901
XP_015310770.3	0.26926	0.493072	0.529896	0.441865	0.213229	0.595343
XP_015310779.1	0.0	1.29469	0.725253	1.12721	0.389663	0.240721
XP_015310804.3	0.348025	0.290142	0.384745	1.01571	0.197112	0.459265
XP_015310808.3	9.59527	7.12931	4.07348	8.30373	6.39458	0.0
XP_015310820.1	1.73591	0.597873	1.62403	0.874462	1.05947	0.0
XP_015310860.3	30.2953	24.4985	33.4237	30.3184	28.9666	25.8825
XP_015310876.1	1.91317	2.33826	2.0488	2.97762	2.20283	2.84995
XP_015310879.3	1.64644	0.885085	1.07959	0.841851	1.23726	0.564207
XP_015310903.2	0.0	0.0	0.0	0.0	0.0148313	4.86178e-10
XP_015310913.3	0.775938	0.515455	0.412428	0.387285	0.354627	0.693563
XP_015310921.2	0.0708314	0.0360396	0.0	0.00868575	0.0275666	0.0435507
XP_015310928.3	70.898	75.3229	63.7253	56.9923	63.6885	61.6998
XP_015310937.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015310978.3	0.0287716	0.0688402	0.10749	0.0	0.0	0.0
XP_015311029.1	2.02294	1.07071	1.77342	2.87427	1.36102	4.02913
XP_015311039.3	0.488457	0.363016	0.0	0.301115	0.297929	0.0
XP_015311077.1	0.179102	0.192169	0.172482	0.260734	0.207745	0.335153
XP_015311099.2	0.575338	0.681414	0.44615	0.953332	0.375953	0.488734
XP_015311100.3	0.0	0.0	0.0	0.193151	0.0	0.0
XP_015311106.1	3.78959	4.17928	3.84703	2.4561	3.81054	3.78784
XP_015311110.1	6.82554	11.2199	5.10872	4.51397	6.34338	5.70746
XP_015311118.1	0.0	0.00760837	0.0	0.0	0.0	0.0
XP_015311136.3	0.0541841	0.0409324	0.082108	0.0822193	0.0172756	0.0451337
XP_015311156.2	0.150084	0.350993	0.10931	0.136964	0.126118	0.277124
XP_015311157.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015311181.3	13.8949	17.5186	10.3409	11.5204	18.2234	14.1469
XP_015311195.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_015311212.3	0.48956	0.0	0.0161604	0.537437	9.9552e-09	0.0
XP_015311253.1	0.0	0.0	0.0	0.00207736	0.0	0.0
XP_015311291.3	11.9243	12.0261	6.5867	8.50083	9.65299	12.5085
XP_015311294.3	1.97804	9.76462	4.14632	2.36241	1.8632	6.27503
XP_015311295.2	0.0	1.88724	1.25133	0.0	0.0	1.55866
XP_015311323.2	3.22106	2.24348	0.535812	0.812427	1.82652	2.58426
XP_015311329.2	40.2592	46.1506	40.1902	44.3654	42.5149	33.7566
XP_015311332.1	15.8215	12.619	16.167	18.3825	13.7564	18.0439
XP_015311345.2	1.23863	1.36895	3.07138	4.95371	3.3319	0.578423
XP_015311350.1	15.5125	20.2262	16.9559	20.5303	20.6594	35.1909
XP_015311354.1	0.0	0.0	0.000734539	0.308009	3.80912e-07	0.0
XP_015311374.3	134.474	153.466	97.9263	126.635	107.659	133.479
XP_015311387.1	16.797	21.1778	23.1837	3.10293	31.6598	17.008
XP_015311390.1	0.0505454	0.10092	0.0730523	0.08452	0.072874	0.102089
XP_015311436.3	0.0945197	0.103262	0.0	0.0965152	0.0946231	0.381319
XP_015311481.3	0.166207	0.000671886	0.000582671	0.00185301	0.141292	0.000433015
XP_015311482.3	2.56342	3.27953	1.01637	0.787937	1.5857	2.01968
XP_015311483.2	0.0	0.313324	0.0	0.0	0.377197	0.0
XP_015311497.2	0.000192626	1.58418e-08	0.397457	1.16227e-05	0.024163	0.678998
XP_015311508.3	0.0	3.29811e-10	2.33684e-08	0.0	0.0	0.0
XP_015311540.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015311553.3	0.0369639	0.132537	2.89756	1.28246e-08	1.77474	1.45812
XP_015311556.3	1.01462	1.77161	1.0852	1.06979	0.797294	1.56826
XP_015311565.2	0.0327143	0.0740036	1.52135e-09	2.16528e-10	0.249563	0.170882
XP_015311570.3	3.48429	8.78072	1.1755	1.7369	3.236	5.27409
XP_015311688.3	1.55472	2.28466	1.75554	1.52506	1.38709	1.9881
XP_015311698.3	0.0488451	0.0370147	0.0	0.0592828	0.015593	0.0610698
XP_015311721.3	0.765425	1.83729	0.612799	1.00533	0.528795	1.4801
XP_015311746.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_015311748.1	0.315685	0.42391	0.707617	0.850939	0.66294	0.283406
XP_015311766.3	0.0	0.0	0.0	0.0	0.0350753	0.0
XP_015311792.1	1.57339	2.77384	1.9601	1.95753	0.78513	1.95607
XP_015311828.1	0.192962	0.0192645	0.0	0.590855	0.0170624	0.0
XP_015311853.3	0.371693	0.419198	0.338193	0.300755	0.442913	0.185871
XP_015311856.3	174.839	31.2324	14.3113	10.3132	12.8086	30.4775
XP_015311863.1	0.882915	0.369051	0.11229	0.547361	0.639519	0.7941
XP_015311870.1	0.215263	0.256516	0.0	0.0	0.0	0.126914
XP_015311891.3	1.38447	0.641794	0.385638	0.147036	0.272031	0.198718
XP_015311894.3	0.247961	0.207916	0.382217	0.154633	0.0987265	0.0472279
XP_015311953.3	1.41491	0.816683	9.77363e-07	0.101674	1.97323	1.65837
XP_015311970.1	0.0	0.345904	0.0	0.0	0.0	0.0
XP_015311977.2	5.98656	9.99793	12.5439	6.86738	8.64123	8.49481
XP_015311978.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_015311987.1	35.4763	31.7807	32.132	48.2464	34.2038	36.1434
XP_015311997.3	0.025352	0.0	0.0	0.0	0.0	0.0
XP_015312002.3	0.0	0.0	0.185214	0.0	0.0	0.0
XP_015312033.1	0.403085	0.3382	0.2139	0.24607	0.240244	0.295111
XP_015312068.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_015312074.2	1.03537	0.847176	0.10501	0.189201	0.595533	0.677233
XP_015312078.2	0.122228	0.160996	0.059824	0.174776	0.0252305	0.359855
XP_015312089.1	0.0	0.0	0.0	0.0	0.0195395	0.0
XP_015312117.3	61.6293	42.8965	13.2535	21.3321	32.5912	38.7267
XP_015312134.3	28.2124	22.3001	13.6621	37.7651	26.8503	16.2706
XP_015312157.2	67.429	72.3804	77.6715	69.1258	57.8319	67.0119
XP_015312161.3	0.0	0.00999604	0.0	0.0	0.0377726	0.0216492
XP_015312201.3	0.118657	0.131174	0.0487696	0.107921	0.153839	0.103762
XP_015312327.1	0.0	0.0	0.134181	0.0	0.0	0.0
XP_015312332.3	0.530634	0.475018	1.32752	1.45372	2.0957	2.89574e-07
XP_015312340.3	1.1841	2.60955	1.1533	0.982751	0.798326	1.3118
XP_015312348.3	0.0	0.016996	0.0	0.129616	0.0	0.0463236
XP_015312349.1	0.0	7.52418e-10	0.030294	0.487444	0.0	0.0
XP_015312365.2	1.9904	2.1674	0.0948782	1.14385	1.45869	1.38747
XP_015312367.2	15.6735	20.2796	18.1036	14.6103	14.8829	19.2281
XP_015312375.1	0.388985	0.409487	0.0	0.0381788	0.196723	0.518061
XP_015312384.2	8.49689	13.5407	24.1235	1.43598	11.7766	29.3047
XP_015312388.3	8.33271	4.95967	4.11228	7.02792	8.36099	5.06413
XP_015312399.1	0.649335	0.67427	1.11098	1.09996	0.716756	1.05146
XP_015312402.2	0.0	0.0927357	0.0	0.0	0.0	0.0
XP_015312403.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_015312420.1	0.586986	1.98056	1.27167	1.88585	1.52726	1.11802
XP_015312426.1	4.09908e-05	2.78694	5.54784	3.09924	4.53904	5.30187
XP_015312429.1	15.5116	15.5641	1.6711	4.16692	7.73255	15.8439
XP_015312430.1	47.1377	39.8633	37.8278	31.6411	35.9182	40.6391
XP_015312434.1	0.0174744	0.0610561	0.039384	0.0269753	0.0	0.0
XP_015312440.3	2.48976	0.575821	0.242261	0.231637	0.334777	0.506738
XP_015312451.3	0.180625	0.195528	0.12951	0.080162	0.134406	0.146958
XP_015312463.3	6.98175	7.43186	5.95102	6.14868	5.87257	6.35698
XP_015312499.3	0.449812	0.178427	0.565694	0.0	0.0	0.0
XP_015312508.1	2.88475	6.29634	1.74525	6.22491	7.93051	3.85579
XP_015312559.2	0.0	0.0	0.0	0.0	0.0	0.658936
XP_015312561.3	0.241046	0.120714	0.0143176	0.0	0.0803491	0.0
XP_015312570.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015312586.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015312592.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015312612.3	0.00330525	0.0126407	0.0502523	0.0200464	0.0423641	0.0414052
XP_015312618.3	0.038963	0.0717709	0.00926869	0.0221472	0.0625538	0.0407181
XP_015312625.1	1.47563	1.25434	0.00685956	0.0010796	0.311943	1.13932
XP_015312654.2	0.0	0.0	0.0	0.0	0.0	0.0976903
XP_015312676.1	20.01	14.6561	15.7963	17.274	17.757	14.8858
XP_015312692.3	0.438494	0.244449	0.299899	0.363528	0.597297	0.330202
XP_015312705.3	0.160625	0.182016	0.142099	0.142411	0.18148	0.178047
XP_015312707.2	16.6157	31.9146	20.349	19.2953	18.4311	18.6203
XP_015312708.3	0.362908	0.357919	0.463545	0.27052	0.63305	0.5134
XP_015312723.2	2.93833	1.06742	1.14487	0.868594	0.315143	0.666382
XP_015312724.3	3.86795	3.5177	3.73899	2.51758	3.67226	6.64797
XP_015312729.3	1.38993	1.85137	0.0	1.00291	0.0	0.908502
XP_015312752.3	0.00643653	0.0	0.0	0.0198695	0.020431	0.0
XP_015312762.3	0.429323	0.836352	1.10602	0.542172	0.64747	1.21012
XP_015312778.3	0.0	0.0	0.0	0.0	0.0	8.41277e-08
XP_015312811.1	0.93772	0.854891	2.77697	1.60672	0.460555	0.778487
XP_015312819.3	0.406702	0.379431	0.0	0.0	0.463868	0.592425
XP_015312823.3	317.233	184.678	304.138	221.965	235.751	261.29
XP_015312831.3	7.39667e-09	1.66901e-07	1.64329e-09	1.17163e-09	2.07408e-10	3.87998e-09
XP_015312838.1	0.110401	0.182197	0.154811	0.315169	0.215729	0.421578
XP_015312864.3	0.0227507	0.0144957	0.0429016	0.0766325	0.0815239	0.0492436
XP_015312868.3	0.0585858	0.157469	0.218786	0.0445977	0.0914043	0.241264
XP_015312875.1	0.173762	0.793722	1.14871	0.0879469	0.206864	0.782248
XP_015312883.3	0.585105	0.319121	0.00924836	0.0113463	0.00379386	8.1163e-06
XP_015312897.3	0.169059	0.118048	0.173053	0.223488	0.168272	0.173491
XP_015312914.3	3.89114	5.19273	5.2948	4.15731	4.6037	6.69827
XP_015312944.3	4.38078e-07	0.0	0.0	0.0	0.0	0.0
XP_015312966.3	0.0	0.0	0.0	2.37421e-09	0.0	0.0
XP_015312985.3	1.15721	1.23596	0.711945	1.27419	1.26335	0.950986
XP_015312998.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015313006.1	9.29288e-07	0.0115743	0.0	0.0	0.0192334	0.0
XP_015313103.1	0.0	0.590343	0.644894	0.861456	0.292829	2.64942e-10
XP_015313112.1	0.21399	0.0892544	0.0550758	0.0	0.1961	0.0
XP_015313117.1	3.44249	5.14696	0.741634	1.31663	2.45675	4.89152
XP_015313121.1	0.218515	0.07715	0.0	0.0	0.0	1.42837
XP_015313126.1	3.39986	3.91878	3.83348	3.58891	3.43821	4.08222
XP_015313140.1	0.952605	1.84328	0.500916	0.778475	0.727052	2.16019
XP_015313144.1	8.1673	12.6147	12.3363	8.74225	9.11255	10.1956
XP_015313153.3	1.19553	0.0554112	0.0651259	0.625214	1.90438	3.885
XP_015313157.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015313178.3	29.0997	28.8225	24.036	23.9795	25.7186	30.7024
XP_015313183.3	0.0	0.0866489	0.281533	0.0343897	0.0	0.0
XP_015313212.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_015313216.2	0.0901935	0.560558	0.308684	0.0638126	0.366336	0.489788
XP_015313223.1	1.40272	1.01631	1.55966	3.22893	0.818698	0.753974
XP_015313232.1	37.584	35.5903	24.119	23.3502	31.8378	34.1297
XP_015313275.1	0.453276	0.766522	0.811813	1.42381	0.616867	1.03532
XP_015313280.1	3.19997	12.7241	6.46799	8.03913	2.7252	6.40992
XP_015313312.1	1.41396	0.444643	0.0	0.0740973	1.49914	1.03678
XP_015313323.2	49.737	40.2229	43.3695	42.4139	42.9087	43.5461
XP_015313326.2	15.5647	15.2924	22.8659	12.5698	14.1431	13.8937
XP_015313340.1	2.47921	3.52385	2.00039	1.29369	4.47316	2.1296
XP_015313350.3	0.0491894	0.00876501	0.0	0.0426764	0.0	0.0
XP_015313355.3	0.0728447	0.0937728	0.020138	0.0687356	0.076706	0.0625244
XP_015313358.1	0.0	0.195504	0.0	0.0	0.0	0.0
XP_015313359.1	40.2367	37.1131	41.0531	45.9321	40.0788	28.0851
XP_015313363.2	5.2317	4.81015	3.60502	5.29693	4.63799	4.60723
XP_015313382.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_015313402.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_015313413.3	0.400868	1.40122	0.292469	1.54005	0.792869	0.676907
XP_015313416.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_015313417.3	0.0	0.00915861	0.0277855	0.0	0.0233485	0.0
XP_015313424.1	64.3065	59.7445	29.1519	88.7042	40.8607	61.4493
XP_015313431.3	0.639226	0.575669	0.42517	0.254696	1.00516	0.410989
XP_015313463.1	18.9897	22.1232	16.5833	14.4165	17.8191	16.7554
XP_015313469.2	10.8777	18.9146	18.6207	8.04144	5.34662	15.7017
XP_015313518.2	2.77326	1.85095	0.0	1.47435	2.53102	0.0
XP_015313531.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_015313534.1	0.0	0.0	0.0	0.606014	0.200253	0.0
XP_017167711.2	0.0	0.982417	0.0	1.18564	0.263785	0.870392
XP_017167730.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017167760.1	0.0172252	0.0	0.0	0.0	0.0	0.0
XP_017167770.1	0.0	0.0	0.0	0.228435	0.0	0.0
XP_017167775.1	0.0	0.0	0.0	0.0	0.0975296	0.0
XP_017167796.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017167815.1	0.541267	0.769025	0.765135	0.794829	0.580623	0.536529
XP_017167830.1	0.176193	0.0	0.0	0.00133916	0.0	0.0
XP_017167855.1	0.0	0.0724578	0.127964	0.181221	0.0	0.196428
XP_017167884.1	0.0	0.0	0.0267312	0.0955381	4.65698e-08	0.0
XP_017167887.1	0.0	0.0	0.0585313	0.0986446	0.142243	0.106932
XP_017167903.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017167908.1	0.0223624	0.050843	0.0	0.0	0.0	0.0
XP_017167911.1	0.0	0.0	0.0	0.0	0.0	0.0204661
XP_017167934.1	0.766823	0.0	0.627832	1.67424	0.0	1.30987
XP_017167940.1	0.0	0.0249989	0.0	0.0	4.39802e-08	0.0
XP_017167971.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017167972.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168066.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168078.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168114.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168146.1	0.132817	0.235565	0.42988	0.422041	0.152414	0.253528
XP_017168158.1	0.0	0.0	0.0	0.0	0.0	0.000466439
XP_017168203.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168231.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168289.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168310.1	7.0019e-07	5.64642e-07	4.27002e-07	1.17894e-07	4.39671e-08	3.39e-07
XP_017168336.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168354.1	3.95292e-09	1.16905e-09	0.151016	0.0	4.75671e-10	0.222963
XP_017168358.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168360.1	1.95289e-07	0.0	0.230682	2.53349e-10	6.37005e-10	0.686603
XP_017168363.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168435.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168469.1	0.0	0.0	0.0	0.0	0.205325	0.0
XP_017168480.1	0.508576	0.358649	0.926177	1.161	1.27906	0.831188
XP_017168500.1	1.26537	1.3066	1.54901	1.14173	1.87943	0.0
XP_017168526.1	0.014244	0.0489226	0.0141658	0.0433894	0.122645	0.0668124
XP_017168626.1	6.3189	4.80512	5.71891	5.56341	2.26435	4.45473
XP_017168751.1	7.97576e-07	0.0577004	0.013647	1.2536e-07	4.56413e-07	0.0562061
XP_017168808.1	0.000313926	6.31214e-06	2.36897e-07	5.58335e-09	1.21911e-09	1.30855e-08
XP_017168851.1	0.0	0.0	0.0	2.26163e-08	0.0	0.0
XP_017168878.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168881.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168882.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168895.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168908.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168915.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017168931.1	0.0	0.0	0.481308	0.0	0.0	0.0
XP_017168985.1	0.0	0.0	8.16932e-05	0.0	3.14205e-05	0.0
XP_017168990.1	0.0	0.0	0.0710938	0.0	0.0	0.0
XP_017169184.1	8.31076	1.52844	4.23967	4.36834	3.69109	10.3347
XP_017169201.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169230.1	0.299232	0.64728	0.474329	0.484561	0.221837	0.490543
XP_017169231.1	0.0	0.0525679	0.0913398	0.0	0.0773858	0.0
XP_017169288.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169327.1	0.00110977	3.1216e-06	2.55861e-08	0.0	0.0	2.61441e-07
XP_017169351.1	0.609803	4.07726	4.74528	6.23113	6.85377	3.24785
XP_017169364.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169385.1	0.0	1.96572e-05	0.0	0.0	0.0	0.0
XP_017169419.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169441.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169459.1	0.0474746	0.0135788	0.0367546	0.010867	0.0156395	0.0349195
XP_017169636.1	0.303415	0.258636	0.461262	0.286039	0.31741	0.181286
XP_017169670.1	0.0	0.0	0.0	0.0	0.0	0.244831
XP_017169681.1	0.0	0.112974	0.0	0.43904	0.0	0.0
XP_017169732.1	0.0	0.0	0.0	6.8637e-09	0.0	0.0
XP_017169752.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169765.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169796.1	0.658954	0.00825869	0.000490173	2.23669	0.000288179	0.450811
XP_017169805.1	0.179205	0.764609	0.234725	0.170653	0.324005	0.0942025
XP_017169838.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017169845.1	3.02198e-06	0.00566946	0.0033756	0.00581389	0.0	0.0480065
XP_017169885.1	0.92658	1.23132	1.13359	1.08836	0.879252	1.52084
XP_017169887.1	0.273352	1.23566e-06	0.0034554	0.0	0.382589	0.253041
XP_017169944.1	1.47074e-09	6.89767e-06	4.74039e-09	8.62432e-07	0.0	0.0
XP_017169969.1	0.0	0.0	0.0	0.0	0.885466	0.791874
XP_017169978.1	0.036501	0.0	0.0	0.0	0.0	0.0
XP_017169991.1	0.0	0.0	0.0	0.18523	0.0	0.0
XP_017170015.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170063.1	0.932676	1.53913	0.872424	1.26984	0.78394	1.4609
XP_017170110.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170155.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170196.1	0.41007	0.10791	0.0315405	0.760324	0.0	0.00010609
XP_017170202.1	1.13314	1.68511	2.20254	2.6295	2.63412	2.0532
XP_017170212.1	0.0	0.659524	0.0	1.48011	0.0	0.00448959
XP_017170240.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170266.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170389.1	0.0	0.0	0.0257137	0.0	0.0	0.0
XP_017170500.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170611.1	0.0	0.00012457	0.0	0.143442	4.11404e-06	0.417713
XP_017170618.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170641.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170655.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170657.1	3.62062	4.49591	4.71245	5.38555	4.04952	6.87527
XP_017170662.1	0.513468	1.6524	1.33029	1.09161	0.584717	0.925535
XP_017170764.2	0.0	0.0	0.0	0.0	0.0587473	0.0
XP_017170781.1	2.508	6.32546	3.8784	4.28985	2.93094	7.27537
XP_017170804.1	0.0433731	0.0	0.0286248	0.0328511	0.0248588	0.111047
XP_017170805.1	0.094779	0.0940137	0.11487	0.110728	0.146787	0.144939
XP_017170814.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170852.1	0.0111345	0.00435366	2.2587e-06	0.0115213	0.0	0.00610276
XP_017170892.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017170999.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171016.1	0.0	4.44192e-08	0.0	0.0	0.0	0.0
XP_017171024.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171091.1	0.0	6.08336e-09	0.0	0.0	0.0	0.0
XP_017171119.2	0.972321	0.754068	0.197968	0.0	0.448463	0.320533
XP_017171126.1	0.246495	2.43112	1.67067	1.05735	1.3015	1.31469
XP_017171136.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171143.1	0.0	0.0	0.0525832	0.0	0.0	0.0
XP_017171148.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171149.1	0.0	0.0	0.121495	0.0	0.0	0.0
XP_017171151.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171158.1	3.70048e-08	1.25858e-06	1.20862	0.0	2.79658e-07	5.36851e-07
XP_017171160.1	0.164173	1.56016	1.50104	1.48097	0.391195	1.09575
XP_017171161.1	0.0	0.0	0.0420642	0.0310061	0.0	0.0336599
XP_017171171.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171173.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171189.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171219.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171224.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171396.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171399.1	0.0	0.0	0.0	1.65745e-09	0.0	0.0
XP_017171415.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171428.1	0.0	0.43435	0.0	0.0	0.0	0.0
XP_017171445.1	8.29125e-05	0.0	0.0	0.0	0.145522	0.0
XP_017171473.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171477.1	0.0956083	0.0741346	0.0225767	0.0794493	0.048301	0.0
XP_017171498.1	1.64357	2.35782	1.44515	1.14691	1.19709	1.36576
XP_017171543.1	0.195593	0.141893	0.132079	0.218112	0.0	0.118622
XP_017171576.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171668.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171686.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171738.1	0.0296367	0.103288	0.0298885	0.088167	0.0338244	0.0959698
XP_017171739.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171744.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171755.1	0.0	0.0407218	0.10599	0.104232	0.0800765	0.113542
XP_017171761.1	0.0	0.0	0.0	3.07364e-09	0.0	0.0
XP_017171763.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171771.1	0.14005	0.0221385	0.015681	0.0693609	0.0	0.0502341
XP_017171800.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171813.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171816.1	0.154773	0.0930214	0.078038	0.115194	0.186186	0.244177
XP_017171822.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171823.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171826.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171829.1	0.0	0.00921867	0.0240658	0.0473018	0.0	0.0
XP_017171830.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171833.1	0.0	0.0125387	0.0108944	0.0	0.0	0.0193493
XP_017171859.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017171904.1	0.0	0.0	0.0	0.0	0.00329567	0.0
XP_017171930.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017172001.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017172011.1	0.130192	0.0188132	0.0983114	0.140872	0.0920091	0.0523565
XP_017172026.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017172075.1	0.0	0.0	3.3008e-08	0.0	2.427e-08	0.0
XP_017172151.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017172163.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017172189.1	8.25713e-08	0.0	0.0	3.27575e-09	1.8783e-05	2.66915e-09
XP_017172208.1	0.0756631	0.18561	0.355757	0.538217	0.376799	0.380672
XP_017172261.1	0.321035	0.156695	0.275424	0.0	0.0	0.0
XP_017172275.1	0.0	0.0235244	0.0	0.0	0.0	0.0
XP_017172302.1	3.68728	3.2389	4.48459	4.09016	5.29387	3.12276
XP_017172339.1	0.0	0.0	0.0	0.0	0.0	0.309432
XP_017172382.1	0.0	4.46162e-08	0.0289884	0.0	0.0809697	0.0
XP_017172418.1	0.0542916	0.309684	0.0	0.0	0.0	0.0
XP_017172433.1	0.0	0.0	0.0	0.0	0.0468687	0.0
XP_017172441.1	0.0742281	0.0	0.0	0.10204	0.198497	0.0879581
XP_017172459.1	0.035354	0.0356335	0.0363605	0.0362806	0.0141422	0.032718
XP_017172646.2	0.0608395	0.0486123	0.168987	0.0	0.0895729	0.0
XP_017172672.1	0.0363737	0.0	0.0	0.0669509	0.0	0.029544
XP_017172711.1	0.0	0.0	0.0528495	0.0780015	0.0	0.0851755
XP_017172782.1	0.0	4.63188e-07	0.0	0.0	0.0	0.000401355
XP_017172848.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_017172856.1	0.0	0.0	0.0160981	0.0	0.0	0.0
XP_017172883.1	0.0767484	0.0	0.0386778	0.0285161	0.0	0.0619891
XP_017172887.1	0.046659	0.102879	0.12129	0.118903	0.0377977	0.0412857
