GeneID	Lung_rep1	Lung_rep2	Lung_rep3	Lung_rep4	Lung_rep5	Lung_rep6
NP_035046.1	0.0	0.0231624	0.0	0.0381146	0.0202764	0.0
NP_035047.2	49.9703	50.0512	48.3572	50.7018	42.8455	39.6624
NP_035049.1	0.0214788	0.0	0.0	0.0	0.0245527	0.0138581
NP_035050.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035051.1	0.0	0.0	0.0	0.0	0.0158187	0.0
NP_035052.2	36.4338	36.418	39.0057	32.8699	37.3245	37.5349
NP_035054.1	9.84463	14.4096	10.9717	12.6351	13.7128	12.8713
NP_035055.2	105.909	93.48	102.833	111.685	100.815	100.907
NP_035056.1	13.4894	11.7222	12.1146	13.4127	12.1436	10.2948
NP_035057.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035058.2	18.7979	16.6115	19.2737	18.5042	16.7301	13.1672
NP_035060.1	8.63996	11.2128	4.40416	5.79179	8.84214	4.06379
NP_035061.3	1.18547	0.919896	1.4755	2.89235	1.92699	1.0838
NP_035063.1	0.0460103	0.0677578	0.168059	0.164073	0.0585705	0.218522
NP_035064.1	3.74546	3.29711	2.91141	4.62756	1.47378	2.74952
NP_035065.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035066.1	0.240111	0.458847	0.00158568	0.289985	0.284509	0.639485
NP_035067.2	29.4132	29.5961	34.0762	39.7711	28.2271	28.0214
NP_035071.3	23.6757	22.0974	22.4689	20.4601	23.4088	20.5761
NP_035072.2	33.0515	33.1367	28.3313	32.7602	28.2681	25.4625
NP_035076.1	20.6352	24.7733	32.5872	26.0505	31.2531	28.6472
NP_035077.1	1.69501	0.868878	1.44894	1.30682	1.29995	1.07659
NP_035078.1	140.697	170.829	125.671	138.436	146.043	143.326
NP_035081.3	0.361394	0.105147	0.0	0.16984	0.0926577	0.0
NP_035082.1	233.755	188.643	219.101	276.48	209.688	210.452
NP_035087.3	7.11768	5.81409	6.45047	7.74677	7.59872	6.66487
NP_035089.1	0.75939	0.656093	1.06661	1.16771	1.09373	0.744932
NP_035100.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035110.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035113.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035114.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035120.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035121.1	0.0	0.0688443	0.0	0.0	0.178474	0.0633895
NP_035127.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035128.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035129.2	0.0	0.0551991	0.171864	0.179174	0.287304	0.153889
NP_035131.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035132.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035140.1	0.150448	0.245813	0.0686787	0.0897263	0.0	0.0905502
NP_035144.1	34.1284	30.8363	30.2059	34.7482	27.8978	29.8168
NP_035145.2	0.440644	0.412869	0.686256	0.572399	0.454777	0.487249
NP_035148.1	291.901	312.176	284.079	298.984	292.203	283.248
NP_035149.2	28.3421	24.8352	21.0585	24.8896	24.3835	18.4885
NP_035150.3	18.2775	29.0863	12.129	13.3534	15.7782	7.69199
NP_035151.1	0.019699	0.0116709	0.0730688	0.0301917	0.0213649	0.0115212
NP_035152.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035153.1	0.452895	1.45953	0.438922	0.351752	1.48661	0.346417
NP_035156.2	46.7297	43.7301	50.3337	51.6663	55.3693	41.5926
NP_035157.2	5.80367	10.2439	10.7903	12.312	9.99741	4.02232
NP_035158.2	5.46743	4.70681	5.3585	5.24024	6.66341	3.12737
NP_035159.3	543.489	508.782	570.396	603.251	565.729	608.848
NP_035160.1	20.6475	24.165	19.5185	23.333	18.7613	20.2065
NP_035162.1	320.022	312.838	297.719	320.502	291.444	303.216
NP_035163.1	0.0	0.0	0.0	0.0	0.0195769	0.0212515
NP_035164.1	485.344	479.891	462.844	515.645	469.244	519.201
NP_035166.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035168.1	0.0	0.0	0.0293441	0.0	0.0	0.0
NP_035170.1	0.0155348	0.0450488	0.127646	0.1483	0.0	0.0
NP_035171.1	9.33125e-11	0.148598	0.0378023	0.0246369	0.723823	0.0227249
NP_035174.1	3.44286	7.71033	0.1267	0.800268	2.50588	0.24612
NP_035175.1	121.31	123.725	126.357	130.35	111.543	109.514
NP_035178.1	3.86918	5.05933	4.20498	4.91506	5.65154	2.89084
NP_035179.1	66.0576	62.03	62.7539	65.7526	60.6589	54.6952
NP_035180.2	0.205194	0.0	0.5377	0.919651	0.503777	0.379523
NP_035181.1	25.9823	27.3347	24.3868	29.4634	24.589	28.5588
NP_035183.2	11.8405	10.7307	12.0922	13.0408	10.662	8.69555
NP_035185.2	3.26375	5.25677	4.29064	4.70299	3.6756	2.4116
NP_035187.2	48.153	35.4417	51.0185	51.4339	40.3619	27.728
NP_035188.2	95.7212	76.2675	76.0838	77.4122	76.5919	55.379
NP_035189.1	0.204993	0.447639	0.213515	0.175742	0.574853	0.141607
NP_035190.3	0.140477	0.147925	0.186544	0.320133	0.154262	0.262457
NP_035191.2	1.53163	1.49849	2.56055	1.92558	1.52955	1.33438
NP_035192.2	3.17052	0.0001583	3.92319	5.84862	5.97991	0.0
NP_035193.1	161.757	178.507	157.489	176.42	147.428	145.424
NP_035195.2	23.5222	35.3476	10.0245	20.3391	20.3087	15.1119
NP_035196.2	12.6735	19.5582	11.1043	14.8538	14.2507	4.78303
NP_035198.1	9.19043	6.38643	6.33215	8.09851	8.56264	5.77533
NP_035199.3	15.5539	13.6714	13.2934	16.6679	13.4292	11.0336
NP_035200.2	26.0911	26.2122	27.9851	28.6729	26.5633	28.5576
NP_035202.1	458.749	468.56	484.739	542.333	469.065	465.455
NP_035203.3	0.55861	0.850269	0.586404	0.593394	0.812701	0.432185
NP_035204.2	15.5252	12.9379	16.4721	15.0112	14.1068	6.11847
NP_035205.1	1.95335	1.56903	1.76163	1.92444	1.95	1.02333
NP_035206.2	19.3116	15.2372	22.5853	25.2019	19.1391	14.1526
NP_035207.1	1.87197	1.82395	2.30307	2.04604	1.96498	1.8659
NP_035208.2	28.9153	26.7885	25.5534	30.5084	24.0052	22.944
NP_035209.1	0.585788	2.04197	0.569163	0.621804	1.39688	1.08056
NP_035211.2	5.44344	4.42952	4.15925	4.49094	3.44287	1.80632
NP_035212.2	25.676	26.7688	23.4873	16.6633	42.9748	17.5349
NP_035213.2	4.5466	1.23893	8.6465	9.93585	3.29613	1.08419
NP_035227.1	0.0	0.047565	0.0898115	0.0391245	0.0395881	0.0
NP_035232.1	0.0	2.82366e-07	0.770158	0.536069	0.620323	0.921281
NP_035234.1	9.08061	8.59563	7.71751	10.7965	9.17084	8.19951
NP_035235.2	0.205573	0.224294	0.332029	0.239331	0.227306	0.142382
NP_035236.1	42.5639	45.2041	48.0346	62.0285	54.174	61.6677
NP_035237.1	27.3786	26.5094	28.2469	26.1883	26.1078	34.363
NP_035239.1	0.90493	2.56347	2.1234	2.56521	2.11547	2.94223
NP_035240.3	0.0454552	0.0	0.0	0.392845	0.648923	0.635142
NP_035241.1	0.158049	1.3576e-07	0.0	5.25376e-07	0.0687332	5.03454e-08
NP_035243.1	58.5913	59.178	36.487	53.2105	45.7321	35.0228
NP_035246.1	39.4611	36.9304	42.3023	47.9008	34.8294	46.7616
NP_035248.2	0.0	0.0	0.0	0.365948	0.0	0.0
NP_035249.1	63.5549	64.2592	60.6177	68.3217	59.1545	61.7724
NP_035250.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035251.3	3.23179	4.19933	3.33617	3.4608	2.86799	3.17101
NP_035252.1	30.0993	42.3113	25.1175	25.5592	25.3246	23.2039
NP_035253.1	0.0	6.86911e-06	0.0	0.349861	0.746447	2.02412
NP_035254.1	260.199	307.678	301.832	329.633	330.974	346.916
NP_035255.1	375.051	362.453	362.585	384.051	386.24	296.57
NP_035256.2	420.885	1614.19	0.734995	0.15114	1299.95	2.7932
NP_035257.1	2.76475	2.9447	1.25561	2.14557	1.99704	2.25686
NP_035258.2	0.862084	0.0	0.0245974	0.0	0.0342355	0.0922733
NP_035260.1	38.8024	34.9851	33.2961	39.3944	30.4106	31.8729
NP_035261.3	9.81738	11.0454	9.8212	11.433	8.13445	9.02327
NP_035262.2	0.622544	0.598625	0.904583	0.960814	0.848804	0.614458
NP_035263.1	3.87143	3.25213	3.27365	4.49409	2.73903	2.40537
NP_035264.2	130.274	102.335	105.035	92.4624	114.383	93.5996
NP_035266.1	3.11102	3.56353	9.5149	13.253	7.01026	6.74118
NP_035267.2	3.13308e-09	0.0	1.70049e-10	5.76255e-07	0.0	0.0
NP_035269.2	0.444028	0.402447	0.361951	0.264916	0.261722	0.262186
NP_035271.1	0.0130261	0.0377259	0.0594613	0.0621955	0.0330658	0.0539185
NP_035273.3	0.0944959	0.118493	0.0768195	0.0604773	0.0771556	0.0710577
NP_035274.2	0.181731	0.0280314	0.430345	0.355964	0.655573	0.48834
NP_035275.1	7.33291	6.48838	6.95811	7.82338	6.0203	4.91052
NP_035276.2	7.44737	6.37153	3.19892	4.11848	5.33638	5.38299
NP_035279.2	447.726	468.251	424.917	463.035	446.354	460.852
NP_035283.1	0.0719544	0.0354772	0.0875953	0.117302	0.0	0.0335067
NP_035285.2	53.0573	55.0315	46.0416	46.5618	49.8848	33.8504
NP_035286.1	14.4252	14.438	16.0349	17.1604	13.6279	10.7944
NP_035288.2	16.028	11.9576	12.6617	12.9471	15.0232	6.6466
NP_035289.2	3.06727	2.61904	3.16351	3.21116	2.70359	2.34938
NP_035290.1	1.20463	1.4785	1.1658	1.48385	0.916986	0.304095
NP_035291.4	12.3402	12.7015	12.3014	14.3922	11.8458	10.4855
NP_035292.2	8.41031	9.07063	6.91013	6.90806	8.1383	7.30535
NP_035294.2	0.0	0.0	0.0	0.00448684	0.0	0.0
NP_035295.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035296.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035298.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035299.4	0.0	0.00036485	0.0	0.0	0.0	0.0
NP_035300.1	122.562	116.755	111.84	126.307	115.038	126.494
NP_035302.2	18.2136	15.4299	16.9941	15.8739	16.9107	13.2536
NP_035303.1	47.7298	41.7127	49.996	51.9046	42.5985	27.674
NP_035304.4	0.0	0.0	0.0	0.0	0.0	0.0
NP_035305.1	139.347	144.357	147.583	156.358	134.705	142.008
NP_035307.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035308.2	0.55456	0.78133	0.690568	0.539034	0.963037	0.648476
NP_035309.3	20.3049	21.1063	18.5904	20.9141	21.3325	17.7844
NP_035311.1	17.9866	17.9883	12.1831	17.2519	15.3022	14.5529
NP_035312.3	153.935	127.601	120.984	151.572	127.19	90.9678
NP_035313.2	0.463866	0.320243	0.0	0.390552	0.0	0.733246
NP_035314.3	50.3297	56.124	49.1253	48.7673	50.5431	55.6113
NP_035315.1	190.154	186.826	191.975	213.785	184.519	206.497
NP_035316.1	143.459	132.305	131.389	134.139	133.838	127.871
NP_035317.1	159.888	154.55	162.727	165.357	152.695	162.267
NP_035318.2	0.737343	1.13651	1.3462	0.88161	0.667681	0.292612
NP_035319.1	229.727	225.497	260.945	289.683	245.304	273.317
NP_035320.1	188.965	170.914	207.88	226.237	185.241	207.192
NP_035325.2	0.536038	0.229619	0.761226	0.223737	0.611216	0.146328
NP_035327.2	72.7876	62.9622	66.7444	73.384	64.1424	48.3987
NP_035328.2	9.30029	7.27796	9.13324	5.47076	5.84459	5.19227
NP_035330.1	49.9476	44.2153	34.6623	40.9246	37.252	39.9024
NP_035331.3	31.9982	28.5126	28.0536	33.6094	28.0516	24.483
NP_035332.1	20.3594	13.1024	14.3515	18.0048	15.0211	13.6912
NP_035334.2	20.7366	19.9947	20.6681	19.8792	19.1985	13.8464
NP_035336.2	9.37702	6.75703	5.19552	7.61359	8.5744	5.40483
NP_035345.2	1.42447	2.03623	0.931458	1.12233	1.81395	0.949409
NP_035347.1	0.112151	0.0	0.0	0.134095	0.0473928	0.0
NP_035348.2	17.2738	14.8206	14.7043	12.3407	14.3935	8.23744
NP_035351.1	32.3504	28.9688	27.9685	36.2514	24.8046	26.5979
NP_035354.1	11.918	15.1379	14.7383	12.4815	13.4118	11.7405
NP_035356.1	7.79707	7.6537	11.0695	10.1745	8.65006	9.74546
NP_035357.1	13.0236	12.9805	12.5603	11.0534	14.1546	12.0305
NP_035361.2	4.06795	1.42274	6.66186e-07	0.170562	0.0235911	2.73193e-06
NP_035362.2	9.54717	11.5519	9.74458	9.69514	12.0519	7.60915
NP_035363.2	2.02052	0.29776	0.923369	2.11929	0.445631	0.614319
NP_035364.1	1.00944	1.65987	1.58623	1.54203	1.427	1.27473
NP_035367.1	19.0146	20.1446	18.1605	21.0876	20.6077	17.8991
NP_035369.2	104.023	110.878	108.952	118.433	96.907	117.732
NP_035370.2	25.8418	23.4487	24.8471	30.9337	22.1042	18.342
NP_035372.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035374.3	10.6602	13.6206	10.3088	15.0099	12.2776	11.8513
NP_035375.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035376.1	2.59124	1.7616	5.29759	5.29019	3.22642	2.86618
NP_035379.2	5.03686	4.2082	6.23172	6.3946	3.83653	1.64929
NP_035380.3	25.6924	24.6684	26.1803	23.5588	23.0751	19.3361
NP_035381.2	15.9597	15.8514	14.5898	21.3056	13.4399	10.5838
NP_035382.1	7.43026	6.26015	8.63286	10.3639	11.7353	6.1444
NP_035383.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035384.1	22.766	19.9139	23.9916	22.894	25.7313	30.3871
NP_035389.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035390.1	42.5866	295.825	1.24276	0.0806479	202.637	4.97681
NP_035391.2	0.13854	0.0	0.0	0.0	0.0	0.0
NP_035393.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035396.1	5.93356	5.13032	6.51538	5.77682	5.91585	4.92154
NP_035397.2	0.899938	1.14277	0.93223	0.88782	0.48343	0.548016
NP_035398.2	12.9231	14.005	12.887	14.5829	12.2925	12.3306
NP_035399.1	0.0	0.0509315	0.0241478	0.211932	0.0517196	0.0732445
NP_035400.3	0.17579	3.16087e-08	0.107004	0.0	0.223441	0.0
NP_035401.2	7.95991	0.336802	0.787077	1.08413	0.258271	0.411825
NP_035402.2	0.0	0.124034	0.0	0.0	0.0	0.0
NP_035403.1	10.8209	10.7502	12.0604	12.9603	9.62897	7.95628
NP_035405.2	7.2719	6.6816	8.03315	8.72051	6.86635	7.08262
NP_035406.3	2.92457	2.7946	6.93366	0.976202	5.97994	8.29858
NP_035407.1	22.1936	20.5126	19.5185	25.5742	18.1661	17.5506
NP_035408.1	29.0045	25.134	28.1644	35.546	33.1827	22.4899
NP_035409.1	102.574	94.1243	99.3154	119.151	91.4071	106.054
NP_035411.2	4.83231	6.19133	6.51838	4.59804	7.21993	5.6584
NP_035413.1	0.144806	0.162465	0.173663	0.0683642	0.153356	0.0943037
NP_035414.3	12.1	12.0874	13.5456	13.2712	11.8662	14.3075
NP_035417.2	719.274	796.768	786.709	815.083	772.496	871.024
NP_035419.1	611.999	578.674	642.752	678.789	604.102	747.479
NP_035420.2	471.134	565.183	503.321	595.777	464.27	523.569
NP_035421.2	1348.88	1396.7	1408.07	1536.99	1348.59	1669.97
NP_035422.1	1381.98	1380.87	1327.91	1532.74	1348.41	1583.73
NP_035423.2	98.0589	97.9078	85.339	100.306	93.4384	97.4481
NP_035424.1	41.2277	38.1262	43.8137	46.0114	40.9474	52.6087
NP_035426.1	1563.14	1613.8	1660.49	1795.04	1591.22	1834.53
NP_035429.1	9.76187	9.72845	10.2616	11.6525	9.4864	6.33761
NP_035430.1	779.816	810.462	848.683	919.298	807.749	1057.73
NP_035433.1	85.9342	71.8208	69.5762	72.6505	64.3761	66.1228
NP_035434.1	5.15917	3.78013	6.62024	5.6779	4.18187	3.0319
NP_035435.1	3.04362	3.26202	4.40535	3.18632	3.30558	2.62692
NP_035437.1	0.86371	0.0	0.683182	0.201833	0.0	0.0
NP_035439.1	229.094	223.136	234.089	226.385	253.342	263.1
NP_035441.1	69.2702	61.6515	95.6628	121.385	88.3783	104.763
NP_035442.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035443.1	1549.87	1369.81	1449.49	1653.14	1420.82	1758.23
NP_035444.1	0.0910773	0.314711	0.0	5.06183e-06	0.0	0.0
NP_035445.1	6.69427	5.77587	6.48448	8.97138	9.10656	11.3146
NP_035446.1	0.0871526	0.0150577	0.211353	0.104685	0.0367778	0.100435
NP_035447.3	33.2558	32.5439	38.7381	44.8695	34.6132	36.3028
NP_035448.2	0.0	0.043123	0.0	0.0	0.0	0.0
NP_035449.1	4.33396	5.37502	5.23092	4.7134	5.75005	4.98284
NP_035450.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035451.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035452.1	10.2448	12.9082	10.5382	9.31352	11.6476	9.64771
NP_035454.3	183.592	158.894	174.781	154.949	176.98	164.547
NP_035455.1	86.3265	73.6349	80.5562	68.1587	84.6638	71.3117
NP_035456.1	106.055	100.094	105.175	100.516	101.496	84.7221
NP_035457.1	180.726	181.195	172.584	194.487	173.395	189.62
NP_035459.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035460.1	7.78767	18.7173	5.89914	5.99732	10.1936	11.5385
NP_035461.2	4.20572	4.6566	5.52522	4.79159	6.07072	8.46835
NP_035462.2	34.9245	25.1655	30.0302	16.2736	34.7248	30.3987
NP_035463.1	3.49922	5.453	2.35186	2.74011	3.03146	2.9275
NP_035464.3	1.78622	0.0157604	2.63863	0.0189929	4.56085	0.770847
NP_035467.1	6.79211	8.6153	3.54479	9.73804	3.05541	6.9523
NP_035468.1	8.49273	10.8803	8.07266	8.34084	7.71104	6.80423
NP_035469.1	1481.19	1223.6	1390.92	1312.66	1142.72	1069.77
NP_035470.3	30.4598	52.9894	26.9365	24.3513	46.3555	33.4015
NP_035471.1	12.7415	11.9722	16.2638	16.4017	14.3028	9.30163
NP_035472.1	55.8564	59.2857	53.7504	58.8685	49.7192	54.5943
NP_035473.2	97.3469	93.4039	98.304	103.151	89.3668	119.358
NP_035477.1	2.10798	2.17883	2.59806	2.0953	2.19053	1.79505
NP_035478.2	39.5404	35.2899	40.3694	46.1945	36.7295	35.5324
NP_035480.3	10.9099	11.8667	10.0985	9.5732	8.21174	8.26418
NP_035482.1	31.379	22.9053	16.1147	25.8296	34.5379	21.7012
NP_035483.1	20.6597	24.3894	19.8972	23.8858	18.3995	26.5878
NP_035486.1	0.161786	0.165987	0.0984691	0.112646	0.188237	0.0929887
NP_035488.1	123.212	121.217	120.147	121.51	121.455	106.727
NP_035489.2	44762.9	47660.8	41058.6	37829.9	38320.7	46276.5
NP_035496.1	33.3798	34.3985	20.1713	16.6957	27.6979	15.0307
NP_035497.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035499.1	0.626187	0.826828	1.14341	0.927959	0.843383	1.04409
NP_035500.2	1.98672	2.73964	3.0665	3.27837	3.71992	3.27169
NP_035501.2	0.0376484	0.0748544	0.0312469	0.0820372	0.0213304	0.0203282
NP_035503.1	8.01831	6.23671	5.87572	7.62458	6.22445	4.84383
NP_035504.2	0.0	0.0893914	0.0	0.0604238	0.0773187	0.0
NP_035509.4	11.106	13.7973	8.01313	15.3737	7.19716	7.41412
NP_035512.1	0.412689	0.388705	1.09217	1.70325	1.51318	0.00916989
NP_035513.1	12.2744	12.5349	10.649	9.12959	11.0177	7.88677
NP_035514.1	0.0105909	0.0314753	0.0572062	0.0255816	0.0971046	0.00750397
NP_035515.2	45.8564	40.8672	44.26	46.2031	41.4917	36.0886
NP_035516.2	5.68577	2.63844	4.58133	4.62721	2.85883	0.258006
NP_035518.1	0.424565	0.508976	0.746439	0.687328	0.48309	0.338854
NP_035521.1	0.206064	0.0	0.136292	0.39998	0.157003	0.0661615
NP_035522.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035524.2	3.91019	3.69049	3.2793	1.37707	4.25457	4.86061
NP_035525.1	4.25909	2.00846	4.0398	3.02472	3.32708	1.98626
NP_035526.1	16.5903	15.8802	11.8349	10.0246	12.4722	6.43814
NP_035529.1	88.1701	84.9598	83.8341	86.1006	87.9722	76.2744
NP_035530.2	20.2751	19.0353	18.7576	14.2641	21.275	15.5268
NP_035532.2	1015.25	921.669	962.927	916.462	889.685	833.262
NP_035533.1	0.397896	0.185616	0.469197	0.306928	0.326017	0.229302
NP_035534.2	3.32856	2.90185	3.63245	3.40835	3.46863	3.58497
NP_035536.2	7.17685e-08	0.115536	0.0160163	0.0	0.230396	0.0862998
NP_035537.1	3.2689	2.94795	8.72507	8.41889	5.70237	4.44535
NP_035538.1	36.4168	33.9166	42.8138	54.9897	36.2634	33.8209
NP_035539.1	4.58217	3.83477	3.99918	4.25814	4.49671	1.60092
NP_035540.2	0.0	1.20235	7.57977e-06	1.42109e-09	2.64137e-07	5.69958e-07
NP_035542.2	17.7736	15.1181	15.6825	15.1378	12.1865	8.48052
NP_035545.1	10.8831	8.90613	11.1653	9.14886	6.84137	7.32042
NP_035548.1	22.6349	26.7315	20.4161	21.0312	23.06	16.7125
NP_035549.1	0.174554	3.29455	0.19761	3.47366	0.143266	2.29609
NP_035551.1	82.6414	80.0511	71.3444	69.292	76.1681	70.5039
NP_035552.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035555.1	0.0	0.0	0.0	0.0	0.09205	0.0
NP_035557.1	17.5749	17.1373	16.5958	22.2526	17.4474	13.46
NP_035558.1	0.0	0.0	0.0	0.0	0.0828589	0.0
NP_035560.1	18.5783	22.7597	10.6737	17.0265	16.302	12.6854
NP_035564.1	1016.64	1029.49	1002.1	1031.77	1034.36	1122.66
NP_035565.1	229.673	258.138	213.601	196.031	214.018	201.051
NP_035566.2	16.61	12.8503	20.7853	20.1805	18.9161	4.88411
NP_035567.1	0.233945	0.455594	0.106792	0.122148	0.241287	0.110868
NP_035568.1	2.66948	3.49112	3.61246	4.27497	3.32145	3.94084
NP_035570.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035571.1	14.9159	15.1621	16.9422	21.4719	12.4982	7.38726
NP_035573.3	9.40434	11.2143	9.10225	9.58236	15.2628	9.31559
NP_035576.1	36.0193	35.9758	36.1668	48.836	32.8335	28.038
NP_035577.1	0.0916495	0.142201	0.131484	0.0781417	0.199412	0.0361284
NP_035578.3	0.147911	0.372317	0.152887	0.232037	0.409644	0.0847632
NP_035579.1	23.0713	24.1332	21.9036	22.6343	33.5235	26.1858
NP_035582.1	1.03531	0.691103	1.00327	0.831453	1.12689	0.69664
NP_035584.1	91.9499	96.9075	85.3073	78.8704	92.2828	71.724
NP_035585.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035586.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035588.2	0.0	1.68903	0.0	0.0	0.0339767	0.0359432
NP_035589.1	7.50752	6.84709	7.87969	7.2192	6.40426	5.82346
NP_035590.1	0.0597133	0.0141224	0.092451	0.0237619	0.0	0.0267335
NP_035591.3	0.535928	0.418714	0.750342	0.765449	0.590718	0.657902
NP_035593.2	22.3197	6.99278	11.6844	10.0488	12.1474	12.8443
NP_035594.1	13.4868	21.5409	16.91	14.7149	14.7566	15.2749
NP_035595.2	0.0719209	0.116675	0.100224	0.0925149	0.161918	0.141871
NP_035597.2	63.7468	53.2741	64.12	65.9832	64.6593	60.6625
NP_035598.2	4.37894	8.19574e-07	2.48138e-07	3.48463e-06	1.75077e-08	1.30304e-07
NP_035599.2	0.0829974	0.0	0.0	0.0	0.0	0.0
NP_035600.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035601.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035602.1	0.0	0.0	0.0933597	0.0	0.0	0.0
NP_035604.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035605.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035607.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035608.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035609.1	47.1632	43.9746	46.8609	50.3379	41.7454	43.1747
NP_035610.1	14.8361	18.8344	17.9135	15.7663	17.1421	10.8261
NP_035611.3	4.10934	3.26929	3.65148	4.24981	4.19044	3.0719
NP_035612.2	141.433	145.445	136.609	146.789	125.314	132.357
NP_035613.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035615.2	3.22879	3.73647	3.3453	3.9237	2.90734	3.06914
NP_035619.3	0.611033	1.09223	1.65744	2.69394	2.20307	0.933678
NP_035621.1	2.24804	2.77828	2.18079	2.54029	3.00466	1.71948
NP_035622.1	56.8145	56.5893	50.1835	50.5372	53.1879	44.9482
NP_035624.3	1.26474	0.641705	0.861787	1.03491	0.733121	0.759598
NP_035626.1	1.31036	1.59213	1.71234	2.00931	1.78394	1.92649
NP_035627.1	0.0	0.860527	0.0	0.0	0.0	0.0
NP_035628.1	25.7411	34.3737	32.9443	33.354	28.6019	30.6592
NP_035629.2	55.698	56.4861	50.6582	56.557	49.448	53.7519
NP_035634.1	53.8313	53.957	50.176	59.8828	49.5464	47.3712
NP_035635.1	4.41655	4.39387	4.31218	3.52425	4.32987	3.50579
NP_035637.2	25.3971	22.2895	24.8952	26.8082	25.4955	23.9922
NP_035638.1	552.928	516.355	395.332	525.581	393.509	440.756
NP_035639.1	0.0895279	0.450476	0.241219	0.31226	0.334368	0.234896
NP_035641.1	2.89248	2.18486	2.0347	3.79564	2.78624	0.53908
NP_035642.1	102.074	103.109	94.5925	92.6779	91.5999	88.2348
NP_035645.1	23.9982	23.4356	24.8642	22.5978	19.3925	19.2724
NP_035646.2	0.134415	0.128966	0.0	0.214373	0.113648	0.0622579
NP_035647.2	1.80389	1.27943	1.6117	1.86634	1.57229	1.79302
NP_035648.2	2.89092	3.36487	5.28805	9.12688	4.19333	2.75941
NP_035649.1	134.028	130.698	140.707	129.723	135.134	132.102
NP_035650.2	27.6577	17.3505	27.698	38.8379	24.6875	12.7469
NP_035651.1	116.596	123.318	108.678	117.244	102.613	119.339
NP_035652.2	0.359113	0.322515	0.231439	0.251894	0.187815	0.203187
NP_035656.1	199.189	243.011	171.482	211.615	234.615	156.513
NP_035657.1	0.757384	3.69658e-10	0.313856	0.0	0.0	0.373259
NP_035658.1	204.4	204.298	209.958	226.324	198.584	207.473
NP_035659.1	0.0	7.88497e-10	1.65005e-05	0.0	0.0	6.29465e-10
NP_035660.3	50.6277	49.7049	62.6186	67.9965	57.2437	47.319
NP_035665.2	18.3103	14.8348	16.1678	20.607	13.4992	17.2629
NP_035666.2	44.6336	33.4985	37.5759	35.4457	35.8383	21.3119
NP_035668.2	6.37011	6.14972	4.8133	5.61459	3.19391	4.26884
NP_035669.3	8.08871	5.43136	8.52074	6.89059	7.98229	5.34435
NP_035670.2	6.69822	38.8512	13.9539	6.27744	30.1272	31.6768
NP_035673.3	244.635	265.45	232.383	242.831	217.483	274.668
NP_035674.2	21.1195	18.1692	21.3018	20.951	19.6036	10.2961
NP_035675.1	199.141	143.749	151.953	163.974	193.075	158.049
NP_035676.1	7.21887	7.00503	8.58386	10.7651	7.32187	6.40476
NP_035679.3	0.0	0.0	0.173222	0.211273	0.0	0.0
NP_035680.3	9.72722	6.56538	6.97477	10.9418	8.23831	6.43783
NP_035683.2	0.0612731	0.0	0.0	0.0	0.0	0.0204264
NP_035692.2	0.179751	0.363289	0.696343	0.321468	0.446542	0.603466
