GeneID	Skin_rep1	Skin_rep2	Skin_rep3	Skin_rep4	Skin_rep5	Skin_rep6
XP_005584742.3	0.00172488	0.214867	1.56834	0.00106673	0.242856	0.0038697
XP_005584755.3	29.7389	18.7046	20.7136	25.5877	22.2406	22.0037
XP_005584757.3	78.1921	57.0721	50.9959	90.3659	65.6348	66.3908
XP_005584766.3	19.8891	15.4182	14.7293	18.95	18.1589	20.2217
XP_005584774.1	8.39056	8.41607	9.48506	10.1075	8.25333	6.825
XP_005584778.1	27.1041	17.4514	17.7265	19.8713	12.3632	19.1315
XP_005584804.3	0.180694	0.0408302	0.10417	0.122365	0.0230774	0.0525113
XP_005584810.2	4.51885	3.85039	3.89594	4.46729	4.23687	5.22619
XP_005584815.3	26.0031	24.8453	24.1114	26.349	32.3027	29.2482
XP_005584820.3	20.1307	14.9666	25.1948	16.3516	11.8048	7.52145
XP_005584834.3	1.74936	0.62008	2.24317	1.71077	2.18336	1.18116
XP_005584840.2	4.09834	2.77981	2.46257	1.89524	2.01275	2.89932
XP_005584844.2	98.5651	100.624	91.9378	124.447	90.516	96.2154
XP_005584850.3	10.6453	1.31086	0.0400397	0.54209	2.9749	2.26202
XP_005584853.3	2.36546	0.527329	0.748837	1.46061	0.747049	1.33652
XP_005584855.3	22.3662	14.4276	13.6952	21.794	11.029	12.2967
XP_005584857.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005584863.1	0.403341	1.43772	0.0	0.159941	0.250763	0.481297
XP_005584868.1	0.702651	0.513282	0.613329	1.11019	1.05733	1.01134
XP_005584869.1	0.135121	0.0	0.0	0.307297	0.0	0.156395
XP_005584872.1	1.02791	0.359996	1.84993	0.775472	1.31257	0.965618
XP_005584874.2	19.8442	17.8961	19.2373	20.5199	18.4527	18.5966
XP_005584875.3	0.367222	0.230743	0.359229	0.53229	0.35656	0.578367
XP_005584877.1	0.638214	0.192236	0.798891	1.72095	2.22935	0.327387
XP_005584881.2	29.0203	30.0899	29.5289	28.4548	17.2572	26.1547
XP_005584885.3	0.346798	0.0	0.0	0.614412	0.0	0.238425
XP_005584887.1	652.919	897.129	556.527	599.0	648.128	936.261
XP_005584894.3	2.7687	1.67767	3.85992	1.42394	1.11006	5.12231
XP_005584898.3	1.68306e-07	1.85874e-06	3.54905e-07	2.01185e-07	2.36848e-06	4.85934e-06
XP_005584907.3	0.180399	0.488169	0.306856	0.316112	0.394729	0.292047
XP_005584912.3	0.658904	0.527808	0.690095	0.51821	0.944513	0.690942
XP_005584914.3	1.43527	2.40223	0.826204	0.783958	0.650213	0.290614
XP_005584915.3	0.809962	1.10087	0.750779	0.624779	0.891709	0.865712
XP_005584916.3	0.420224	0.891822	0.142815	0.655331	0.670569	0.812418
XP_005584921.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005584927.3	0.113464	0.795789	0.0	0.0	0.0	0.0
XP_005584938.3	0.0	0.0	0.0	0.0	0.0	5.82821e-09
XP_005584941.2	5.83059	3.14739	4.7848	3.91254	3.15513	5.35104
XP_005584944.3	1.58992	1.54295	1.82632	0.547158	0.740346	1.81597
XP_005584950.1	8.08553	11.4678	9.6285	17.3845	5.78548	11.0821
XP_005584956.1	298.737	300.345	311.621	334.941	303.995	332.19
XP_005584958.1	26.9363	24.9264	28.8621	30.9945	25.2451	26.1305
XP_005584961.2	0.0901042	0.0	0.0	0.0	0.0	0.0
XP_005584964.1	9.85123	19.2256	15.8179	15.692	13.6328	25.0686
XP_005584972.1	40.3494	44.2275	42.7913	41.124	48.5705	45.1821
XP_005584973.2	37.0572	38.8	38.1034	38.473	30.7341	32.3035
XP_005584986.3	8.04761	14.0637	17.8437	11.2668	10.3059	10.5292
XP_005585000.3	11.9646	16.6683	18.2422	16.8595	12.9309	16.3042
XP_005585013.1	40.1262	48.9424	41.6458	38.5292	63.4123	26.4035
XP_005585037.3	28.6327	35.038	29.8559	31.0124	23.3204	28.3219
XP_005585038.1	406.224	556.685	467.267	473.732	518.082	445.904
XP_005585043.2	11.4654	13.9936	13.3657	15.0036	11.6032	11.186
XP_005585053.3	49.6009	56.1011	66.3493	55.7544	56.9698	57.8852
XP_005585056.2	10.8146	10.7301	9.16585	11.378	7.61972	9.56599
XP_005585058.1	23.9154	19.9374	25.4415	23.5746	12.6653	10.7723
XP_005585061.3	0.0268806	0.0	0.0	0.155002	0.0	0.0
XP_005585073.1	2.10271	4.07002e-05	2.01055e-06	2.78202	0.25163	3.39808
XP_005585077.3	99.9041	112.085	97.755	109.551	128.12	83.8591
XP_005585079.4	54.4921	48.2166	38.9466	50.9521	47.2361	48.7734
XP_005585083.1	0.200585	0.0	0.0	0.136725	0.0	0.132222
XP_005585086.2	0.00363898	0.0154638	0.0567077	0.0	0.0178898	0.0121342
XP_005585096.3	6.00449	15.1817	10.6666	9.65315	8.04595	8.87461
XP_005585107.1	0.420543	0.502221	0.863625	0.512994	0.610622	0.616984
XP_005585108.1	42.9184	72.3465	67.3573	48.1322	64.1257	51.7616
XP_005585110.1	40.7196	33.0942	38.0348	48.0464	42.4748	41.0424
XP_005585118.3	3.06987e-09	1.43018e-06	0.0788901	5.01756e-10	1.31787e-09	1.88703e-10
XP_005585122.1	0.522598	0.0594047	0.450571	0.277437	0.10061	0.26922
XP_005585128.1	14.8097	13.0919	16.0341	20.7232	9.20609	12.8964
XP_005585129.3	3.89082	1.68594	0.792611	4.61399	1.1485	1.62974
XP_005585130.2	18.4065	20.5971	17.0283	18.5091	20.6184	22.1003
XP_005585134.2	20.1434	18.7534	24.6788	22.7461	14.438	18.5866
XP_005585136.1	15.2699	10.1525	13.4373	17.3179	7.12486	11.5726
XP_005585145.1	0.680324	0.464452	1.77442	0.820455	0.518379	0.456158
XP_005585174.3	0.123022	0.467258	0.222332	0.0164882	0.0291527	0.195613
XP_005585187.1	14.89	10.6917	26.259	9.18742	18.6545	9.2505
XP_005585195.2	3.85943	0.753287	4.98767	1.96783	2.01525	2.13392
XP_005585203.3	14.2474	15.3391	14.196	11.6141	14.2247	4.69818
XP_005585205.1	14.5881	16.9452	17.8224	15.7877	13.1587	15.1025
XP_005585229.4	0.0	0.0	0.0	0.0	0.0	0.0
XP_005585232.2	8.76509	9.06157	8.91661	5.05078	9.83662	9.93721
XP_005585235.1	1.94423	2.26774	2.13558	1.92883	2.41206	2.57046
XP_005585240.3	0.124096	0.0	1.647e-05	0.0391059	0.0187979	2.19409e-06
XP_005585245.3	0.822695	1.28305	1.01603	0.640766	1.37508	0.7284
XP_005585247.3	1.52692	0.246028	1.3933	1.35656	3.1389	1.00723
XP_005585251.1	25.8708	21.8657	21.8142	28.9318	17.355	17.9263
XP_005585263.3	1.52754	1.67676	1.56093	1.89308	1.51585	1.55954
XP_005585266.1	0.106064	0.0349463	0.0792612	0.0870067	0.0395835	0.0333187
XP_005585267.1	5.83118	4.93842	5.75972	6.02472	5.04641	4.61478
XP_005585276.1	6.22928	9.08776	11.3155	12.4013	5.46368	7.23005
XP_005585287.1	56.7306	84.3873	64.0577	58.4932	74.3096	73.8271
XP_005585288.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005585297.3	7.39303	7.63184	5.1093	8.90716	3.88248	4.14421
XP_005585303.2	0.653273	1.09152	0.595849	0.963652	0.720693	1.18023
XP_005585304.3	18.6805	26.0895	24.8905	20.9033	19.7704	21.8294
XP_005585305.1	13.946	17.2108	12.3553	11.8273	10.8398	11.2033
XP_005585306.1	48.962	56.6692	54.1967	52.2552	46.0068	50.8033
XP_005585308.1	82.6495	119.965	107.603	96.4645	79.7886	114.178
XP_005585310.1	9.16518	13.8426	12.2729	10.383	11.487	12.4666
XP_005585319.3	0.475691	0.882416	0.0	1.18726	0.135701	0.36634
XP_005585321.2	328.131	348.855	341.854	393.594	355.717	327.801
XP_005585325.1	69.2124	81.4709	69.9672	65.9804	54.0488	69.9893
XP_005585335.1	0.938273	0.688462	1.61096	0.546859	0.679045	0.956492
XP_005585336.2	26.08	31.9084	25.3869	27.2331	23.8901	23.5123
XP_005585341.2	2.31024	2.98478	2.7386	2.52415	2.28168	1.08848
XP_005585345.3	1.32595	2.26645	0.641365	1.09519	1.3453	1.48284
XP_005585362.3	15.7089	20.5183	15.8688	17.099	13.4791	13.6979
XP_005585377.1	10.4753	5.15782	8.62178	4.4552	22.4361	7.28588
XP_005585382.3	0.832685	2.02643	0.466528	0.744109	1.24251	1.16189
XP_005585387.3	0.0674023	0.407651	0.368818	0.404513	0.479943	0.347154
XP_005585388.3	0.638351	2.299	1.5264	1.27858	1.03896	0.669877
XP_005585389.1	0.0060119	0.0188813	0.0	0.00627403	0.0	0.0361357
XP_005585390.3	0.00906058	0.0	0.0	0.00471837	0.0321711	0.00904739
XP_005585392.1	11.9861	10.3958	10.9312	11.946	9.17096	10.5633
XP_005585394.1	8.7449	9.98555	10.9912	13.7257	10.91	10.1763
XP_005585404.1	14.9225	20.2961	18.152	16.8475	14.8569	14.5405
XP_005585408.1	21.7154	26.2388	30.9563	32.7401	21.2685	29.0664
XP_005585411.2	128.902	147.972	126.614	114.762	162.265	124.707
XP_005585423.2	0.101461	0.0	0.0	0.0	0.0	0.0
XP_005585453.3	0.021761	0.0	0.17483	0.208812	0.196027	0.0
XP_005585456.2	4.84748	2.54361	6.11633	3.08501	2.98828	2.01205
XP_005585474.1	56.2833	69.2736	56.9936	55.134	52.3824	62.8236
XP_005585482.2	3.26483	0.661605	2.11374	1.81712	2.4942	1.13875
XP_005585491.2	9.31838	5.43197	9.75121	9.88349	13.9349	10.3474
XP_005585500.1	207.633	414.522	313.734	103.838	265.55	547.241
XP_005585516.1	12.9453	13.3242	9.97438	8.73347	14.5976	13.9606
XP_005585523.3	37.1619	35.1123	34.4674	47.5542	39.627	33.9774
XP_005585527.1	0.87174	0.109186	1.59963	1.2122	0.13464	0.312561
XP_005585536.3	23.5596	20.1545	16.3618	22.5602	18.895	22.584
XP_005585538.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005585544.3	0.966569	0.800486	1.19097	0.819146	0.680473	0.447438
XP_005585547.3	40.2333	54.928	46.4731	29.8204	51.0837	43.5193
XP_005585549.3	0.0276344	0.0	0.123319	0.00287132	0.0636831	0.00549765
XP_005585557.3	3.70916	0.0288358	0.100104	2.44435	8.70817	1.47545
XP_005585560.3	0.122954	0.0579628	0.299266	0.019239	0.0984426	0.285205
XP_005585562.2	0.0372672	0.0	0.0	0.0771572	0.0659088	0.0249503
XP_005585566.1	12.6683	12.7198	11.7277	10.797	12.5124	13.4063
XP_005585569.1	21.7585	21.9975	20.9373	12.9354	12.9885	44.3943
XP_005585570.3	0.591548	0.616393	0.318025	0.0	0.774975	0.935724
XP_005585576.1	8.31899	9.92549	8.3214	7.11574	9.14532	8.24437
XP_005585582.1	97.4646	69.6972	71.2029	88.3467	92.5525	65.6101
XP_005585589.3	59.82	58.439	53.4682	61.5187	69.6547	52.8413
XP_005585591.2	0.0145394	0.0	0.0270942	0.0212912	0.024211	0.0277819
XP_005585592.2	0.290751	0.128354	0.0664054	0.204604	0.443322	0.0245116
XP_005585593.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005585597.4	20.5383	20.6851	18.1317	26.0914	19.9262	20.3894
XP_005585612.3	4.08021	2.96263	2.46331	4.55726	3.5119	3.88486
XP_005585616.3	5.03878	3.31962	4.73708	5.76024	3.29154	2.9411
XP_005585622.1	11.7067	11.565	11.902	6.36972	14.7668	14.0601
XP_005585626.1	40.1649	37.4925	35.7547	52.8839	37.2082	31.2867
XP_005585630.1	1.12262	1.75828	1.81139	2.24439	0.472474	1.05509
XP_005585640.3	4.93627	3.55989	6.53241	5.98183	5.99524	4.54151
XP_005585645.3	36.8733	28.3967	30.032	31.4908	26.2828	17.264
XP_005585646.3	2.56235	1.71932	4.47272	3.08514	1.73521	2.13067
XP_005585647.2	0.0	0.323627	0.0	0.0	0.135163	0.0
XP_005585652.3	0.319521	0.0589486	0.342776	0.0881105	0.133491	0.0281624
XP_005585657.3	0.60357	0.902251	0.535322	0.331915	0.741108	0.807553
XP_005585658.2	0.298345	0.12879	0.273537	0.08579	0.145567	0.110508
XP_005585665.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005585671.3	4.22021	3.40658	1.66631	5.08778	3.15667	3.47437
XP_005585678.1	1.24172	1.34004	1.12379	0.864005	0.990096	0.437499
XP_005585679.2	0.00386873	0.083882	0.0	0.316915	0.0312707	0.0
XP_005585693.2	0.331337	0.50979	0.570714	1.2672	0.301017	0.707837
XP_005585697.2	3.64008	4.97725	4.23101	2.67362	3.68483	2.89713
XP_005585703.1	2.07152	3.34311	4.30943	0.960742	2.00762	3.91905
XP_005585710.1	0.0	0.0	0.0	0.0	0.0	1.3319e-05
XP_005585732.1	42.7099	47.7969	41.353	49.0391	53.4451	52.0202
XP_005585733.2	32.4129	30.6526	29.8374	35.4252	29.3088	31.0027
XP_005585737.3	10.4808	11.8749	9.37509	17.3013	9.20902	11.353
XP_005585738.1	0.316803	0.935762	0.359428	1.20398	0.0788759	0.266919
XP_005585739.2	27.6587	39.7062	57.4289	51.5036	32.2523	58.585
XP_005585748.1	0.0769317	0.0905555	0.0	0.000384662	0.0	0.0403188
XP_005585753.1	33.3396	31.7867	27.7921	32.9471	31.8746	34.8707
XP_005585755.3	0.835605	0.575245	0.411298	0.600483	0.588732	0.747143
XP_005585757.3	0.0	0.0	0.0702406	0.0	0.0	0.0
XP_005585759.3	16.0047	13.0223	12.3314	16.9066	12.7749	11.5025
XP_005585761.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005585766.1	18.3341	4.3876	7.58141	21.4037	11.7638	12.4856
XP_005585767.3	3.92964	4.10138	3.36696	5.47966	3.72358	3.91966
XP_005585775.2	27.1596	24.7239	27.4208	32.644	30.7484	25.2228
XP_005585777.1	37.8793	32.6399	37.9009	34.6829	30.9474	30.2613
XP_005585781.2	5.06585	4.23542	3.19171	5.15189	4.20353	4.60871
XP_005585782.3	2.03719	2.25283	1.47433	2.36227	1.43497	2.3025
XP_005585783.3	13.5345	7.21022	13.3143	14.1605	13.5649	16.3297
XP_005585791.1	78.6347	64.2604	139.367	71.7786	57.0502	84.3409
XP_005585792.3	4.95455	4.43934	4.44017	6.18432	4.85211	6.04699
XP_005585794.1	0.131209	0.557097	1.75508e-08	0.0494249	0.117295	5.75686e-11
XP_005585798.3	4.85148e-07	9.17903e-07	1.05674e-07	5.67761e-08	9.00012e-08	2.32022e-08
XP_005585801.1	0.0279676	0.153872	0.141513	0.0584515	0.2239	0.0701942
XP_005585832.2	4.16145	4.16431	4.10782	4.07548	4.4617	4.44551
XP_005585836.1	31.4994	38.7851	29.4667	39.4868	41.34	36.8831
XP_005585840.1	3912.8	3199.5	3198.54	4285.47	3792.7	3736.46
XP_005585841.1	21.0745	16.486	21.3145	22.6232	19.7698	19.3516
XP_005585854.1	0.19483	0.171453	0.143013	0.13743	0.15367	0.185708
XP_005585855.1	22.0724	32.9947	12.6168	19.2895	21.6463	13.1245
XP_005585857.3	0.106996	0.0675386	0.0432274	0.0898982	0.11457	0.0649785
XP_005585863.3	0.670111	0.00337743	3.8112e-05	3.89162e-07	1.37501	0.334582
XP_005585878.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005585888.2	10.2322	9.56827	8.24567	8.89924	11.1486	12.1581
XP_005585891.1	31.6417	48.0367	32.1815	34.8393	45.2063	55.8565
XP_005585892.1	13.9588	17.067	12.1662	13.1893	11.8081	15.0947
XP_005585893.1	1.08918	1.69018	1.53377	1.8536	1.45662	1.84346
XP_005585902.4	0.0971323	0.0381347	0.0245856	0.0950395	0.0539586	0.097318
XP_005585905.2	2.76973	0.755106	0.729063	1.57645	2.32161	1.38969
XP_005585907.1	12.6424	7.27238	19.59	13.649	10.5559	8.49563
XP_005585910.3	5.28769	6.10542	1.44937	4.83871	4.53691	5.13405
XP_005585914.3	0.174894	0.0	0.294745	0.369601	0.0	0.500978
XP_005585916.1	4.70272	1.789	6.17227	6.47269	2.71863	6.17363
XP_005585919.3	43.3851	43.299	30.822	26.2881	26.393	35.2329
XP_005585921.1	0.617222	0.649067	4.2366e-09	0.140354	0.262287	0.358523
XP_005585923.1	23.703	16.4678	16.2706	18.0457	23.4204	22.3004
XP_005585924.2	6.11789	3.30376	4.24278	5.8913	4.56049	6.25901
XP_005585929.1	24.679	22.7645	20.1226	19.8909	20.7267	20.509
XP_005585935.1	19.3881	13.3627	13.1132	12.8625	16.8087	13.9459
XP_005585941.3	3.21085	2.30922	3.11023	3.49107	2.25846	2.6878
XP_005585958.1	2.51163	1.39969	1.71188	1.83253	2.04051	2.8888
XP_005585979.3	1.98392	0.0	1.19249	1.80639	2.9346	0.429283
XP_005585981.2	34.553	30.9622	30.5808	40.9468	33.0555	31.0326
XP_005585989.2	2.29404	0.0	2.97358	4.90803	4.22207	1.52154
XP_005585993.3	1.8605	0.327762	0.0	0.334622	0.0	0.558073
XP_005586009.3	1.45774	0.754981	1.41165	1.71204	1.06676	1.13118
XP_005586019.3	0.826342	0.359269	0.395738	1.91424	0.579884	0.782193
XP_005586029.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586043.1	0.0	0.0	0.0	0.0	0.0	0.00703651
XP_005586044.3	0.897732	0.393271	1.37443	0.767435	0.953424	2.15652
XP_005586045.2	13.2568	15.9758	11.6398	24.9926	11.3554	13.1499
XP_005586046.2	1.83649	4.09563	1.39335	2.28631	2.05177	2.40027
XP_005586048.3	12.0271	10.5724	7.97961	13.3347	11.9165	13.2885
XP_005586050.3	16.1933	13.6919	14.0916	18.0216	19.4691	17.5362
XP_005586053.1	150.602	225.609	135.004	278.358	250.985	149.748
XP_005586057.3	8.38056e-08	0.0	0.0	0.0	0.0	4.21865e-06
XP_005586066.2	134.89	134.847	127.07	177.946	80.6478	136.553
XP_005586088.3	0.33827	0.322567	0.0447277	0.876095	0.413482	0.230048
XP_005586089.1	10.0541	9.644	6.14098	7.64514	8.28633	7.59612
XP_005586090.2	0.0150317	0.0709258	0.0	0.0	0.0	0.105758
XP_005586091.1	28.6515	18.6997	26.1401	31.6108	30.9956	24.5825
XP_005586093.2	29.4917	27.9156	23.4705	32.9161	19.7707	28.2527
XP_005586099.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586114.3	8.12208	6.59045	7.60584	7.8928	9.26775	10.4871
XP_005586116.3	1.09363	0.54668	0.79222	1.03482	1.03854	2.29586
XP_005586128.2	57.9231	49.6305	49.7504	57.801	53.891	44.9367
XP_005586131.1	0.472026	0.438675	0.561939	0.686569	0.243094	0.2434
XP_005586138.1	5.8227	4.22149	4.92502	8.15068	7.02206	4.97611
XP_005586139.1	0.0382979	0.18712	0.0	0.0965938	0.131079	0.196711
XP_005586142.3	0.41144	0.333779	0.37144	0.711307	0.443986	0.563815
XP_005586144.1	1.05394	0.413299	1.3327	1.46735	1.31152	1.30898
XP_005586147.3	8.19512	5.42695	3.39456	7.31703	2.39406	5.40359
XP_005586152.1	1.87165	2.20834	1.75414	2.59965	1.53394	2.72328
XP_005586153.3	3.63441e-11	0.0	0.0	0.0	0.40921	0.0
XP_005586158.1	5.93768	0.928652	6.22564	6.92389	6.19662	3.73067
XP_005586162.3	7.21255e-08	9.51637e-05	1.34823e-09	0.0	0.0	0.0
XP_005586167.1	19.5721	16.1853	15.4285	22.3366	16.4172	18.1925
XP_005586176.1	0.262278	0.421243	0.182477	0.296234	0.283842	0.222845
XP_005586181.2	67.2489	51.2115	47.6436	64.1076	53.5828	55.4809
XP_005586187.3	8.26551	7.62482	8.8745	9.21126	5.19201	8.74647
XP_005586212.2	9.23409	10.1428	6.42685	4.76145	8.18067	4.45924
XP_005586218.3	120.99	97.3393	99.4307	138.565	111.917	99.8954
XP_005586232.3	21.8122	17.3634	20.5067	19.7014	16.8085	22.4997
XP_005586241.3	41.2064	32.9265	30.3606	34.4745	32.3872	21.3795
XP_005586246.1	0.443768	0.421156	0.218289	0.30533	0.234539	0.645711
XP_005586256.1	9.78113	11.3572	10.5174	10.2088	10.3344	13.8635
XP_005586258.3	25.6196	16.1447	16.9914	24.1914	25.0662	17.2941
XP_005586261.1	10.4727	11.4958	9.4588	10.4589	10.6802	9.92778
XP_005586264.3	0.134967	0.465536	0.619982	0.0140565	0.375382	0.467174
XP_005586270.1	48.7372	38.5608	54.7239	59.2639	34.4686	61.2596
XP_005586272.1	115.509	77.8284	102.265	105.2	73.1984	90.6312
XP_005586280.1	11.8238	10.1018	10.5985	12.9089	7.84696	11.1143
XP_005586281.2	0.635984	0.958716	0.602892	0.906781	0.461029	0.531877
XP_005586283.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586295.1	2.64925	4.47699	4.88457	4.14638	2.64913	5.03244
XP_005586296.3	49.7901	56.837	52.3633	68.6938	45.0466	70.933
XP_005586329.2	0.0680563	0.908566	0.0	0.00168637	0.000908321	0.0
XP_005586353.2	90.2896	26.9581	90.9131	94.6174	87.7826	24.7372
XP_005586358.1	44.7829	35.1193	38.8142	45.9491	51.7114	36.0998
XP_005586367.4	0.177862	0.0	0.0	0.0581429	0.0495331	0.0219719
XP_005586370.3	1.48966	2.42838	1.73803	1.95858	1.88324	1.88923
XP_005586376.3	0.0	0.0	0.0	0.0300499	0.0	0.0
XP_005586377.1	0.0	0.0	0.0	0.0819887	0.0	0.0225844
XP_005586380.3	7.35064	5.53658	11.5398	9.39746	6.11148	11.1125
XP_005586387.1	12.4731	7.77075	8.48501	10.8605	8.69567	5.43765
XP_005586394.2	13.3174	3.66719	5.41641	8.97096	6.62108	10.6351
XP_005586411.3	29.2217	35.688	27.3576	31.8925	30.5749	28.2813
XP_005586414.3	89.9243	64.6688	77.6993	91.9765	65.9124	70.2382
XP_005586417.1	62.532	70.4351	52.8573	60.5881	70.5527	70.2598
XP_005586418.1	1.14684	1.58472	1.36957	2.19767	0.417546	2.10927
XP_005586424.3	4.3583	1.08258	2.71148	4.35743	2.76438	5.65013
XP_005586439.3	3.6853	0.00386187	2.97312	2.87304	3.27552	3.79657
XP_005586452.2	0.0494202	0.0802303	0.096856	0.0625073	0.0627432	0.0696901
XP_005586453.1	2.31946	0.000739208	1.45039	4.16044	0.0890598	3.98283
XP_005586491.1	27.4707	25.3271	23.7068	25.6221	34.4067	29.0517
XP_005586492.3	2.90209	2.68966	2.43353	3.02816	2.62291	2.5287
XP_005586496.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586500.3	0.0755752	0.0475479	0.0	0.0711319	0.0269032	0.0151934
XP_005586507.1	36.8197	33.8215	28.5428	37.4496	34.151	27.8993
XP_005586508.3	0.046428	0.202714	0.263876	0.503723	0.0	0.356388
XP_005586513.1	0.0	0.0	0.0	0.0	2.59783e-05	0.0
XP_005586539.1	0.189403	0.210412	0.0571873	0.097428	0.135827	0.304385
XP_005586542.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586548.3	20.8751	17.4874	15.6586	17.9893	15.5903	21.7988
XP_005586549.3	2.89079	2.70193	1.993	3.07074	2.64148	2.02518
XP_005586551.3	0.717482	6.01337e-05	6.24931e-06	2.25923	0.531977	1.14805
XP_005586555.1	0.317455	6.79858e-05	5.78976e-06	0.188665	0.381023	0.364775
XP_005586558.3	8.62432	5.55733	5.46332	20.7053	23.4997	14.9582
XP_005586561.1	180.581	106.01	104.842	186.359	226.121	99.3235
XP_005586563.3	59.0127	42.9291	41.7994	63.9849	103.121	40.3052
XP_005586569.3	92.4111	89.8148	70.6692	132.255	300.701	58.4493
XP_005586571.3	23.0712	20.0068	8.89306	22.6212	35.3366	11.7025
XP_005586573.3	1.29704	3.71292	1.75089	1.83845	6.89043	1.04994
XP_005586576.3	1.7064	0.627518	1.53298	1.51087	2.09572	0.822979
XP_005586577.3	616.138	481.981	511.243	481.606	613.438	490.502
XP_005586578.3	62.0688	61.4229	59.0579	74.4669	61.0356	59.1679
XP_005586579.2	39.5232	18.5012	27.2524	23.0386	23.7602	19.2257
XP_005586582.2	5.02647	5.66725	4.67765	9.94099	7.12326	5.87246
XP_005586607.3	0.0	0.0	0.0	0.0	0.0	0.203075
XP_005586611.3	37.9089	34.1897	33.6413	43.7043	30.7905	34.5772
XP_005586613.1	0.0159362	0.0	0.0	0.0166751	0.0283747	0.0
XP_005586614.2	0.0902223	0.142126	0.0729651	0.160719	0.305494	0.0545895
XP_005586616.1	108.761	124.928	122.275	141.09	126.931	149.597
XP_005586619.3	0.0570756	0.0398481	0.0	0.0	0.0	0.0254305
XP_005586627.3	7.92228	9.08149	2.9799	6.17613	9.08792	5.34273
XP_005586654.3	2.65877	1.54334	1.26864	2.38794	2.38379	1.87136
XP_005586658.1	97.5969	98.8397	76.7149	106.132	83.405	90.7869
XP_005586660.3	0.00100389	0.0	0.000361108	1.29633e-10	0.0	0.259633
XP_005586662.2	0.299312	0.0	3.46231	0.0	0.664149	0.008788
XP_005586666.1	0.954892	2.04719	1.39937	2.72474	0.0	1.34711
XP_005586671.1	0.620829	0.633386	0.602128	2.10684e-10	1.02941	1.27352
XP_005586684.3	0.310902	0.169244	0.181193	0.000111388	0.0	0.125607
XP_005586693.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586714.1	0.000619044	0.0	0.0	0.0	4.2734e-11	0.0
XP_005586719.3	20.9263	22.4841	19.1982	22.129	17.6828	21.1117
XP_005586721.2	6.20172	6.30924	6.66339	7.56322	7.35774	7.77397
XP_005586731.2	22.3574	17.8627	20.0527	20.1799	17.3417	20.0351
XP_005586732.1	14.6275	14.1975	14.3267	19.5111	10.7791	14.1448
XP_005586735.2	7.59261	10.1715	6.32052	7.93118	8.85908	7.88149
XP_005586746.1	0.775577	0.395931	1.43921	0.408354	0.488615	1.56977
XP_005586753.3	1.98314	3.1252	2.10724	1.04103	2.65941	2.28348
XP_005586757.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586761.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586786.3	10.8697	10.1025	8.47586	10.7976	13.4771	10.1839
XP_005586791.2	5.14818	6.01108	2.8055	1.12432	2.28278	6.0572
XP_005586795.1	56.5492	64.3661	44.6945	67.2801	57.0701	54.4543
XP_005586802.2	7.22759	7.72669	10.6218	6.95436	5.52706	9.03146
XP_005586820.3	0.00279573	0.0	0.0	0.002905	0.0	0.0
XP_005586822.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586834.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005586855.1	0.38618	0.210939	0.187253	0.465853	0.296225	0.495872
XP_005586856.1	0.994198	1.06804	0.831079	0.419182	0.748182	2.76309
XP_005586859.3	20.473	21.2161	23.2253	24.3508	19.941	22.9057
XP_005586860.2	519.409	456.947	411.885	457.141	441.418	489.831
XP_005586862.3	8.25295	6.71379	7.31041	9.19945	6.07463	5.54829
XP_005586863.3	0.000114818	0.00147725	3.2342	0.515699	0.00947404	0.578855
XP_005586866.3	0.234506	0.560809	0.990504	0.297688	0.349989	0.458604
XP_005586876.1	0.000911427	0.00230035	0.0	0.355333	0.0456091	0.00940795
XP_005586879.1	0.0	0.199951	0.126963	0.331116	0.310607	0.0
XP_005586883.3	4.93851	4.77641	2.55278	4.3654	5.79835	4.27152
XP_005586904.1	22.2794	18.9063	21.9667	23.1279	20.9462	20.757
XP_005586916.3	1.1196	2.11061	1.56437	1.87014	1.42902	3.1624
XP_005586918.2	17.492	13.3869	11.7094	15.8639	15.3604	17.2058
XP_005586923.2	54.2156	56.9852	48.8419	44.3603	46.0331	75.8516
XP_005586927.3	34.8585	29.3968	30.1682	31.4423	33.9245	31.2697
XP_005586930.2	1.87482	0.504533	2.32253	1.73661	1.87529	0.854824
XP_005586933.2	15.6016	12.3078	13.9317	14.304	10.6012	13.2539
