GeneID	Thyroid_rep1	Thyroid_rep2	Thyroid_rep3	Thyroid_rep4	Thyroid_rep5	Thyroid_rep6
NP_570094.1	62.9967	68.7721	66.0982	68.4092	66.2159	65.8073
NP_570100.1	21.4925	40.5722	84.7821	21.1723	63.2988	49.2806
NP_570102.1	7.34686	4.40914	2.20228	1.73872	3.76599	6.93323
NP_570104.1	4.48619	4.42632	0.93328	5.18412	0.791736	1.12841
NP_570106.1	0.0	0.0	0.0	0.0	0.0335911	0.0
NP_570107.1	7.02643	7.00281	6.15523	6.07551	9.88306	9.53056
NP_570108.1	0.926566	3.39743	3.41534	1.66648	2.99055	2.70906
NP_570109.1	0.0	0.0	0.0	0.0534222	0.0	0.0277532
NP_570110.1	0.0	0.0769992	0.100423	0.0	0.0	0.0732548
NP_570111.1	461.454	400.486	438.673	466.79	356.627	306.584
NP_570112.3	12.2729	8.27801	12.5668	11.2336	10.6095	9.23701
NP_570135.2	1.36277	2.92533	4.21931	0.379245	6.69709	5.13788
NP_570614.2	14.0196	18.2886	18.4068	19.0762	15.8922	17.1547
NP_570825.1	0.99278	1.51186	1.63772	1.06436	1.29156	1.51621
NP_570826.1	0.0	0.0	0.0	0.0	0.0242106	0.0114864
NP_570827.2	0.0564698	0.0847487	0.266602	0.0204437	0.128333	0.155648
NP_570829.1	0.0	0.785981	0.0	0.0	0.0	0.46724
NP_570830.1	0.0	0.0	0.0508694	0.0	0.0	0.0116598
NP_570831.1	0.266241	0.377612	0.340422	0.324381	0.438131	0.411242
NP_570832.1	1.94097	0.409352	1.72671	1.22083	1.25527	1.11865
NP_570833.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_570834.2	2.42138	3.14529	3.26484	2.8368	3.91626	4.35134
NP_570836.1	382.789	302.848	470.066	390.858	443.346	411.692
NP_570839.2	332.051	286.789	343.873	336.347	263.599	223.303
NP_570841.3	0.0	0.0	0.100965	0.0	0.139548	0.0880032
NP_570842.1	22.528	52.8825	47.5864	23.6765	46.4482	34.4397
NP_570926.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_570927.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_570930.1	25.5735	29.8124	30.0086	22.9251	26.243	27.6566
NP_570931.1	0.0856156	0.0	0.0	0.0170826	0.0	0.0
NP_570934.1	13.9138	27.0332	38.7353	13.4652	34.4691	27.0739
NP_570936.1	2.09381	2.5544	3.2525	2.96576	2.42967	2.62777
NP_570938.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_570939.1	0.121533	0.0	0.0	0.0729025	0.0	0.0767953
NP_570940.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_570943.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_570946.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_570947.2	0.268826	0.346038	0.416396	0.421598	0.397824	0.439366
NP_570948.1	0.10728	0.141952	0.23358	0.161364	0.126082	0.105004
NP_570951.2	40.4336	49.8229	50.9922	50.9381	50.0008	49.5586
NP_570952.1	23.5365	21.8307	25.639	25.1279	20.7151	22.6472
NP_570954.1	224.713	212.329	205.447	226.767	159.425	147.979
NP_570958.1	3.72441e-10	0.0	0.0	0.0	1.31039e-09	9.46692e-10
NP_570959.1	102.58	137.31	143.903	139.905	132.111	129.267
NP_570960.2	0.0	0.00738295	0.015342	0.00245349	0.00436395	0.00930098
NP_570962.2	13.9081	15.0441	17.0412	12.4798	15.8304	15.1021
NP_570963.1	1.48758	2.47249	2.71799	1.95082	1.92196	2.02171
NP_570964.4	35.7736	26.9571	16.8227	27.438	29.1557	30.3632
NP_570974.1	2.31676	1.6453	0.846616	2.06515	2.18818	0.388157
NP_570975.1	0.0973442	0.0852853	0.0423966	0.129826	0.0459087	0.0820535
NP_571977.1	4.37575	6.98867	13.191	6.10321	10.976	9.69257
NP_571980.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_571981.1	0.510022	4.82788	2.6938	0.869931	3.10977	3.49655
NP_571983.1	0.154079	0.167681	0.0	0.226221	0.0	0.117542
NP_571984.2	0.0427601	0.0	0.142213	0.0938662	0.0369668	0.146285
NP_571986.1	93.9728	133.09	151.53	92.3737	108.096	129.284
NP_571989.3	20.8588	50.6297	43.6153	26.9829	40.3291	28.2472
NP_573395.1	12.6338	18.049	16.0771	15.0212	14.6105	21.4359
NP_573446.1	10.3256	3.11889	9.6737	9.8427	20.4231	9.505
NP_573447.2	0.0	0.0	0.0	0.0	0.0390466	0.0
NP_573448.2	151.193	185.457	201.653	131.906	142.299	165.405
NP_573450.2	7.72633	6.45249	7.86068	5.91791	7.55721	6.66711
NP_573452.3	6.51989	8.55284	15.4812	15.552	8.99678	26.7922
NP_573453.2	0.0267039	0.492252	0.0	0.192055	0.226487	0.269755
NP_573454.2	79.3307	85.6845	120.792	103.523	99.4942	129.919
NP_573455.2	1.13955	1.93321	2.87144	1.03491	1.15079	2.01817
NP_573456.1	2.5064	2.79032	2.57877	3.00831	1.13921	3.29113
NP_573461.2	155.203	162.189	191.161	124.253	129.636	144.354
NP_573462.2	1.23559	0.0	6.19913e-08	0.760075	0.801517	0.397915
NP_573464.2	24.2645	39.9348	29.4286	16.2335	21.9477	29.7964
NP_573465.1	0.0	0.0	0.115515	0.0	0.0326748	0.130581
NP_573467.2	0.0	0.0	0.0	0.0	0.0206823	0.0
NP_573469.1	28.0476	37.9958	41.0676	32.791	32.5922	37.2922
NP_573471.2	1.07896	1.7466	1.10173	1.74887	0.659887	1.18508
NP_573473.1	21.0521	20.0505	25.4299	22.7016	20.0799	22.2578
NP_573475.2	0.0	0.0	0.464363	0.388328	0.171415	0.0
NP_573479.3	18.2144	24.9841	15.5656	13.8305	18.5325	15.4307
NP_573480.1	0.674452	0.0	1.51923	1.17183	1.64377	1.25289e-05
NP_573481.1	0.307352	1.4291	2.0074	2.07449	2.37877	1.92866
NP_573483.1	2.79047	5.401	3.90758	4.34894	4.30803	2.82423
NP_573484.2	8.89994	10.2411	14.0546	1.98462	9.1822	11.9225
NP_573485.2	30.7646	31.4933	32.3771	25.0759	43.0319	37.1887
NP_573486.1	9.11875	14.6587	13.117	12.4262	16.5693	19.7853
NP_573488.2	35.2687	40.6868	46.2357	34.4389	40.4352	39.2321
NP_573489.2	0.232141	0.13589	0.269599	0.247289	0.364557	0.32563
NP_573490.3	5.58659	5.95412	6.44763	5.93229	5.53867	5.13706
NP_573491.2	9.04867	9.72478	10.8776	8.72514	9.38065	7.11498
NP_573492.2	13.6351	15.48	20.3796	12.6134	15.0894	15.4624
NP_573494.1	21.4925	29.02	35.3108	26.9183	22.4641	26.7754
NP_573498.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_573499.2	0.0716938	1.15971	4.71157	4.44667	2.9032	4.83876
NP_573500.2	4.53521	7.51941	4.96465	5.39277	5.84546	5.04244
NP_573501.1	9.10718	8.47241	9.66893	6.55216	5.75969	5.09883
NP_573502.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_573503.2	22.6048	22.4932	26.6488	12.3697	18.5343	21.8811
NP_573505.2	46.5152	45.4238	67.5552	46.5356	47.0959	36.4239
NP_573508.1	18.7608	66.9735	0.295799	74.1101	43.2041	48.7605
NP_573509.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_573510.2	2.13904e-06	4.68422	1.97317	0.487082	2.25611	1.87408
NP_573511.2	2.17964	5.73235	5.43535	5.47059	4.64435	6.26328
NP_573513.2	0.211338	0.734337	1.59891	0.34963	0.848272	0.0
NP_573514.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_573517.1	0.0	0.0387196	0.0375406	0.0712002	0.0406701	0.0
NP_573555.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_579818.1	0.410469	0.452787	0.127856	0.395709	0.377667	0.516977
NP_579819.1	0.543569	0.49899	0.986744	0.239131	0.686251	0.70395
NP_579823.1	0.0	0.0	0.0	0.0	0.0	0.0368867
NP_579824.2	43.2705	42.5908	91.2924	41.8297	68.548	50.3206
NP_579825.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_579826.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_579827.1	0.46157	0.9792	3.48457	1.29479	3.5395	3.22931
NP_579829.3	67.7561	91.8991	142.77	71.0941	119.597	113.714
NP_579830.2	4.04817	7.13939	3.75728	3.39772	5.62776	4.18451
NP_579831.2	307.23	433.604	371.303	317.514	402.692	437.827
NP_579832.1	20.0435	14.7396	23.8527	21.3077	27.9456	15.9207
NP_579833.1	75.4744	65.5186	79.2214	75.3991	75.8942	67.6918
NP_579834.2	275.782	316.891	345.401	280.103	366.368	382.497
NP_579836.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_579837.2	11.6035	14.8391	9.7102	12.4182	12.7275	13.2441
NP_579838.1	1.2409	3.17591	3.28006	2.61525	2.96867	2.37758
NP_579839.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_579840.2	0.34384	0.574623	0.273113	0.311185	0.348121	0.196663
NP_579841.2	8.36353	18.1396	17.123	12.3785	18.383	13.5845
NP_579842.2	2.82004	2.17757	2.80918	2.66298	2.62054	3.05361
NP_579845.1	0.310555	0.33279	0.36069	0.227412	0.652261	0.342545
NP_579849.2	13.7767	22.1511	14.0149	13.4484	17.1429	15.4513
NP_579851.2	65.2944	75.3725	91.9838	67.6925	75.1756	68.543
NP_579852.1	0.0	6.08329e-07	0.0	3.4008e-06	0.0383433	0.0
NP_579853.1	4.97635	4.39846	1.0216	0.534123	0.91243	3.20993
NP_579855.1	0.635017	0.180507	0.0526988	0.0956702	0.0	0.0896736
NP_579857.1	0.294369	0.16861	0.265287	0.16594	0.227749	0.283932
NP_579858.2	36.8179	42.5158	37.6254	35.5801	31.5651	41.9397
NP_579924.1	23.3347	22.4863	24.598	20.9134	19.2846	22.2318
NP_579927.1	3.98652	3.84906	7.27357	5.67646	4.66303	3.68781
NP_579928.1	23.8336	38.2902	37.3094	42.0337	38.5532	34.9467
NP_579929.1	180.209	244.918	271.479	207.501	198.672	210.385
NP_579930.1	91.3059	103.899	109.634	81.0927	114.811	102.895
NP_579931.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_579932.1	381.579	366.432	419.689	386.778	370.147	324.657
NP_579935.1	0.114998	0.130225	0.0643871	0.0261907	0.148091	0.0
NP_579936.2	22.5351	24.1052	24.6948	30.5171	23.9704	23.8754
NP_579937.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_579941.2	17.668	3.14212	12.5194	21.4754	24.5471	11.1261
NP_579942.2	0.0	0.0	0.751593	0.328031	0.0	1.24826
NP_579943.3	0.0192326	0.0	0.0125617	0.00764177	0.00451456	0.0
NP_596871.2	12.5345	24.6658	14.9256	11.4023	26.9471	22.9189
NP_596876.2	0.0873176	0.258401	0.505591	0.511855	0.155311	0.398844
NP_596879.1	12.5547	10.5309	16.1704	11.3328	14.2017	16.4369
NP_596883.1	4.47365	3.88053	5.35591	4.36328	3.21869	4.74877
NP_596884.1	6.65078	13.7985	24.6699	5.86908	24.6104	19.1597
NP_596885.1	25.527	25.415	29.1939	23.2444	30.619	30.065
NP_596887.1	0.959076	2.09103	0.479715	1.29677	0.940944	1.49186
NP_596890.2	8.37376	7.81545	9.16633	10.1333	4.45225	3.37718
NP_596892.1	0.0	0.0766817	0.320415	0.0	0.249981	0.00505904
NP_596893.1	4.3897	12.2695	7.48428	3.95897	8.19755	7.57594
NP_596895.1	59.7959	59.9659	67.8819	57.1184	63.4875	64.6817
NP_596896.2	10.9655	20.6614	10.6277	10.0525	16.1045	15.566
NP_596900.1	116.494	147.614	159.53	110.768	163.349	171.402
NP_596901.1	17.5647	22.2074	18.301	14.6161	26.345	24.1437
NP_596904.1	0.0566452	0.0722668	1.08485	0.0833502	0.215226	0.605286
NP_596905.2	12.4872	19.0516	14.1312	12.535	18.2513	17.0318
NP_596907.1	3.87185	3.60147	11.5807	4.35597	12.739	7.03423
NP_596908.2	106.651	163.134	137.943	104.231	157.285	145.961
NP_596909.1	48.3075	47.1348	78.609	46.5704	77.5867	56.503
NP_596910.1	85.6199	84.7169	89.0236	84.9043	93.2507	90.7324
NP_596911.1	0.273274	0.245937	0.653902	0.349818	0.38185	0.298566
NP_596912.2	0.000150793	1.42784	0.0	1.65294	0.0952129	0.746363
NP_596913.1	0.126948	0.676404	0.360314	0.166984	0.737759	0.484294
NP_596915.1	656.996	582.381	231.416	624.523	166.448	307.063
NP_596917.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_596918.3	33.9861	39.2135	35.6318	29.9608	32.4756	39.418
NP_596919.1	0.0	0.0	0.0	0.0	0.577053	16.5414
NP_597679.1	8.30646	7.9659	8.88959	9.19024	8.54497	6.1961
NP_598008.1	3.4318	6.51345	3.1422	5.8443	4.95221	6.73143
NP_598197.2	1.96634	1.56381	3.69632	3.11794	0.527512	0.186885
NP_598198.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_598200.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_598201.2	0.0608294	0.226376	0.329808	0.0222317	0.0904676	0.138616
NP_598202.2	0.0238323	0.0	0.00418346	0.0174261	0.0	0.0
NP_598203.4	0.0	0.00130682	0.435942	0.0	0.0	0.0328246
NP_598205.2	21.1463	16.0569	7.80242	21.2237	10.4709	9.87656
NP_598206.1	0.0473456	0.0167822	0.593159	0.0692162	0.0939186	0.221777
NP_598207.2	0.0	0.106868	0.0606082	0.0	0.0	0.0
NP_598208.2	6.06949	9.78073	8.12025	4.26498	14.1211	9.35899
NP_598209.1	26.4899	21.516	38.9207	20.9314	35.7772	32.7734
NP_598210.1	26.7411	29.5972	20.509	33.0884	15.0548	27.4602
NP_598214.1	0.268301	0.454543	1.0365	0.0535048	1.02148	0.565238
NP_598215.1	0.35194	0.0	0.149513	0.0	0.0	0.041097
NP_598216.3	0.190574	0.105265	0.288598	0.0921572	0.0	0.0958678
NP_598218.1	0.148727	0.352557	0.634739	0.534001	0.713388	0.421864
NP_598219.2	4.22318	4.75687	2.54988	5.49066	2.27015	4.41234
NP_598220.1	0.0224657	0.0	0.0	0.0	0.0	0.0
NP_598221.2	0.0	0.0	3.2525	0.0	0.963825	0.416133
NP_598222.2	0.489163	0.778227	1.11562	0.0	0.696924	0.696658
NP_598223.2	71.1467	50.975	82.2363	72.9645	73.0524	72.2239
NP_598224.1	0.821345	0.58153	2.54324	1.35472	4.7032	1.79854
NP_598225.2	27.4823	43.5306	25.6071	30.4046	47.6225	39.9674
NP_598226.2	2.10526	2.56511	3.18107	2.15302	3.62025	2.8693
NP_598227.3	0.0	0.1301	0.107888	0.0	0.211235	11.8483
NP_598228.1	1453.26	803.291	1058.3	1556.34	628.161	757.974
NP_598229.2	6.15296	9.06528	5.90782	5.91308	6.77967	6.29497
NP_598230.2	41.2478	34.31	38.0811	39.1924	41.3028	40.5533
NP_598231.4	0.0	0.0	0.0	0.0	0.0	0.0
NP_598233.2	0.0328715	0.0	0.0	0.0480777	0.0	0.0124887
NP_598235.2	60.1285	38.1081	35.3798	62.9577	48.4029	59.5622
NP_598237.2	2.34052	4.24814	4.28823	1.96639	4.01084	3.93771
NP_598238.2	0.0	0.0	0.0	0.0	0.0	0.277591
NP_598239.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_598240.1	686.705	558.676	653.246	669.915	570.346	597.301
NP_598241.2	60.057	91.0709	62.662	64.0966	77.3093	72.6869
NP_598242.1	3.94336	14.2882	13.3786	7.57579	11.612	9.38658
NP_598243.1	2.93251	3.42497	5.80449	2.58988	4.59229	3.76303
NP_598245.1	538.27	460.181	553.155	577.338	397.781	356.799
NP_598246.1	11.2058	19.2047	16.2409	8.98445	23.5023	14.3806
NP_598247.1	2.83336	4.71959	3.89306	4.28905	4.55057	4.22973
NP_598248.1	0.134333	0.0	1.30092	0.0	0.423334	0.243783
NP_598249.1	31.3629	30.0268	23.1396	31.8816	25.7155	28.2322
NP_598250.1	3.451	4.30539	7.49374	1.95129	10.2465	7.67789
NP_598252.1	38.6361	35.1233	41.7643	40.0882	58.6821	46.7638
NP_598253.2	115.689	110.403	93.7842	113.995	148.085	104.256
NP_598254.2	0.820927	0.466551	0.829582	0.0668462	0.731925	0.364606
NP_598255.2	4.60996	2.81651	2.53843	4.90499	2.15306	4.99211
NP_598256.2	2.82362	2.46146	1.4673	2.58372	0.792925	1.63091
NP_598257.2	0.690612	0.692768	0.0	0.225119	0.0	0.326609
NP_598259.2	0.0439077	0.0	0.070789	0.0	0.0	0.0
NP_598261.2	8.71349	15.182	11.9206	9.56001	18.3166	11.8353
NP_598262.2	3.44005	2.53853	4.00331	3.47573	4.49398	3.19258
NP_598265.1	28.4985	15.1593	28.385	25.7668	19.3499	16.2472
NP_598266.1	59.1872	64.8899	64.4987	58.7301	66.9532	68.8449
NP_598270.2	0.489927	0.307985	0.262107	0.307188	0.391393	0.405619
NP_598273.2	28.9681	29.8993	19.4418	26.3906	20.697	28.0072
NP_598274.1	11.4336	10.5396	16.5631	10.7157	11.1043	11.1816
NP_598275.1	0.0	2.39702	1.44818	0.0	3.11075	1.22298
NP_598278.1	234.018	339.63	295.655	250.079	304.784	297.228
NP_598279.1	7.16454	4.56082	11.639	6.93778	10.0471	10.5527
NP_598281.1	0.626312	2.38244	0.34435	0.890176	0.45543	0.888421
NP_598282.2	60.469	66.7366	66.5898	59.1366	63.561	72.6966
NP_598284.1	7.8517	6.97975	7.48627	7.67641	6.78648	9.17227
NP_598287.1	3.84509	4.35044	5.30974	4.02272	5.76844	4.04807
NP_598288.1	36.2727	22.8938	25.4368	27.4999	24.0028	23.953
NP_598290.1	5.80734	6.79667	6.34121	5.99571	6.79725	7.738
NP_598292.2	0.0628923	1.5454e-06	0.16151	0.0	0.423612	0.244063
NP_598294.1	0.0	0.0187349	0.0	0.0	0.0	0.0
NP_598295.2	1.13901	2.29281	1.77358	1.53885	1.88874	1.57377
NP_598298.1	1.89908	3.76286	3.60036	2.48459	4.40999	3.61382
NP_598301.2	0.209419	0.72689	0.278627	0.0306466	0.217137	4.89553
NP_598303.1	0.0	0.525188	0.764805	0.0	0.460217	0.811988
NP_598304.2	6.94405	15.0674	8.81334	7.61414	5.37747	10.7095
NP_598305.2	8.5028	31.1429	27.6875	8.46455	28.9652	27.0031
NP_598306.2	0.620198	262.103	15.1027	0.409956	104.701	28.7786
NP_598308.1	3.50437	7.48076	7.88844	3.71684	8.32644	5.76778
NP_598410.2	1.48794	1.76305	1.38733	2.21736	1.27725	0.924599
NP_598413.1	0.0	0.324517	0.290374	0.0	0.525075	0.274116
NP_598414.1	0.327842	2.46908	1.16025	1.95575	1.2748	0.822893
NP_598415.1	76.0531	101.096	72.2272	93.8192	85.1143	82.6833
NP_598416.1	462.516	477.125	502.571	430.862	411.8	439.902
NP_598417.2	33.7111	31.5377	37.1809	23.992	31.572	30.6144
NP_598418.1	0.0	0.0461033	0.0	0.0	0.0	0.0
NP_598419.1	24.3771	31.6685	30.1378	26.0932	26.4599	25.8711
NP_598420.1	0.00450241	0.0	0.0	6.14874e-09	0.0367506	0.0
NP_598421.1	43.2409	48.3844	84.6893	34.6181	60.4289	48.0269
NP_598422.2	0.331162	0.0	0.198024	0.13786	0.0	0.0
NP_598423.1	18.3912	22.6917	18.0462	17.0981	23.8207	14.9629
NP_598425.2	6.26118	12.0431	11.0878	7.18668	7.98297	12.269
NP_598427.1	270.969	194.098	220.974	166.547	200.018	149.262
NP_598428.2	168.862	190.133	185.585	214.703	204.962	176.737
NP_598430.1	11.9612	10.9304	11.3731	11.2387	12.8154	11.3855
NP_598431.2	87.7706	56.5137	56.1939	62.2378	51.5302	41.5037
NP_598434.2	55.642	69.7595	66.726	54.9191	55.333	53.2093
NP_598435.1	10.7233	24.0067	25.9452	19.7921	19.698	24.5272
NP_598437.2	51.2953	60.7795	58.1587	47.4413	52.1582	49.614
NP_598439.3	10.9876	14.0107	13.1531	11.864	12.6044	13.0923
NP_598440.1	34.8278	39.0075	36.9861	34.8929	35.886	34.6302
NP_598441.3	19.7719	30.338	31.3919	26.8065	31.9882	31.3035
NP_598442.1	143.859	140.045	148.022	118.7	110.023	145.011
NP_598445.1	35.7079	59.3866	65.6193	64.8042	59.319	50.7913
NP_598446.2	4.11608	6.33157	6.2256	8.25703	6.40415	7.61267
NP_598447.1	1.62777	1.64518	0.686187	1.89988	1.45323	1.60077
NP_598448.1	1.52286	5.36207	3.94956	2.87961	4.87298	3.09582
NP_598449.1	43.753	32.0399	29.349	43.2066	33.3842	23.0473
NP_598450.1	0.275784	0.0	0.0	0.509356	0.0	0.446858
NP_598451.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_598454.2	93.903	91.1791	89.4992	74.3225	75.2804	78.6664
NP_598458.1	90.6155	73.9152	93.0647	72.0082	81.5038	81.6966
NP_598462.1	51.7342	66.8621	63.7741	51.7401	56.7676	51.739
NP_598463.2	15.5836	15.3096	18.6689	14.925	13.816	12.8344
NP_598466.1	43.4338	36.7321	37.819	24.6241	34.148	31.153
NP_598467.1	26.0158	35.2466	30.1715	27.7135	20.2229	27.0484
NP_598468.2	12.8962	1.87968	1.28078e-09	1.81539	2.16382	3.60843
NP_598471.3	17.1329	25.9505	26.0389	19.8354	18.8138	19.006
NP_598472.2	0.125684	0.245283	0.0	0.0	0.0446675	0.400078
NP_598473.1	1.00217	1.0133	0.535733	0.987283	0.968734	0.693247
NP_598475.2	2.28785e-10	3.11446	1.05061e-08	6.2998	0.0982624	4.74852
NP_598477.2	19.8174	30.8375	29.9242	31.4497	24.382	28.3646
NP_598479.1	101.052	100.533	102.643	88.7548	104.911	96.7308
NP_598480.1	12.8301	8.04035	8.26469	13.2713	13.0331	9.33794
NP_598481.2	7.23269e-08	0.0	2.0325e-08	0.0	0.0	3.80641e-07
NP_598482.2	1.45828	2.90596	2.96315	2.42315	2.90817	3.38918
NP_598483.2	21.013	23.2616	31.9049	23.2797	25.4778	29.4726
NP_598485.1	17.4006	19.1994	21.8039	15.0468	18.187	17.0577
NP_598487.1	110.242	116.723	123.606	107.46	117.473	109.589
NP_598488.2	17.4349	23.6798	20.6553	16.0851	18.2713	19.3297
NP_598489.2	38.1013	33.3945	36.4864	35.1989	40.4849	31.59
NP_598490.1	5.82384	3.37577	2.34452	4.241	3.24993	3.40476
NP_598491.1	0.341001	0.261764	0.136442	0.386196	0.120539	0.0358963
NP_598493.1	1.34629	2.23568	0.626472	2.86777	1.54362	0.717305
NP_598495.1	53.4161	31.5122	36.4687	52.4601	27.3181	28.7706
NP_598496.3	12.3728	16.4021	16.2023	13.089	13.5225	12.3578
NP_598498.1	12.5175	13.6079	13.9978	11.9201	12.6456	13.0342
NP_598499.1	17.1085	18.7064	17.2919	19.6547	16.2817	16.5793
NP_598500.1	45.9379	77.5628	91.4107	93.1533	79.7164	68.0811
NP_598501.1	12.9371	16.4024	18.5962	12.0546	13.5316	12.8501
NP_598502.2	0.135857	3.9804e-05	2.8875	1.2923	4.09864	1.68315
NP_598504.1	0.155776	1.04293	0.324864	0.85328	0.628456	0.449403
NP_598505.1	15.5496	24.3593	24.8306	23.1013	20.3485	23.8541
NP_598507.3	6.81719	5.21609	5.10522	4.67374	4.01587	4.34008
NP_598508.2	59.9572	63.4037	64.0058	54.0033	56.9394	49.1286
NP_598509.1	10.2469	8.19489	8.7045	19.0016	12.3056	8.48568
NP_598510.1	161.239	153.629	160.968	139.575	146.933	141.472
NP_598514.1	38.9232	42.2953	58.423	45.1399	40.0456	56.3482
NP_598515.3	1.00009	1.80326	0.543154	0.775134	2.47258	0.730289
NP_598516.2	8.71384	13.5231	6.78509	8.51654	10.7925	6.81847
NP_598517.1	6.5029	11.2348	7.97422	8.22463	6.7031	8.09235
NP_598518.1	37.7769	49.4109	49.2502	27.3523	40.6073	43.1446
NP_598520.1	0.693837	0.0	0.276135	1.24375	1.90427	3.79227e-08
NP_598522.4	4.27187	6.02713	8.0331	4.68514	8.17577	5.75248
NP_598523.3	0.0	0.0	0.0	1.07582	1.28992e-10	0.567361
NP_598524.1	35.0352	43.2902	45.9796	42.8335	39.2319	39.8395
NP_598527.2	21.222	27.5166	28.3769	20.3575	22.9184	20.6991
NP_598529.1	9.93097	10.0406	13.4835	12.3458	10.3657	11.0493
NP_598531.2	9.23278	7.43274	10.2301	8.64517	9.42522	12.4318
NP_598532.1	54.4709	52.0094	56.4544	38.7082	48.119	42.3295
NP_598535.1	2.6542	3.81176	2.63783	2.81982	2.94561	3.49644
NP_598536.2	9.05175	7.07732	3.53156	8.53744	5.71676	4.65828
NP_598538.1	135.357	159.2	173.306	139.583	159.506	144.03
NP_598539.1	3.18564	1.26831	4.55337	5.71056	8.90176	3.39557
NP_598540.2	44.4171	59.715	52.5225	51.616	51.2406	55.8728
NP_598541.3	36.5992	45.3507	43.8496	44.0865	43.4561	36.3001
NP_598542.3	26.6951	56.3023	68.7802	69.5913	73.4433	63.6949
NP_598544.2	34.012	34.6689	35.0353	28.7954	29.8136	27.3514
NP_598547.1	3.08001	6.37205	4.73375	5.58758	6.93247	4.86304
NP_598548.1	27.4624	29.6843	26.618	28.281	25.8958	23.2471
NP_598549.1	14.8169	27.8411	28.8278	18.0634	23.2277	23.0194
NP_598550.2	13.4154	13.6637	13.9449	7.76644	10.1048	10.593
NP_598552.2	5.75467	11.5834	16.9704	15.7166	14.1766	18.9309
NP_598553.1	15.5647	16.8434	18.9095	13.0012	15.1417	16.231
NP_598555.2	81.9848	111.668	101.687	94.0922	98.5552	91.7963
NP_598556.1	52.2468	51.279	56.6855	52.3452	51.0035	45.1392
NP_598557.3	476.952	531.573	514.473	440.996	430.966	474.618
NP_598558.1	198.773	294.892	353.413	231.936	266.314	304.324
NP_598559.2	13.5536	19.1931	15.8862	16.8387	19.6865	16.17
NP_598564.2	16.3081	30.6623	46.0925	29.153	32.3501	29.8309
NP_598566.3	63.4004	56.2197	65.2551	55.1286	54.8753	53.62
NP_598568.1	108.446	135.58	136.56	84.9955	107.852	103.747
NP_598569.1	14.2569	29.4553	21.1499	26.9588	19.2631	19.449
NP_598570.1	0.769225	1.2463	1.09112	1.08767	0.776108	1.13659
NP_598571.2	9.14021	6.96273	6.20635	5.50798	6.03506	6.32819
NP_598576.2	12.5874	18.197	28.0116	11.83	18.7131	18.326
NP_598577.1	8.17062	16.781	19.8264	10.3476	13.4066	21.4452
NP_598578.1	1.90206	6.26205	3.29941	5.26107	3.13832	3.96495
NP_598579.1	16.4661	15.2259	20.6087	16.6729	17.1878	15.0699
NP_598580.1	20.6477	30.2019	32.4601	21.3898	26.0845	24.7913
NP_598582.3	5.72159	8.49105	8.85659	7.2522	7.8729	8.92967
NP_598584.2	0.828276	0.0	0.0	0.0	0.0	0.0
NP_598586.1	4.1187	8.94993	8.46892	8.36636	8.62812	6.36261
NP_598587.2	68.9925	95.3083	90.621	48.3901	80.1352	76.8795
NP_598590.2	3.1287	15.9703	27.517	24.9305	24.4098	27.6387
NP_598592.2	154.782	178.037	166.839	183.295	153.006	158.957
NP_598593.1	25.3604	31.1732	30.3355	26.8633	29.2496	30.1626
NP_598595.1	164.023	187.238	179.722	132.264	163.338	150.49
NP_598596.2	0.000105899	0.000149402	0.00280188	0.00435908	0.00577591	0.0306933
NP_598598.1	59.3838	66.3996	67.7748	62.3757	63.8985	57.5092
NP_598599.2	31.7631	63.9814	57.6004	39.2494	55.1374	66.0977
NP_598601.1	14.1886	16.3014	16.7141	10.5686	11.4451	13.1463
NP_598610.1	0.0142913	0.0172146	1.06014	0.00350048	0.157443	0.0
NP_598611.2	13.0576	12.4409	14.544	9.88126	10.5711	11.7076
NP_598612.1	0.712428	0.958382	0.632133	0.953825	0.657996	0.896451
NP_598613.3	10.9091	17.1067	15.484	12.0892	15.3669	13.829
NP_598615.1	110.945	113.228	114.845	136.76	114.469	117.361
