ensemble_a,ensemble_b,overlap_coefficient
1,2,9.5302013422818788E-001
1,5,7.9428571428571426E-001
1,6,8.6713286713286708E-001
1,9,1.0000000000000000E+000
1,12,9.5614035087719296E-001
1,15,1.0000000000000000E+000
1,16,1.0000000000000000E+000
1,20,1.0000000000000000E+000
1,23,8.7878787878787878E-001
1,24,1.0000000000000000E+000
1,25,1.0000000000000000E+000
1,26,4.3750000000000000E-001
1,29,1.0000000000000000E+000
1,30,6.3257575757575757E-001
1,31,5.6250000000000000E-001
1,32,5.3846153846153844E-001
1,33,6.8750000000000000E-001
1,34,1.0000000000000000E+000
1,35,1.0000000000000000E+000
1,37,9.7727272727272729E-001
1,38,8.1250000000000000E-001
1,39,7.5000000000000000E-001
1,41,6.3013698630136983E-001
1,43,7.5000000000000000E-001
1,44,1.2500000000000000E-001
1,45,5.6024096385542166E-001
1,46,2.5000000000000000E-001
1,47,5.7988165680473369E-001
1,49,4.4387755102040816E-001
1,50,2.3157894736842105E-001
1,51,1.2765957446808510E-001
1,54,5.1366120218579236E-001
1,57,8.7500000000000000E-001
1,58,6.2500000000000000E-002
1,59,6.2500000000000000E-002
1,60,9.3750000000000000E-001
1,62,5.6291390728476820E-001
1,63,4.7692307692307695E-001
1,64,8.7500000000000000E-001
1,65,6.2162162162162160E-001
1,66,4.9541284403669728E-001
1,67,5.2592592592592591E-001
1,68,6.2500000000000000E-002
1,69,6.2878787878787878E-001
1,70,1.0447761194029850E-001
1,73,3.9560439560439559E-001
1,74,1.1764705882352941E-001
2,5,2.5503355704697989E-001
2,6,2.9370629370629370E-001
2,9,1.0000000000000000E+000
2,12,7.4496644295302017E-001
2,16,1.0000000000000000E+000
2,20,1.0000000000000000E+000
2,23,8.5606060606060608E-001
2,24,7.8947368421052627E-002
2,25,1.0000000000000000E+000
2,30,3.2214765100671139E-001
2,32,5.3691275167785234E-002
2,33,1.0000000000000000E+000
2,34,6.2500000000000000E-001
2,35,1.0000000000000000E+000
2,37,9.4630872483221473E-001
2,38,7.5000000000000000E-001
2,39,8.1250000000000000E-001
2,41,1.3698630136986301E-002
2,45,2.7516778523489932E-001
