ensemble_a,ensemble_b,overlap_coefficient
1,2,1.0000000000000000E+000
1,4,1.0000000000000000E+000
1,7,1.0000000000000000E+000
1,11,4.3750000000000000E-001
1,13,1.0000000000000000E+000
1,16,1.2500000000000000E-001
1,17,1.0000000000000000E+000
1,21,1.0000000000000000E+000
1,26,1.0000000000000000E+000
1,28,1.0000000000000000E+000
1,35,1.0000000000000000E+000
1,40,1.0000000000000000E+000
1,41,1.0000000000000000E+000
1,44,1.0000000000000000E+000
1,46,1.0000000000000000E+000
1,48,1.0000000000000000E+000
1,49,1.0000000000000000E+000
1,50,1.0000000000000000E+000
1,51,1.0000000000000000E+000
1,52,1.0000000000000000E+000
1,53,3.7500000000000000E-001
1,55,1.0000000000000000E+000
1,56,1.0000000000000000E+000
1,61,1.0000000000000000E+000
1,62,1.0000000000000000E+000
1,64,1.0000000000000000E+000
1,65,4.3750000000000000E-001
1,72,6.2500000000000000E-002
1,73,1.0000000000000000E+000
1,74,7.5000000000000000E-001
1,75,1.0000000000000000E+000
1,76,2.5000000000000000E-001
1,77,1.0000000000000000E+000
1,78,6.2500000000000000E-002
1,79,1.0000000000000000E+000
2,3,2.7272727272727271E-001
2,4,8.1325301204819278E-001
2,5,3.1250000000000000E-001
2,7,8.9156626506024095E-001
2,8,1.8750000000000000E-001
2,9,2.5000000000000000E-001
2,11,1.0000000000000000E+000
2,12,3.0722891566265059E-001
2,13,1.0000000000000000E+000
2,16,5.7228915662650603E-001
2,17,9.0361445783132532E-001
2,21,9.6385542168674698E-001
2,26,9.8192771084337349E-001
2,27,6.2500000000000000E-002
2,28,9.8795180722891562E-001
2,29,6.2500000000000000E-001
2,30,1.0000000000000000E+000
2,31,1.6417910447761194E-001
2,32,6.2500000000000000E-002
2,34,1.0000000000000000E+000
2,35,1.0000000000000000E+000
2,40,9.9397590361445787E-001
2,41,8.3734939759036142E-001
2,43,2.5000000000000001E-002
2,44,1.0000000000000000E+000
2,46,1.0000000000000000E+000
2,47,1.8750000000000000E-001
2,48,9.9397590361445787E-001
2,49,9.4578313253012047E-001
2,50,1.0000000000000000E+000
2,51,9.6987951807228912E-001
2,52,1.0000000000000000E+000
2,53,1.0000000000000000E+000
2,54,1.0000000000000000E+000
2,55,1.0000000000000000E+000
2,56,9.6987951807228912E-001
2,58,3.8983050847457629E-001
2,61,9.9397590361445787E-001
2,62,9.3975903614457834E-001
2,64,9.9397590361445787E-001
2,65,4.4578313253012047E-001
2,68,3.7500000000000000E-001
2,69,1.0000000000000000E+000
2,71,3.2558139534883723E-001
2,72,1.6296296296296298E-001
2,73,9.4578313253012047E-001
2,74,1.0000000000000000E+000
2,75,9.9397590361445787E-001
2,76,1.0000000000000000E+000
2,77,7.5301204819277112E-001
2,78,3.7349397590361444E-001
2,79,9.5180722891566261E-001
