ensemble_a,ensemble_b,overlap_coefficient
1,2,4.9275362318840582E-001
1,4,6.9565217391304346E-001
1,5,9.5652173913043481E-001
1,6,1.0000000000000000E+000
1,7,8.0645161290322578E-002
1,8,1.4492753623188406E-002
1,9,2.4074074074074073E-001
1,10,1.0000000000000000E+000
1,12,6.2318840579710144E-001
1,14,1.7857142857142856E-002
1,15,8.5454545454545450E-001
1,17,6.9565217391304346E-001
1,18,3.7500000000000000E-001
1,19,6.2500000000000000E-001
1,32,6.2500000000000000E-002
1,48,1.8750000000000000E-001
2,3,3.7681159420289856E-001
2,4,8.3695652173913049E-001
2,5,6.4130434782608692E-001
2,6,5.4347826086956519E-001
2,7,7.2580645161290325E-001
2,8,5.2173913043478259E-001
2,9,1.0000000000000000E+000
2,10,2.5581395348837210E-001
2,11,2.8169014084507044E-001
2,12,7.5000000000000000E-001
2,13,3.3846153846153848E-001
2,14,7.3214285714285710E-001
2,15,2.9090909090909089E-001
2,16,5.4054054054054057E-002
2,17,8.6956521739130432E-002
2,18,6.8750000000000000E-001
2,20,5.0000000000000000E-001
2,21,4.1666666666666669E-001
2,23,3.7500000000000000E-001
2,24,1.8750000000000000E-001
2,25,2.5000000000000000E-001
2,34,3.3333333333333333E-002
2,45,2.1739130434782608E-002
2,47,3.1250000000000000E-001
2,49,1.2500000000000000E-001
2,59,2.5974025974025976E-002
2,60,2.1978021978021980E-002
3,4,2.1739130434782608E-001
3,5,5.7971014492753624E-002
3,7,6.9354838709677424E-001
3,8,1.0000000000000000E+000
3,9,3.3333333333333331E-001
3,11,9.1304347826086951E-001
3,12,1.1594202898550725E-001
3,13,9.2307692307692313E-001
3,14,5.0000000000000000E-001
3,16,9.4594594594594594E-001
3,20,1.8750000000000000E-001
3,21,1.3888888888888890E-001
3,26,1.8750000000000000E-001
3,28,5.0000000000000000E-001
3,39,2.5000000000000001E-002
3,50,5.0000000000000000E-001
3,51,2.5000000000000000E-001
3,58,1.5217391304347827E-001
3,62,7.0175438596491224E-002
4,5,7.9591836734693877E-001
4,6,7.1698113207547165E-001
4,7,5.4838709677419351E-001
4,8,3.1132075471698112E-001
4,9,8.7037037037037035E-001
4,10,5.1162790697674421E-001
4,11,1.2676056338028169E-001
4,12,1.0000000000000000E+000
