left_cluster,right_cluster,distance,n_observations
244,245,0.0005296148164935497,2
243,247,0.0015570372485628336,2
237,239,0.001906788382398241,2
251,501,0.0019081784406831323,3
233,234,0.0022939078558807946,2
271,272,0.0026812604105961803,2
277,278,0.002752657880245982,2
275,276,0.002805199956440625,2
223,224,0.0028075094235543506,2
258,259,0.0029340969646296186,2
263,264,0.003379292898166856,2
210,211,0.0034577482889024723,2
287,288,0.003458741784944427,2
246,500,0.0034873630525474927,3
289,290,0.0036226869631591466,2
268,270,0.0038288464585163468,2
219,220,0.0038585550496323616,2
252,253,0.00421346206817689,2
232,235,0.004319989536065006,2
283,284,0.0043505348272453144,2
255,257,0.004435116165021415,2
236,240,0.00481736305710378,2
200,201,0.004888433998933625,2
306,307,0.005306864421757622,2
296,297,0.0056630615359494554,2
309,310,0.005738817300588683,2
273,274,0.005906999910498703,2
175,176,0.006108318071922261,2
193,194,0.006282877702111899,2
327,328,0.0066174673704835485,2
291,514,0.0066449782544071795,3
170,171,0.006688305697148273,2
215,217,0.006742533121243841,2
166,167,0.006986102115605015,2
41,464,0.007010821605390182,2
187,188,0.007024789695224807,2
207,209,0.0071980390394937,2
266,267,0.007254399146897127,2
254,517,0.0072606508839028515,3
249,250,0.0073091293823838895,2
225,226,0.0075763918337685785,2
314,315,0.0075773705270302015,2
173,174,0.007714828884459777,2
184,498,0.008120327908241838,2
180,181,0.008208690166484215,2
227,230,0.008285718640357848,2
304,305,0.008600860549330661,2
190,191,0.008697223753991257,2
260,262,0.00895199275746456,2
261,510,0.009028693564066503,3
308,525,0.009094569141770155,3
281,519,0.009543665446533322,3
285,286,0.009607643216484092,2
321,322,0.009815611442752694,2
197,198,0.010609288512402375,2
502,521,0.010632177247211189,4
311,313,0.01082404751220205,2
312,556,0.011064155868687656,3
185,543,0.011166307557713572,3
415,491,0.011273265708847641,2
228,508,0.011330246653763835,3
238,504,0.01142430448425527,3
231,518,0.01156992783113166,3
186,535,0.01177064574037047,3
294,524,0.011847415499617918,3
319,320,0.011992561077733015,2
199,522,0.012067177423946557,3
76,77,0.01212123079451148,2
82,83,0.012122192041916223,2
11,12,0.012123480661991669,2
29,30,0.012132798087762723,2
70,71,0.01214003237760278,2
124,125,0.012143373834632005,2
55,353,0.012146075534655002,2
108,109,0.012169780554252423,2
138,139,0.012190631698790652,2
279,507,0.012191388289191826,3
74,75,0.01223946501936417,2
