ensemble_a,ensemble_b,overlap_coefficient
1,4,5.0000000000000000E-001
1,7,1.2500000000000000E-001
1,24,3.7500000000000000E-001
1,25,1.0000000000000000E+000
1,26,1.8750000000000000E-001
1,34,4.3750000000000000E-001
1,50,7.5000000000000000E-001
1,51,1.8750000000000000E-001
1,56,1.0000000000000000E+000
2,24,1.2500000000000000E-001
2,25,1.0000000000000000E+000
2,28,8.1250000000000000E-001
2,30,3.1250000000000000E-001
2,47,2.5000000000000000E-001
2,51,3.1250000000000000E-001
2,56,1.0000000000000000E+000
2,57,8.1250000000000000E-001
2,64,3.1250000000000000E-001
3,12,6.2500000000000000E-002
3,23,1.8750000000000000E-001
3,25,8.7500000000000000E-001
3,28,3.7500000000000000E-001
3,31,1.2500000000000000E-001
3,33,6.2500000000000000E-002
3,39,3.7500000000000000E-001
3,56,1.0000000000000000E+000
3,59,4.3750000000000000E-001
4,7,3.1250000000000000E-001
4,24,2.5000000000000000E-001
4,25,1.0000000000000000E+000
4,26,1.2500000000000000E-001
4,42,1.8750000000000000E-001
4,50,3.7500000000000000E-001
4,51,4.3750000000000000E-001
4,56,1.0000000000000000E+000
4,67,2.5000000000000000E-001
5,9,1.2500000000000000E-001
5,18,1.8750000000000000E-001
5,21,3.7500000000000000E-001
5,22,1.0000000000000000E+000
5,25,1.0000000000000000E+000
5,27,6.2500000000000000E-002
5,33,6.2500000000000000E-002
5,35,4.3750000000000000E-001
5,44,8.7500000000000000E-001
5,56,1.0000000000000000E+000
5,62,6.2500000000000000E-002
5,66,1.2500000000000000E-001
6,25,9.3750000000000000E-001
6,28,9.3750000000000000E-001
6,31,1.2500000000000000E-001
6,36,6.2500000000000000E-002
6,39,8.1250000000000000E-001
6,41,3.1250000000000000E-001
6,56,9.3750000000000000E-001
6,59,6.2500000000000000E-002
6,64,1.2500000000000000E-001
7,9,1.2500000000000000E-001
7,25,1.0000000000000000E+000
7,26,2.5000000000000000E-001
7,32,1.8750000000000000E-001
7,42,6.2500000000000000E-002
7,43,3.1250000000000000E-001
7,50,1.8750000000000000E-001
7,56,1.0000000000000000E+000
7,67,6.2500000000000000E-002
8,46,5.0000000000000000E-001
8,48,6.2500000000000000E-002
9,21,5.6250000000000000E-001
9,22,2.5000000000000000E-001
9,25,8.7500000000000000E-001
9,35,3.7500000000000000E-001
9,42,6.2500000000000000E-002
9,43,5.6250000000000000E-001
9,44,6.2500000000000000E-001
9,56,1.0000000000000000E+000
9,62,3.7500000000000000E-001
10,38,1.2500000000000000E-001
10,46,6.2500000000000000E-002
10,48,5.0000000000000000E-001
11,18,2.5000000000000000E-001
11,25,1.0000000000000000E+000
11,28,7.5000000000000000E-001
11,33,1.2500000000000000E-001
11,39,2.5000000000000000E-001
11,44,1.2500000000000000E-001
11,47,1.2500000000000000E-001
11,56,1.0000000000000000E+000
11,57,6.2500000000000000E-001
11,66,1.2500000000000000E-001
12,20,1.8750000000000000E-001
12,22,6.2500000000000000E-001
12,25,1.0000000000000000E+000
12,27,9.3750000000000000E-001
12,33,1.2500000000000000E-001
12,52,5.0000000000000000E-001
12,56,1.0000000000000000E+000
13,19,2.5000000000000000E-001
13,45,3.1250000000000000E-001
13,54,1.8750000000000000E-001
13,56,6.8750000000000000E-001
13,65,3.1250000000000000E-001
14,16,1.8750000000000000E-001
14,37,5.6250000000000000E-001
14,45,1.2500000000000000E-001
14,54,6.2500000000000000E-001
15,20,6.2500000000000000E-002
15,25,6.2500000000000000E-001
15,52,3.1250000000000000E-001
15,56,6.2500000000000000E-001
15,58,3.7500000000000000E-001
15,61,5.6250000000000000E-001
16,32,1.2500000000000000E-001
16,40,2.5000000000000000E-001
16,45,6.2500000000000000E-001
16,50,6.2500000000000000E-002
16,54,6.2500000000000000E-002
16,56,3.7500000000000000E-001
16,65,3.7500000000000000E-001
17,25,3.1250000000000000E-001
17,38,1.8750000000000000E-001
17,46,1.8750000000000000E-001
17,48,1.8750000000000000E-001
17,49,3.7500000000000000E-001
17,53,2.5000000000000000E-001
18,22,2.5000000000000000E-001
18,25,1.0000000000000000E+000
18,33,5.0000000000000000E-001
18,44,6.2500000000000000E-001
18,56,1.0000000000000000E+000
18,57,1.8750000000000000E-001
18,66,2.5000000000000000E-001
19,40,3.1250000000000000E-001
19,45,6.2500000000000000E-002
19,50,1.8750000000000000E-001
19,56,1.0000000000000000E+000
19,65,3.7500000000000000E-001
20,22,9.3750000000000000E-001
20,25,9.3750000000000000E-001
20,27,9.3750000000000000E-001
20,52,6.2500000000000000E-002
20,56,1.0000000000000000E+000
21,22,5.6250000000000000E-001
21,25,1.0000000000000000E+000
21,35,4.3750000000000000E-001
21,43,3.7500000000000000E-001
21,44,9.3750000000000000E-001
21,56,1.0000000000000000E+000
21,62,5.0000000000000000E-001
22,25,1.0000000000000000E+000
22,27,8.5714285714285710E-001
22,33,1.8750000000000000E-001
22,35,8.7500000000000000E-001
22,44,4.0425531914893614E-001
22,52,2.5000000000000000E-001
22,56,1.0000000000000000E+000
22,62,1.8750000000000000E-001
22,66,1.8750000000000000E-001
23,25,1.0000000000000000E+000
23,55,2.5000000000000000E-001
23,56,1.0000000000000000E+000
23,58,3.1250000000000000E-001
23,63,6.2500000000000000E-002
24,25,1.0000000000000000E+000
24,30,4.3750000000000000E-001
24,34,2.5000000000000000E-001
24,50,1.8750000000000000E-001
24,51,3.1250000000000000E-001
24,56,1.0000000000000000E+000
25,26,8.1250000000000000E-001
25,27,1.0000000000000000E+000
25,28,1.0000000000000000E+000
25,29,1.0000000000000000E+000
25,30,1.0000000000000000E+000
25,31,1.0000000000000000E+000
25,32,4.3750000000000000E-001
25,33,1.0000000000000000E+000
25,34,1.0000000000000000E+000
25,35,9.3750000000000000E-001
25,36,9.3750000000000000E-001
25,39,1.0000000000000000E+000
25,41,1.0000000000000000E+000
25,42,1.0000000000000000E+000
25,43,1.0000000000000000E+000
25,44,1.0000000000000000E+000
25,46,1.8750000000000000E-001
25,47,1.0000000000000000E+000
25,49,8.7500000000000000E-001
25,50,6.8571428571428572E-001
25,51,1.0000000000000000E+000
25,52,9.3750000000000000E-001
25,53,6.8750000000000000E-001
25,55,1.0000000000000000E+000
25,56,8.8101983002832862E-001
25,57,1.0000000000000000E+000
25,58,1.0000000000000000E+000
25,59,1.0000000000000000E+000
25,60,1.0000000000000000E+000
25,61,3.7500000000000000E-001
25,62,1.0000000000000000E+000
25,63,1.0000000000000000E+000
25,64,1.0000000000000000E+000
25,66,1.0000000000000000E+000
25,67,1.0000000000000000E+000
26,32,6.2500000000000000E-001
26,40,1.8750000000000000E-001
26,50,6.8750000000000000E-001
26,56,1.0000000000000000E+000
27,33,1.8750000000000000E-001
27,35,2.5000000000000000E-001
27,44,2.8571428571428571E-002
27,52,5.0000000000000000E-001
27,56,1.0000000000000000E+000
28,30,4.3750000000000000E-001
28,31,5.0000000000000000E-001
28,36,1.2500000000000000E-001
28,39,1.0000000000000000E+000
28,41,9.3750000000000000E-001
28,44,2.1276595744680851E-002
28,47,1.0000000000000000E+000
28,51,1.8750000000000000E-001
28,56,1.0000000000000000E+000
28,57,6.1538461538461542E-001
28,59,9.3750000000000000E-001
28,64,1.0000000000000000E+000
28,66,6.2500000000000000E-002
29,49,6.2500000000000000E-002
29,53,5.0000000000000000E-001
29,55,4.3750000000000000E-001
29,60,3.7500000000000000E-001
30,41,2.5000000000000000E-001
30,51,1.8750000000000000E-001
30,56,1.0000000000000000E+000
30,57,1.8750000000000000E-001
30,64,1.2500000000000000E-001
31,36,5.0000000000000000E-001
31,39,5.0000000000000000E-001
31,56,1.0000000000000000E+000
31,59,3.7500000000000000E-001
31,63,4.3750000000000000E-001
32,40,4.3750000000000000E-001
32,50,6.2500000000000000E-001
32,56,8.7500000000000000E-001
33,44,2.5000000000000000E-001
33,56,1.0000000000000000E+000
34,50,5.0000000000000000E-001
34,56,1.0000000000000000E+000
35,43,6.2500000000000000E-002
35,44,5.0000000000000000E-001
35,56,1.0000000000000000E+000
35,62,6.2500000000000000E-002
36,39,1.2500000000000000E-001
36,56,9.3750000000000000E-001
36,59,6.2500000000000000E-002
36,63,7.5000000000000000E-001
37,54,5.0000000000000000E-001
38,48,4.3750000000000000E-001
39,41,1.8750000000000000E-001
39,47,4.3750000000000000E-001
39,56,1.0000000000000000E+000
39,57,7.3170731707317069E-002
39,59,9.3750000000000000E-001
39,64,1.2500000000000000E-001
40,45,1.2500000000000000E-001
40,50,6.8750000000000000E-001
40,56,1.0000000000000000E+000
40,65,3.1250000000000000E-001
41,56,1.0000000000000000E+000
41,64,5.6250000000000000E-001
42,43,2.5000000000000000E-001
42,44,1.8750000000000000E-001
42,51,1.2500000000000000E-001
42,56,1.0000000000000000E+000
42,57,1.8750000000000000E-001
42,62,1.8750000000000000E-001
42,67,6.8750000000000000E-001
43,44,5.6250000000000000E-001
43,56,1.0000000000000000E+000
43,62,5.0000000000000000E-001
44,56,1.0000000000000000E+000
44,57,2.3404255319148937E-001
44,62,1.0000000000000000E+000
44,66,9.3750000000000000E-001
45,54,1.2500000000000000E-001
45,56,5.6250000000000000E-001
45,65,6.2500000000000000E-001
46,48,2.5000000000000000E-001
46,49,6.2500000000000000E-002
47,56,1.0000000000000000E+000
47,57,5.6250000000000000E-001
47,64,3.1250000000000000E-001
49,53,1.2500000000000000E-001
49,60,4.3750000000000000E-001
50,56,1.0000000000000000E+000
51,56,1.0000000000000000E+000
51,57,3.7500000000000000E-001
51,67,2.5000000000000000E-001
52,56,1.0000000000000000E+000
52,58,3.1250000000000000E-001
52,61,6.2500000000000000E-002
53,55,2.5000000000000000E-001
53,60,6.2500000000000000E-002
53,61,6.2500000000000000E-002
55,56,4.3750000000000000E-001
55,58,1.8750000000000000E-001
55,60,6.2500000000000000E-002
56,57,1.0000000000000000E+000
56,58,1.0000000000000000E+000
56,59,1.0000000000000000E+000
56,61,3.7500000000000000E-001
56,62,1.0000000000000000E+000
56,63,8.7500000000000000E-001
56,64,1.0000000000000000E+000
56,65,9.3750000000000000E-001
56,66,1.0000000000000000E+000
56,67,1.0000000000000000E+000
57,62,6.2500000000000000E-002
57,64,2.5000000000000000E-001
57,66,6.2500000000000000E-001
57,67,4.3750000000000000E-001
58,61,3.1250000000000000E-001
60,63,1.2500000000000000E-001
62,66,2.5000000000000000E-001

