left_cluster,right_cluster,distance,n_observations
53,54,0.002011057885249468,2
204,205,0.0020144157196267253,2
435,436,0.0020881327394427843,2
374,375,0.002646621568911218,2
176,177,0.00264738372728338,2
46,47,0.002965958691443525,2
358,359,0.003032967696291375,2
395,396,0.0030978032582049085,2
304,305,0.0033429208616388957,2
183,184,0.0035033129433618563,2
161,162,0.0035679694241876974,2
52,500,0.0037295344818561943,3
418,419,0.0037684331844249457,2
31,32,0.0038046795956435844,2
16,17,0.003975908173411288,2
103,105,0.0040404698974549035,2
125,126,0.004049605941720456,2
380,382,0.004082383543816039,2
128,130,0.004088169953429658,2
222,223,0.004121477976681603,2
345,347,0.004222683842758092,2
473,475,0.004247197845133564,2
50,51,0.004249087560255441,2
38,40,0.004270603248080594,2
291,293,0.004331173708926745,2
323,325,0.0043689756333627466,2
188,190,0.004388472459589971,2
58,60,0.004406487743685628,2
114,116,0.00448305306843542,2
251,253,0.004715568208834912,2
365,367,0.004731016244949117,2
140,141,0.004757546932617395,2
413,415,0.004867330206282448,2
43,44,0.005015331522426796,2
0,2,0.005083037925145516,2
257,259,0.005121001412527349,2
437,502,0.0051353303666114535,3
96,97,0.005149387716716482,2
234,236,0.005216927260828598,2
3,5,0.005332053051936521,2
193,194,0.0057069682103358535,2
210,211,0.005858738400014671,2
262,265,0.006044775485016736,2
369,372,0.00612108147508764,2
491,494,0.006166351931818669,2
284,287,0.006226358838094425,2
314,317,0.006306287069022833,2
338,340,0.006344133790606588,2
387,390,0.0063620366809194456,2
327,330,0.0064330646177054454,2
326,329,0.006648186381460204,2
23,26,0.006845770463425426,2
482,484,0.006957421618303898,2
266,269,0.006967975890666208,2
41,523,0.0072421002525530215,3
379,381,0.007262348972792157,2
310,313,0.007306334503965177,2
384,517,0.0073656927963092296,3
292,294,0.007384630662086481,2
151,152,0.007480493501441007,2
315,546,0.007766181298717794,3
445,448,0.007937562596397484,2
397,400,0.007969181627676491,2
225,226,0.008037453692560242,2
295,299,0.008042803909590262,2
324,328,0.008066350395668151,2
66,70,0.008134699490780686,2
472,521,0.008147317960259146,3
479,483,0.008237754991359598,2
247,250,0.00830641450817808,2
423,427,0.00856100141587898,2
45,533,0.008602687990501333,3
79,81,0.008643798464301475,2
146,150,0.00865725093299596,2
115,118,0.008677825568130073,2
409,410,0.008680499799207403,2
12,13,0.008863355241731687,2
67,71,0.008979397276677818,2
398,402,0.00901037015506259,2
181,509,0.009013417898488085,3
171,175,0.009281451336211173,2
241,242,0.009285383739216937,2
170,173,0.009396399223067432,2
65,68,0.009674494677172801,2
263,542,0.009857928461033307,3
458,460,0.009966311448158342,2
4,9,0.010045430265066558,2
186,187,0.01020028872766662,2
549,550,0.010223227153782192,4
277,282,0.010240232576907995,2
203,208,0.010241077635305311,2
238,243,0.010257859376286248,2
429,432,0.010261618502984288,2
25,30,0.010268580413158273,2
422,512,0.010278553630695695,3
72,73,0.01030378546760459,2
221,224,0.010315476880522896,2
449,451,0.010519426754327314,2
237,239,0.010595009385141333,2
27,29,0.010658241554587038,2
8,10,0.010789319651781598,2
331,334,0.010797987989097736,2
61,527,0.010906173174190526,3
206,209,0.011232700289093666,2
212,213,0.011459587959014791,2
469,567,0.011499768281754412,4
272,273,0.011660258133790125,2
231,232,0.01186473166666479,2
228,233,0.011967476903356623,2
371,377,0.012089693023354765,2
134,138,0.012147381658870216,2
83,88,0.012182021009864609,2
337,343,0.012183566318197737,2
497,499,0.012263402570433722,2
119,124,0.012497669148197242,2
425,431,0.012604339920332837,2
408,414,0.012666910901650674,2
156,160,0.012702228147184705,2
117,123,0.012739496672796308,2
487,544,0.012762257919614377,3
416,417,0.01277543037424473,2
386,392,0.012853687932031203,2
120,516,0.012860530271920528,3
87,89,0.012914666265087372,2
486,488,0.012961546914348521,2
463,468,0.013043747395748987,2
339,341,0.013049533664188272,2
169,174,0.013150323641123876,2
137,139,0.01321640696247439,2
399,403,0.01324131829654313,2
129,132,0.013468881949942639,2
421,426,0.013521876151629128,2
467,471,0.013526944887584335,2
302,308,0.013657739455578898,2
110,113,0.013784688989908951,2
360,366,0.01389762405589344,2
420,532,0.01393866101987058,3
85,92,0.014093518689219186,2
462,466,0.014130730102830835,2
452,561,0.014168710083830657,3
55,602,0.014230796867810893,4
197,198,0.01448595847433434,2
189,196,0.014581845801271693,2
363,370,0.014611635850274515,2
267,274,0.014756683618218636,2
348,352,0.014782312469530164,2
91,98,0.014831783362583496,2
240,246,0.014843487022470295,2
75,76,0.01505680279065708,2
322,525,0.015090146749145298,3
353,355,0.015353773181894681,2
309,316,0.01535763314991164,2
361,530,0.015434168135543092,3
121,528,0.015439562624703737,3
254,535,0.015468409395433638,3
15,19,0.015534015136854522,2
489,493,0.015671890909356376,2
318,556,0.015805043999156426,3
149,559,0.015871264698633078,3
430,570,0.01609962668790893,3
36,37,0.016099911014700628,2
456,464,0.016133731998023232,2
258,260,0.016145096345373124,2
155,159,0.016149879661015124,2
401,404,0.016154932210984903,2
332,565,0.016159100950779878,3
49,57,0.016237592347881833,2
245,598,0.016360119589209493,3
34,599,0.016538850846573753,3
434,442,0.01658641749397382,2
495,496,0.016590852437804157,2
135,143,0.016742563681761802,2
63,577,0.0169964206087403,3
6,14,0.01721928069822557,2
271,279,0.017228407611373737,2
351,506,0.017506051553928422,3
69,595,0.017547971281110967,3
476,481,0.017884664089957307,2
290,298,0.01790536014952602,2
244,529,0.018012218472842748,3
131,622,0.018094953751883983,4
