ensemble_a,ensemble_b,overlap_coefficient
1,2,4.3750000000000000E-001
1,3,6.2500000000000000E-002
1,4,3.7500000000000000E-001
1,7,5.0000000000000000E-001
1,32,3.1250000000000000E-001
1,33,6.2500000000000000E-002
1,52,5.6250000000000000E-001
1,60,9.3750000000000000E-001
1,69,1.2500000000000000E-001
1,78,6.2500000000000000E-002
1,79,6.2500000000000000E-002
2,4,1.2500000000000000E-001
2,5,2.5000000000000000E-001
2,6,1.2500000000000000E-001
2,7,7.5000000000000000E-001
2,32,1.2500000000000000E-001
2,52,5.6250000000000000E-001
2,60,1.0000000000000000E+000
2,67,6.2500000000000000E-002
2,76,1.2500000000000000E-001
2,78,3.7500000000000000E-001
3,4,3.7500000000000000E-001
3,7,1.0000000000000000E+000
3,14,1.8750000000000000E-001
3,32,1.8750000000000000E-001
3,36,6.2500000000000000E-002
3,45,1.8750000000000000E-001
3,53,5.0000000000000000E-001
3,55,1.2500000000000000E-001
3,60,1.0000000000000000E+000
3,65,6.2500000000000000E-002
3,68,1.8750000000000000E-001
3,70,1.8750000000000000E-001
3,71,6.2500000000000000E-002
3,76,1.2500000000000000E-001
3,77,7.5000000000000000E-001
3,79,6.2500000000000000E-001
4,7,9.3750000000000000E-001
4,30,1.2500000000000000E-001
4,32,6.8750000000000000E-001
4,33,2.5000000000000000E-001
4,36,1.2500000000000000E-001
4,45,2.5000000000000000E-001
4,53,6.2500000000000000E-002
4,60,1.0000000000000000E+000
4,64,6.2500000000000000E-002
4,68,1.2500000000000000E-001
4,69,3.7500000000000000E-001
4,70,1.2500000000000000E-001
4,77,1.8750000000000000E-001
4,78,6.2500000000000000E-002
4,79,3.1250000000000000E-001
5,6,4.3750000000000000E-001
5,7,1.0000000000000000E+000
5,8,2.5000000000000000E-001
5,12,6.2500000000000000E-002
5,14,7.5000000000000000E-001
5,30,6.2500000000000000E-002
5,33,6.2500000000000000E-002
5,36,4.3750000000000000E-001
5,43,1.8750000000000000E-001
5,45,5.6250000000000000E-001
5,52,6.2500000000000000E-002
5,54,6.2500000000000000E-001
5,56,1.8750000000000000E-001
5,58,1.8750000000000000E-001
5,60,1.0000000000000000E+000
5,67,6.8750000000000000E-001
5,68,3.7500000000000000E-001
5,69,1.2500000000000000E-001
5,70,1.2500000000000000E-001
5,71,2.5000000000000000E-001
5,76,8.1250000000000000E-001
5,78,4.3750000000000000E-001
5,79,2.5000000000000000E-001
6,7,8.7500000000000000E-001
6,8,4.3750000000000000E-001
6,14,8.1250000000000000E-001
6,36,4.3750000000000000E-001
6,43,1.8750000000000000E-001
6,45,7.5000000000000000E-001
6,50,6.2500000000000000E-002
6,54,8.1250000000000000E-001
6,56,2.5000000000000000E-001
6,60,1.0000000000000000E+000
6,61,1.8750000000000000E-001
6,67,8.7500000000000000E-001
6,68,1.8750000000000000E-001
6,71,6.2500000000000000E-002
6,75,6.2500000000000000E-002
6,76,1.0000000000000000E+000
6,78,1.8750000000000000E-001
6,79,6.2500000000000000E-002
7,8,7.5000000000000000E-001
7,9,1.0000000000000000E+000
7,10,8.7500000000000000E-001
7,11,5.6250000000000000E-001
7,12,1.0000000000000000E+000
7,13,1.0000000000000000E+000
7,14,7.5471698113207553E-001
7,17,6.5217391304347824E-002
7,18,1.6071428571428573E-001
7,19,6.9767441860465115E-002
7,20,9.8901098901098897E-002
7,22,3.7499999999999999E-002
7,23,2.6666666666666668E-002
7,24,1.2820512820512820E-002
7,25,1.2048192771084338E-002
7,27,2.5210084033613446E-002
7,29,3.1446540880503143E-001
7,30,4.2767295597484278E-001
7,32,4.2767295597484278E-001
7,33,3.3333333333333331E-001
7,36,6.2893081761006286E-001
7,39,6.2500000000000000E-002
7,43,5.2201257861635220E-001
7,44,2.2222222222222223E-002
7,45,6.9182389937106914E-001
7,47,1.1320754716981132E-001
7,48,1.1949685534591195E-001
7,50,3.2704402515723269E-001
7,51,4.3396226415094341E-001
7,52,3.1250000000000000E-001
7,53,6.2500000000000000E-001
7,54,5.9119496855345910E-001
7,55,8.7500000000000000E-001
7,56,4.0251572327044027E-001
7,57,6.2500000000000000E-002
7,58,1.0000000000000000E+000
7,59,1.8750000000000000E-001
7,60,9.5597484276729561E-001
7,61,8.7500000000000000E-001
7,62,1.2500000000000000E-001
7,63,8.7500000000000000E-001
7,64,1.2500000000000000E-001
7,65,8.1250000000000000E-001
7,66,3.7500000000000000E-001
7,67,8.6764705882352944E-001
7,68,9.8947368421052628E-001
7,69,8.1250000000000000E-001
7,70,1.0000000000000000E+000
7,71,5.9748427672955973E-001
7,72,4.3750000000000000E-001
7,73,1.2500000000000000E-001
7,74,2.5000000000000000E-001
7,75,4.3750000000000000E-001
7,76,7.1069182389937102E-001
7,77,8.7500000000000000E-001
7,78,7.5000000000000000E-001
7,79,8.0487804878048785E-001
8,14,1.0000000000000000E+000
8,36,7.5000000000000000E-001
8,43,5.0000000000000000E-001
8,45,1.0000000000000000E+000
8,50,2.5000000000000000E-001
8,51,6.2500000000000000E-002
8,54,1.0000000000000000E+000
8,56,5.0000000000000000E-001
8,58,6.2500000000000000E-002
8,60,1.0000000000000000E+000
8,61,4.3750000000000000E-001
8,67,1.0000000000000000E+000
8,68,3.7500000000000000E-001
8,71,2.5000000000000000E-001
8,75,2.5000000000000000E-001
8,76,1.0000000000000000E+000
8,79,4.3750000000000000E-001
9,12,1.2500000000000000E-001
9,14,1.0000000000000000E+000
9,29,2.5000000000000000E-001
9,30,9.3750000000000000E-001
9,32,3.1250000000000000E-001
9,33,1.8750000000000000E-001
9,36,1.0000000000000000E+000
9,43,1.0000000000000000E+000
9,45,1.0000000000000000E+000
9,50,6.2500000000000000E-002
9,51,6.8750000000000000E-001
9,54,8.7500000000000000E-001
9,55,6.2500000000000000E-002
9,56,1.2500000000000000E-001
9,58,5.0000000000000000E-001
9,60,1.0000000000000000E+000
9,65,4.3750000000000000E-001
9,67,4.3750000000000000E-001
9,68,1.0000000000000000E+000
9,70,5.6250000000000000E-001
9,71,1.0000000000000000E+000
9,76,1.0000000000000000E+000
9,79,1.0000000000000000E+000
10,11,4.3750000000000000E-001
10,14,1.0000000000000000E+000
10,29,4.3750000000000000E-001
10,30,4.3750000000000000E-001
10,32,3.1250000000000000E-001
10,33,6.2500000000000000E-002
10,36,8.1250000000000000E-001
10,43,6.8750000000000000E-001
10,45,1.0000000000000000E+000
10,51,5.6250000000000000E-001
10,54,5.6250000000000000E-001
10,55,4.3750000000000000E-001
10,60,1.0000000000000000E+000
10,62,6.2500000000000000E-002
10,63,3.7500000000000000E-001
10,65,3.1250000000000000E-001
10,68,8.1250000000000000E-001
10,71,9.3750000000000000E-001
10,76,8.1250000000000000E-001
10,79,1.0000000000000000E+000
11,13,1.2500000000000000E-001
11,14,1.0000000000000000E+000
11,18,2.5000000000000000E-001
11,20,2.5000000000000000E-001
11,22,1.8750000000000000E-001
11,25,1.2500000000000000E-001
11,29,5.0000000000000000E-001
11,30,2.5000000000000000E-001
11,32,3.7500000000000000E-001
11,33,1.2500000000000000E-001
11,36,1.0000000000000000E+000
11,43,1.0000000000000000E+000
11,45,1.0000000000000000E+000
11,50,1.2500000000000000E-001
11,51,1.0000000000000000E+000
11,54,9.3750000000000000E-001
11,56,4.3750000000000000E-001
11,60,8.7500000000000000E-001
11,63,6.8750000000000000E-001
11,68,6.2500000000000000E-001
11,71,1.0000000000000000E+000
11,76,1.0000000000000000E+000
11,79,1.0000000000000000E+000
12,13,2.5000000000000000E-001
12,14,1.0000000000000000E+000
12,19,6.2500000000000000E-002
12,29,5.0000000000000000E-001
12,30,8.1250000000000000E-001
12,32,8.1250000000000000E-001
12,33,6.2500000000000000E-001
12,36,1.0000000000000000E+000
12,43,1.0000000000000000E+000
12,45,1.0000000000000000E+000
12,47,6.2500000000000000E-002
12,48,6.2500000000000000E-002
12,50,8.7500000000000000E-001
