ensemble_a,ensemble_b,overlap_coefficient
1,11,5.6250000000000000E-001
1,17,1.0000000000000000E+000
1,31,1.8750000000000000E-001
1,34,1.0000000000000000E+000
1,52,2.5000000000000000E-001
1,60,1.2500000000000000E-001
2,13,1.2500000000000000E-001
2,17,1.0000000000000000E+000
2,34,6.2500000000000000E-001
2,35,6.8750000000000000E-001
2,46,1.2500000000000000E-001
2,49,8.7500000000000000E-001
2,54,1.2500000000000000E-001
2,61,1.2500000000000000E-001
2,67,3.7500000000000000E-001
2,74,3.7500000000000000E-001
3,25,3.7500000000000000E-001
3,34,1.0000000000000000E+000
3,40,1.0000000000000000E+000
3,44,4.3750000000000000E-001
3,45,1.8750000000000000E-001
3,76,8.1250000000000000E-001
3,77,1.0000000000000000E+000
4,7,5.0000000000000000E-001
4,13,6.2500000000000000E-002
4,17,1.0000000000000000E+000
4,20,5.0000000000000000E-001
4,23,3.7500000000000000E-001
4,29,6.2500000000000000E-002
4,32,3.1250000000000000E-001
4,34,9.3750000000000000E-001
4,49,1.8750000000000000E-001
4,61,1.8750000000000000E-001
5,6,3.7500000000000000E-001
5,10,5.0000000000000000E-001
5,16,3.7500000000000000E-001
5,17,1.0000000000000000E+000
5,41,3.7500000000000000E-001
5,64,1.0000000000000000E+000
6,9,2.5000000000000000E-001
6,10,5.6250000000000000E-001
6,17,1.0000000000000000E+000
6,32,3.7500000000000000E-001
6,41,6.2500000000000000E-002
6,46,1.8750000000000000E-001
6,64,1.0000000000000000E+000
7,13,5.0000000000000000E-001
7,17,1.0000000000000000E+000
7,20,3.7500000000000000E-001
7,23,2.5000000000000000E-001
7,32,1.2500000000000000E-001
7,34,1.0000000000000000E+000
7,36,2.5000000000000000E-001
7,49,6.2500000000000000E-001
7,61,3.1250000000000000E-001
7,74,6.2500000000000000E-002
8,12,1.8750000000000000E-001
8,16,1.2500000000000000E-001
8,17,1.0000000000000000E+000
8,42,3.7500000000000000E-001
8,53,5.6250000000000000E-001
8,64,1.0000000000000000E+000
8,71,4.3750000000000000E-001
8,72,5.0000000000000000E-001
9,10,3.1250000000000000E-001
9,17,1.0000000000000000E+000
9,46,1.2500000000000000E-001
9,54,2.5000000000000000E-001
9,64,1.0000000000000000E+000
9,65,4.3750000000000000E-001
9,67,3.1250000000000000E-001
10,17,1.0000000000000000E+000
10,32,6.2500000000000000E-002
10,41,3.1250000000000000E-001
10,64,1.0000000000000000E+000
10,65,3.1250000000000000E-001
11,17,1.0000000000000000E+000
11,29,6.2500000000000000E-002
11,34,1.0000000000000000E+000
12,17,1.0000000000000000E+000
12,42,2.5000000000000000E-001
12,53,6.2500000000000000E-001
12,64,1.0000000000000000E+000
12,71,5.6250000000000000E-001
13,17,1.0000000000000000E+000
13,23,6.2500000000000000E-002
13,34,1.0000000000000000E+000
13,35,6.2500000000000000E-002
13,36,3.7500000000000000E-001
13,49,8.7500000000000000E-001
13,61,1.2500000000000000E-001
13,74,3.7500000000000000E-001
15,34,1.0000000000000000E+000
15,48,3.7500000000000000E-001
15,56,1.2500000000000000E-001
15,60,1.2500000000000000E-001
15,76,1.0000000000000000E+000
15,80,5.0000000000000000E-001
16,17,1.0000000000000000E+000
16,41,3.7500000000000000E-001
16,63,6.2500000000000000E-002
16,64,1.0000000000000000E+000
16,72,3.7500000000000000E-001
17,18,1.0000000000000000E+000
17,20,1.0000000000000000E+000
17,21,9.3750000000000000E-001
17,23,1.0000000000000000E+000
17,29,1.0000000000000000E+000
17,31,1.0000000000000000E+000
17,32,9.3750000000000000E-001
17,34,5.4151624548736466E-001
17,35,1.0000000000000000E+000
17,36,1.0000000000000000E+000
17,41,1.0000000000000000E+000
17,42,1.0000000000000000E+000
17,46,1.0000000000000000E+000
17,49,1.0000000000000000E+000
17,52,1.0000000000000000E+000
17,53,1.0000000000000000E+000
17,54,1.0000000000000000E+000
17,56,6.8750000000000000E-001
