ensemble_a,ensemble_b,overlap_coefficient
2,6,6.2500000000000000E-001
2,11,1.0000000000000000E+000
2,12,6.2500000000000000E-001
2,16,1.0000000000000000E+000
2,33,1.0000000000000000E+000
2,35,3.7500000000000000E-001
2,43,1.0000000000000000E+000
2,49,1.0000000000000000E+000
2,55,1.0000000000000000E+000
2,66,7.5000000000000000E-001
3,10,1.0000000000000000E+000
3,11,3.9007092198581561E-001
3,13,9.9145299145299148E-001
3,14,1.0000000000000000E+000
3,16,7.5177304964539005E-001
3,18,9.9637681159420288E-001
3,19,1.0000000000000000E+000
3,33,6.8794326241134751E-001
3,36,1.0000000000000000E+000
3,38,1.0000000000000000E+000
3,40,1.0000000000000000E+000
3,41,1.0000000000000000E+000
3,45,1.0000000000000000E+000
3,49,7.2340425531914898E-001
3,55,6.6312056737588654E-001
3,63,1.0000000000000000E+000
3,64,1.0000000000000000E+000
6,11,1.0000000000000000E+000
6,12,8.1250000000000000E-001
6,16,1.0000000000000000E+000
6,33,1.0000000000000000E+000
6,43,1.0000000000000000E+000
6,49,1.0000000000000000E+000
6,55,1.0000000000000000E+000
6,66,1.0000000000000000E+000
10,11,1.0000000000000000E+000
10,16,1.0000000000000000E+000
10,18,1.0000000000000000E+000
10,33,1.0000000000000000E+000
10,36,7.5000000000000000E-001
10,38,1.0000000000000000E+000
10,41,6.2500000000000000E-001
10,49,1.0000000000000000E+000
10,55,1.0000000000000000E+000
11,12,1.0000000000000000E+000
11,16,9.9388379204892963E-001
11,18,4.0217391304347827E-001
11,19,1.0000000000000000E+000
11,33,1.0000000000000000E+000
11,35,1.0000000000000000E+000
11,36,1.0000000000000000E+000
11,38,3.8790035587188609E-001
11,40,1.0000000000000000E+000
11,41,1.0000000000000000E+000
11,43,1.0000000000000000E+000
11,45,1.4070351758793970E-001
11,49,1.0000000000000000E+000
11,55,9.9082568807339455E-001
11,66,1.0000000000000000E+000
11,67,1.0000000000000000E+000
12,16,1.0000000000000000E+000
12,33,1.0000000000000000E+000
12,35,6.2500000000000000E-002
12,43,1.0000000000000000E+000
12,49,1.0000000000000000E+000
12,55,1.0000000000000000E+000
12,66,9.3750000000000000E-001
13,14,1.0000000000000000E+000
13,16,4.0170940170940173E-001
13,18,9.3162393162393164E-001
13,33,2.3931623931623933E-001
13,38,9.9145299145299148E-001
13,45,9.9145299145299148E-001
13,49,3.3333333333333331E-001
13,55,1.7948717948717949E-001
13,64,1.0000000000000000E+000
14,18,1.0000000000000000E+000
14,38,1.0000000000000000E+000
14,45,1.0000000000000000E+000
14,64,3.7500000000000000E-001
16,18,7.7173913043478259E-001
16,19,1.0000000000000000E+000
16,33,9.9513381995133821E-001
16,35,1.0000000000000000E+000
16,36,1.0000000000000000E+000
16,38,7.5088967971530252E-001
16,40,1.0000000000000000E+000
16,41,1.0000000000000000E+000
16,43,1.0000000000000000E+000
16,45,6.4824120603015079E-001
16,49,9.9526066350710896E-001
16,55,1.0000000000000000E+000
16,63,1.0000000000000000E+000
16,66,1.0000000000000000E+000
16,67,1.0000000000000000E+000
18,19,1.0000000000000000E+000
18,33,7.0652173913043481E-001
18,36,1.0000000000000000E+000
18,38,9.9275362318840576E-001
18,40,1.0000000000000000E+000
18,41,1.0000000000000000E+000
18,45,9.6482412060301503E-001
18,49,7.4275362318840576E-001
18,55,6.8115942028985510E-001
18,63,1.0000000000000000E+000
18,64,1.0000000000000000E+000
19,33,1.0000000000000000E+000
19,38,1.0000000000000000E+000
19,40,7.5000000000000000E-001
19,49,1.0000000000000000E+000
19,55,1.0000000000000000E+000
33,35,1.0000000000000000E+000
33,36,1.0000000000000000E+000
33,38,6.8683274021352314E-001
33,40,1.0000000000000000E+000
33,41,1.0000000000000000E+000
33,43,1.0000000000000000E+000
33,45,5.5778894472361806E-001
33,49,1.0000000000000000E+000
33,55,1.0000000000000000E+000
33,63,1.0000000000000000E+000
33,66,1.0000000000000000E+000
33,67,1.0000000000000000E+000
35,43,1.0000000000000000E+000
35,49,1.0000000000000000E+000
35,55,1.0000000000000000E+000
35,66,1.2500000000000000E-001
36,38,9.7872340425531912E-001
36,41,1.0000000000000000E+000
36,49,1.0000000000000000E+000
36,55,1.0000000000000000E+000
38,40,1.0000000000000000E+000
38,41,1.0000000000000000E+000
38,45,1.0000000000000000E+000
38,49,7.2241992882562278E-001
38,55,6.6192170818505336E-001
38,63,1.0000000000000000E+000
38,64,1.0000000000000000E+000
40,49,1.0000000000000000E+000
40,55,1.0000000000000000E+000
41,49,1.0000000000000000E+000
41,55,1.0000000000000000E+000
43,49,1.0000000000000000E+000
43,55,1.0000000000000000E+000
43,66,1.0000000000000000E+000
43,67,1.0000000000000000E+000
45,49,6.0804020100502509E-001
45,55,5.2261306532663321E-001
45,63,1.0000000000000000E+000
45,64,1.0000000000000000E+000
49,55,1.0000000000000000E+000
49,63,1.0000000000000000E+000
49,66,1.0000000000000000E+000
49,67,1.0000000000000000E+000
55,63,1.0000000000000000E+000
55,66,1.0000000000000000E+000
55,67,1.0000000000000000E+000

