ensemble_a,ensemble_b,overlap_coefficient
1,2,9.6116504854368934E-001
1,4,4.4660194174757284E-001
1,7,8.8349514563106801E-001
1,11,9.8305084745762716E-001
1,12,1.0000000000000000E+000
1,13,1.0679611650485436E-001
1,14,8.7500000000000000E-001
1,15,8.3695652173913049E-001
1,16,1.8750000000000000E-001
1,17,9.6116504854368934E-001
1,22,1.8750000000000000E-001
1,24,1.2500000000000000E-001
1,31,3.8834951456310676E-002
1,38,9.7087378640776700E-001
1,39,1.0000000000000000E+000
1,40,6.2500000000000000E-002
1,42,7.5000000000000000E-001
1,45,6.2500000000000000E-001
1,46,9.3750000000000000E-001
1,47,6.2500000000000000E-002
1,48,6.2500000000000000E-002
1,50,1.2500000000000000E-001
1,63,2.6213592233009708E-001
1,66,3.7500000000000000E-001
1,68,3.7500000000000000E-001
1,71,2.2330097087378642E-001
1,73,1.9801980198019803E-001
2,4,8.1896551724137934E-001
2,5,1.2500000000000000E-001
2,7,9.2500000000000004E-001
2,11,9.4915254237288138E-001
2,12,1.0000000000000000E+000
2,13,4.5528455284552843E-001
2,14,1.0000000000000000E+000
2,15,1.0000000000000000E+000
2,16,1.0000000000000000E+000
2,17,9.7499999999999998E-001
2,20,4.3750000000000000E-001
2,21,6.2500000000000000E-002
2,24,1.2500000000000000E-001
2,25,3.1250000000000000E-001
2,28,6.2500000000000000E-002
2,31,1.2844036697247707E-001
2,37,1.8867924528301886E-002
2,38,9.6250000000000002E-001
2,39,1.0000000000000000E+000
2,40,9.3750000000000000E-001
2,41,3.1250000000000000E-001
2,42,8.1250000000000000E-001
2,45,6.8750000000000000E-001
2,46,9.3750000000000000E-001
2,47,2.5000000000000000E-001
2,48,4.3750000000000000E-001
2,53,1.5384615384615385E-001
2,63,5.3749999999999998E-001
2,66,3.7500000000000000E-001
2,67,1.4457831325301204E-001
2,68,7.5000000000000000E-001
2,71,4.5890410958904110E-001
2,73,3.8613861386138615E-001
4,5,6.8750000000000000E-001
4,7,1.0000000000000000E+000
4,11,2.7118644067796610E-001
4,12,7.5000000000000000E-001
4,13,6.4655172413793105E-001
4,14,9.3750000000000000E-001
4,15,6.3043478260869568E-001
4,16,1.0000000000000000E+000
4,17,9.6551724137931039E-001
4,20,4.3750000000000000E-001
4,21,6.2500000000000000E-002
4,31,4.5871559633027525E-002
4,38,8.7068965517241381E-001
4,39,1.8750000000000000E-001
4,40,9.3750000000000000E-001
4,41,5.0000000000000000E-001
4,48,1.8750000000000000E-001
4,51,6.2500000000000000E-002
4,53,2.7692307692307694E-001
4,55,2.8571428571428571E-002
4,59,1.7857142857142856E-002
4,63,6.7241379310344829E-001
4,67,2.5301204819277107E-001
4,70,6.2500000000000000E-002
4,71,4.3103448275862066E-001
4,73,1.4851485148514851E-001
5,7,7.5000000000000000E-001
5,13,9.3750000000000000E-001
5,17,9.3750000000000000E-001
5,38,6.2500000000000000E-002
5,62,6.2500000000000000E-002
5,63,7.5000000000000000E-001
7,11,8.1355932203389836E-001
7,12,1.0000000000000000E+000
7,13,8.1300813008130079E-001
7,14,1.0000000000000000E+000
7,15,1.0000000000000000E+000
7,16,1.0000000000000000E+000
7,17,9.8039215686274506E-001
7,18,4.3750000000000000E-001
7,20,9.3750000000000000E-001
7,21,7.5000000000000000E-001
7,23,3.1250000000000000E-001
7,24,1.2500000000000000E-001
7,25,3.1250000000000000E-001
7,26,1.8750000000000000E-001
7,28,4.3750000000000000E-001
7,31,2.5688073394495414E-001
7,32,2.5000000000000000E-001
7,37,1.1320754716981132E-001
7,38,9.2156862745098034E-001
7,39,1.0000000000000000E+000
7,40,1.0000000000000000E+000
7,41,9.3750000000000000E-001
7,42,7.5000000000000000E-001
7,44,1.2500000000000000E-001
7,45,6.2500000000000000E-001
7,46,8.7500000000000000E-001
7,47,2.5000000000000000E-001
7,48,6.2500000000000000E-001
7,51,4.3750000000000000E-001
7,53,6.3076923076923075E-001
7,55,2.0000000000000001E-001
7,59,1.7857142857142858E-001
7,62,1.8750000000000000E-001
7,63,6.7156862745098034E-001
7,66,1.2500000000000000E-001
7,67,5.0602409638554213E-001
7,68,6.8750000000000000E-001
7,70,1.2500000000000000E-001
7,71,6.2328767123287676E-001
7,72,1.2500000000000000E-001
7,73,4.1584158415841582E-001
7,79,3.6363636363636362E-002
7,80,2.1276595744680851E-002
11,12,8.1250000000000000E-001
11,14,3.1250000000000000E-001
11,15,6.1016949152542377E-001
11,17,1.0000000000000000E+000
11,22,6.2500000000000000E-002
11,38,1.0000000000000000E+000
11,39,6.2500000000000000E-001
11,42,2.5000000000000000E-001
11,45,1.2500000000000000E-001
11,46,6.8750000000000000E-001
11,50,6.2500000000000000E-002
11,63,6.7796610169491525E-002
11,66,3.7500000000000000E-001
11,71,6.7796610169491525E-002
11,73,6.7796610169491525E-002
12,14,4.3750000000000000E-001
12,15,1.0000000000000000E+000
12,17,1.0000000000000000E+000
12,38,1.0000000000000000E+000
12,39,3.7500000000000000E-001
12,42,6.2500000000000000E-002
12,46,1.2500000000000000E-001
12,63,1.8750000000000000E-001
12,71,2.5000000000000000E-001
12,73,1.8750000000000000E-001
13,14,3.7500000000000000E-001
13,15,2.5000000000000000E-001
13,16,1.0000000000000000E+000
13,17,9.9186991869918695E-001
13,18,1.0000000000000000E+000
13,20,7.5000000000000000E-001
13,21,4.3750000000000000E-001
13,23,5.6250000000000000E-001
13,28,6.2500000000000000E-002
13,31,1.1926605504587157E-001
13,38,7.9674796747967480E-001
13,40,1.0000000000000000E+000
13,41,1.0000000000000000E+000
13,44,5.6250000000000000E-001
13,48,6.2500000000000000E-002
13,49,1.8750000000000000E-001
13,51,4.3750000000000000E-001
13,53,7.0769230769230773E-001
13,55,1.7142857142857143E-001
13,59,2.1428571428571427E-001
13,62,9.3750000000000000E-001
