ensemble_a,ensemble_b,overlap_coefficient
32,60,1.0000000000000000E+000
32,71,3.1250000000000000E-001
32,74,1.2500000000000000E-001
32,76,1.0000000000000000E+000
36,50,1.2500000000000000E-001
36,55,1.0000000000000000E+000
36,76,1.0000000000000000E+000
38,55,8.7500000000000000E-001
38,60,1.0000000000000000E+000
38,68,5.6250000000000000E-001
38,76,8.7500000000000000E-001
38,77,6.2500000000000000E-002
38,80,3.1250000000000000E-001
39,55,9.3750000000000000E-001
39,59,5.0000000000000000E-001
39,60,1.0000000000000000E+000
39,73,2.5000000000000000E-001
39,76,9.3750000000000000E-001
40,55,1.0000000000000000E+000
40,60,1.0000000000000000E+000
40,67,2.5000000000000000E-001
40,76,1.0000000000000000E+000
40,77,2.5000000000000000E-001
40,79,3.7500000000000000E-001
42,53,2.5000000000000000E-001
42,55,1.0000000000000000E+000
42,65,1.8750000000000000E-001
42,76,1.0000000000000000E+000
42,81,2.5000000000000000E-001
43,55,8.7500000000000000E-001
43,60,1.0000000000000000E+000
43,69,1.2500000000000000E-001
43,76,8.7500000000000000E-001
43,80,1.8750000000000000E-001
44,48,5.6250000000000000E-001
44,53,6.2500000000000000E-002
44,55,1.0000000000000000E+000
44,76,1.0000000000000000E+000
44,81,3.7500000000000000E-001
45,46,2.5000000000000000E-001
45,55,1.0000000000000000E+000
45,56,5.6250000000000000E-001
45,60,1.0000000000000000E+000
45,72,8.7500000000000000E-001
45,76,1.0000000000000000E+000
46,55,1.0000000000000000E+000
46,56,2.5000000000000000E-001
46,60,1.0000000000000000E+000
46,72,5.6250000000000000E-001
46,76,1.0000000000000000E+000
47,55,1.0000000000000000E+000
47,63,6.2500000000000000E-001
47,76,1.0000000000000000E+000
47,82,1.2500000000000000E-001
48,55,1.0000000000000000E+000
48,76,1.0000000000000000E+000
48,81,2.5000000000000000E-001
49,54,3.1250000000000000E-001
49,55,8.7500000000000000E-001
49,58,5.6250000000000000E-001
49,60,1.0000000000000000E+000
49,74,1.8750000000000000E-001
49,76,8.7500000000000000E-001
50,55,1.0000000000000000E+000
50,61,8.1250000000000000E-001
50,66,3.1250000000000000E-001
50,76,1.0000000000000000E+000
52,55,1.0000000000000000E+000
52,60,1.0000000000000000E+000
52,76,1.0000000000000000E+000
52,79,1.0000000000000000E+000
53,55,1.0000000000000000E+000
53,65,3.7500000000000000E-001
53,76,1.0000000000000000E+000
53,78,6.2500000000000000E-002
53,81,3.7500000000000000E-001
54,55,1.0000000000000000E+000
54,58,3.7500000000000000E-001
54,60,1.0000000000000000E+000
54,71,5.6250000000000000E-001
54,74,1.8750000000000000E-001
54,76,1.0000000000000000E+000
55,56,1.0000000000000000E+000
55,58,1.0000000000000000E+000
