ensemble_a,ensemble_b,overlap_coefficient
1,2,3.1250000000000000E-001
1,3,1.0000000000000000E+000
1,9,1.0000000000000000E+000
1,10,1.0000000000000000E+000
1,12,2.5000000000000000E-001
1,13,1.0000000000000000E+000
1,14,1.0000000000000000E+000
1,15,1.0000000000000000E+000
1,18,1.0000000000000000E+000
1,27,1.0000000000000000E+000
1,31,3.7500000000000000E-001
1,34,1.0000000000000000E+000
1,36,1.0000000000000000E+000
1,37,1.0000000000000000E+000
1,39,1.0000000000000000E+000
1,41,1.0000000000000000E+000
1,45,5.0000000000000000E-001
1,46,1.0000000000000000E+000
1,49,4.3750000000000000E-001
1,51,1.2500000000000000E-001
1,52,1.0000000000000000E+000
1,53,5.0000000000000000E-001
1,55,1.0000000000000000E+000
1,56,3.1250000000000000E-001
1,61,1.0000000000000000E+000
1,63,1.0000000000000000E+000
1,65,1.0000000000000000E+000
1,66,2.5000000000000000E-001
2,3,1.0000000000000000E+000
2,9,1.0000000000000000E+000
2,10,1.0000000000000000E+000
2,12,1.8750000000000000E-001
2,13,1.0000000000000000E+000
2,14,1.0000000000000000E+000
2,15,1.0000000000000000E+000
2,18,1.0000000000000000E+000
2,27,1.0000000000000000E+000
2,34,1.0000000000000000E+000
2,36,1.0000000000000000E+000
2,37,1.0000000000000000E+000
2,38,4.3750000000000000E-001
2,39,1.0000000000000000E+000
2,41,1.0000000000000000E+000
2,45,6.8750000000000000E-001
2,46,1.0000000000000000E+000
2,48,6.2500000000000000E-002
2,49,6.2500000000000000E-002
2,52,1.0000000000000000E+000
2,55,1.0000000000000000E+000
2,56,1.0000000000000000E+000
2,59,2.5000000000000000E-001
2,61,1.0000000000000000E+000
2,63,1.0000000000000000E+000
2,65,1.0000000000000000E+000
2,66,1.8750000000000000E-001
3,4,1.0000000000000000E+000
3,5,1.0000000000000000E+000
3,6,1.0000000000000000E+000
3,7,1.2500000000000000E-001
3,8,1.0000000000000000E+000
3,9,1.0000000000000000E+000
3,10,1.0000000000000000E+000
3,12,5.0000000000000000E-001
3,13,1.0000000000000000E+000
3,14,1.0000000000000000E+000
3,15,1.0000000000000000E+000
3,16,1.0000000000000000E+000
3,18,1.0000000000000000E+000
3,22,1.0000000000000000E+000
3,23,1.0000000000000000E+000
3,25,1.0000000000000000E+000
3,26,1.0000000000000000E+000
3,27,1.0000000000000000E+000
3,28,1.0000000000000000E+000
3,29,1.0000000000000000E+000
3,30,1.0000000000000000E+000
3,31,1.0000000000000000E+000
3,32,1.0000000000000000E+000
3,34,1.0000000000000000E+000
3,35,1.0000000000000000E+000
3,36,1.0000000000000000E+000
3,37,1.0000000000000000E+000
3,38,1.0000000000000000E+000
3,39,1.0000000000000000E+000
3,40,1.0000000000000000E+000
3,41,1.0000000000000000E+000
3,43,1.0000000000000000E+000
3,44,1.0000000000000000E+000
3,45,1.0000000000000000E+000
3,46,1.0000000000000000E+000
3,47,1.0000000000000000E+000
3,48,8.1250000000000000E-001
3,49,9.3750000000000000E-001
3,50,1.0000000000000000E+000
3,51,1.0000000000000000E+000
3,52,1.0000000000000000E+000
3,53,1.0000000000000000E+000
3,54,1.0000000000000000E+000
3,55,1.0000000000000000E+000
3,56,9.5833333333333337E-001
3,57,1.0000000000000000E+000
3,58,1.0000000000000000E+000
3,59,1.0000000000000000E+000
3,60,1.0000000000000000E+000
3,61,1.0000000000000000E+000
3,62,1.0000000000000000E+000
3,63,1.0000000000000000E+000
3,64,1.0000000000000000E+000
3,65,1.0000000000000000E+000
3,66,2.0000000000000001E-001
3,67,1.0000000000000000E+000
4,5,4.1269841269841268E-001
4,6,3.7037037037037035E-002
4,9,1.0000000000000000E+000
4,10,1.0000000000000000E+000
4,13,1.0000000000000000E+000
4,14,1.0000000000000000E+000
4,15,1.0000000000000000E+000
4,18,1.0000000000000000E+000
4,22,2.3684210526315788E-001
4,25,3.6585365853658536E-001
4,26,8.7500000000000000E-001
4,27,1.0000000000000000E+000
4,28,3.7500000000000000E-001
4,29,2.3611111111111110E-001
4,32,8.1250000000000000E-001
4,34,1.0000000000000000E+000
4,35,5.6944444444444442E-001
4,36,1.0000000000000000E+000
4,37,1.0000000000000000E+000
4,39,1.0000000000000000E+000
4,41,1.0000000000000000E+000
4,44,4.3103448275862066E-001
4,45,1.2500000000000000E-001
4,46,1.0000000000000000E+000
4,52,1.0000000000000000E+000
4,55,1.0000000000000000E+000
4,57,6.2500000000000000E-001
4,58,3.7500000000000000E-001
4,60,1.2500000000000000E-001
4,61,1.0000000000000000E+000
4,63,1.0000000000000000E+000
4,64,8.1355932203389836E-001
4,65,1.0000000000000000E+000
5,9,1.0000000000000000E+000
5,10,1.0000000000000000E+000
5,13,1.0000000000000000E+000
5,14,1.0000000000000000E+000
5,15,1.0000000000000000E+000
5,18,1.0000000000000000E+000
5,25,2.4390243902439024E-001
5,26,2.6984126984126983E-001
5,27,1.0000000000000000E+000
5,28,8.8888888888888884E-001
5,32,2.5000000000000000E-001
5,34,1.0000000000000000E+000
5,35,1.1111111111111110E-001
5,36,1.0000000000000000E+000
5,37,1.0000000000000000E+000
5,39,1.0000000000000000E+000
5,41,1.0000000000000000E+000
5,43,4.3750000000000000E-001
5,44,6.0344827586206895E-001
5,45,1.2698412698412698E-001
5,46,1.0000000000000000E+000
5,47,8.1250000000000000E-001
5,50,8.1250000000000000E-001
5,52,1.0000000000000000E+000
5,55,1.0000000000000000E+000
5,57,1.0000000000000000E+000
5,58,1.2500000000000000E-001
5,61,1.0000000000000000E+000
5,63,1.0000000000000000E+000
5,64,2.7118644067796610E-001
5,65,1.0000000000000000E+000
5,67,3.1250000000000000E-001
6,8,6.1111111111111116E-001
6,9,1.0000000000000000E+000
6,10,1.0000000000000000E+000
6,13,1.0000000000000000E+000
6,14,1.0000000000000000E+000
6,15,1.0000000000000000E+000
6,16,5.0000000000000000E-001
6,18,1.0000000000000000E+000
6,22,3.9473684210526316E-001
6,26,2.5925925925925924E-001
6,27,9.8148148148148151E-001
6,29,3.8888888888888890E-001
6,34,1.0000000000000000E+000
6,35,1.0000000000000000E+000
6,36,1.0000000000000000E+000
6,37,1.0000000000000000E+000
6,39,1.0000000000000000E+000
6,40,7.2222222222222221E-001
6,41,1.0000000000000000E+000
6,45,1.4814814814814814E-001
6,46,1.0000000000000000E+000
6,52,1.0000000000000000E+000
6,54,8.1250000000000000E-001
6,55,1.0000000000000000E+000
6,56,3.7037037037037035E-002
6,59,4.1666666666666664E-002
6,60,9.3750000000000000E-001
6,61,1.0000000000000000E+000
6,62,5.1851851851851849E-001
6,63,1.0000000000000000E+000
6,64,1.8518518518518517E-001
6,65,1.0000000000000000E+000
7,9,1.2500000000000000E-001
7,10,1.0000000000000000E+000
7,12,4.3750000000000000E-001
7,13,1.2500000000000000E-001
7,14,1.2500000000000000E-001
7,15,1.2500000000000000E-001
7,18,1.2500000000000000E-001
7,19,5.0000000000000000E-001
7,20,1.2500000000000000E-001
7,24,5.0000000000000000E-001
7,27,6.2500000000000000E-002
7,34,1.2500000000000000E-001
7,36,1.2500000000000000E-001
7,37,1.2500000000000000E-001
7,39,1.0000000000000000E+000
7,41,1.2500000000000000E-001
7,46,1.2500000000000000E-001
7,48,2.5000000000000000E-001
7,52,1.2500000000000000E-001
7,55,1.2500000000000000E-001
7,56,3.1250000000000000E-001
7,61,1.0000000000000000E+000
7,63,6.2500000000000000E-002
7,65,1.2500000000000000E-001
7,66,8.1250000000000000E-001
8,9,1.0000000000000000E+000
8,10,1.0000000000000000E+000
8,13,1.0000000000000000E+000
8,14,1.0000000000000000E+000
8,15,1.0000000000000000E+000
8,16,6.8750000000000000E-001
8,18,1.0000000000000000E+000
8,27,9.8734177215189878E-001
8,29,1.6455696202531644E-001
8,30,9.3750000000000000E-001
8,34,1.0000000000000000E+000
8,35,4.9367088607594939E-001
8,36,1.0000000000000000E+000
8,37,1.0000000000000000E+000
8,39,1.0000000000000000E+000
8,40,1.0000000000000000E+000
8,41,1.0000000000000000E+000
8,45,2.5316455696202531E-002
8,46,1.0000000000000000E+000
8,52,1.0000000000000000E+000
8,54,9.3750000000000000E-001
8,55,1.0000000000000000E+000
8,56,3.0555555555555558E-001
8,59,5.2083333333333337E-001
8,60,6.2500000000000000E-002
8,61,1.0000000000000000E+000
8,62,9.8360655737704916E-001
8,63,1.0000000000000000E+000
8,65,1.0000000000000000E+000
9,10,1.0000000000000000E+000
9,12,5.0000000000000000E-001
9,13,1.0000000000000000E+000
9,14,1.0000000000000000E+000
9,15,1.0000000000000000E+000
9,16,1.0000000000000000E+000
9,18,1.0000000000000000E+000
9,22,1.0000000000000000E+000
9,23,1.0000000000000000E+000
9,25,1.0000000000000000E+000
9,26,1.0000000000000000E+000
9,27,1.0000000000000000E+000
9,28,1.0000000000000000E+000
9,29,1.0000000000000000E+000
9,30,1.0000000000000000E+000
9,31,1.0000000000000000E+000
9,32,1.0000000000000000E+000
9,34,1.0000000000000000E+000
9,35,1.0000000000000000E+000
9,36,1.0000000000000000E+000
9,37,1.0000000000000000E+000
9,38,1.0000000000000000E+000
9,39,1.0000000000000000E+000
9,40,1.0000000000000000E+000
9,41,1.0000000000000000E+000
9,43,1.0000000000000000E+000
9,44,1.0000000000000000E+000
9,45,1.0000000000000000E+000
9,46,1.0000000000000000E+000
9,47,1.0000000000000000E+000
9,48,8.1250000000000000E-001
9,49,9.3750000000000000E-001
9,50,1.0000000000000000E+000
9,51,1.0000000000000000E+000
9,52,1.0000000000000000E+000
9,53,1.0000000000000000E+000
9,54,1.0000000000000000E+000
9,55,1.0000000000000000E+000
9,56,9.5833333333333337E-001
9,57,1.0000000000000000E+000
9,58,1.0000000000000000E+000
9,59,1.0000000000000000E+000
9,60,1.0000000000000000E+000
9,61,1.0000000000000000E+000
9,62,1.0000000000000000E+000
9,63,1.0000000000000000E+000
9,64,1.0000000000000000E+000
9,65,1.0000000000000000E+000
9,66,2.0000000000000001E-001
9,67,1.0000000000000000E+000
10,11,1.2500000000000000E-001
10,12,1.0000000000000000E+000
10,13,1.0000000000000000E+000
10,14,1.0000000000000000E+000
10,15,1.0000000000000000E+000
10,16,1.0000000000000000E+000
10,18,1.0000000000000000E+000
10,19,1.0000000000000000E+000
10,20,7.5000000000000000E-001
10,22,1.0000000000000000E+000
10,23,1.0000000000000000E+000
10,24,1.0000000000000000E+000
10,25,1.0000000000000000E+000
10,26,1.0000000000000000E+000
10,27,1.0000000000000000E+000
10,28,1.0000000000000000E+000
10,29,1.0000000000000000E+000
10,30,1.0000000000000000E+000
10,31,1.0000000000000000E+000
10,32,1.0000000000000000E+000
10,33,1.0000000000000000E+000
10,34,1.0000000000000000E+000
10,35,1.0000000000000000E+000
10,36,1.0000000000000000E+000
10,37,1.0000000000000000E+000
