ensemble_a,ensemble_b,overlap_coefficient
1,2,1.0000000000000000E+000
1,3,1.0000000000000000E+000
1,4,1.0000000000000000E+000
1,5,1.0000000000000000E+000
1,6,1.0000000000000000E+000
1,8,4.2953020134228187E-001
1,9,5.5970149253731338E-001
1,10,1.0000000000000000E+000
1,11,1.0000000000000000E+000
1,12,1.0000000000000000E+000
1,13,1.0000000000000000E+000
1,14,1.0000000000000000E+000
1,15,1.0000000000000000E+000
1,16,1.6483516483516483E-001
1,17,1.0000000000000000E+000
1,18,1.0000000000000000E+000
1,19,1.0000000000000000E+000
1,20,9.8867924528301887E-001
1,21,1.0000000000000000E+000
1,22,1.0000000000000000E+000
1,23,1.0000000000000000E+000
1,24,5.4444444444444440E-001
1,25,1.0000000000000000E+000
1,26,1.0000000000000000E+000
1,28,4.3913043478260871E-001
1,29,1.0000000000000000E+000
1,30,1.0000000000000000E+000
1,31,1.0000000000000000E+000
1,32,4.2180094786729860E-001
1,33,1.0000000000000000E+000
1,34,1.0000000000000000E+000
1,36,4.1095890410958902E-001
1,37,1.0000000000000000E+000
1,38,6.3461538461538458E-001
1,39,1.0000000000000000E+000
1,40,4.1095890410958902E-001
1,41,1.0000000000000000E+000
1,42,1.0000000000000000E+000
1,44,1.0000000000000000E+000
1,45,1.0000000000000000E+000
1,46,1.0000000000000000E+000
1,47,6.7460317460317465E-001
1,48,1.0000000000000000E+000
1,49,1.0000000000000000E+000
1,50,1.0000000000000000E+000
1,51,1.0000000000000000E+000
1,52,4.7204968944099379E-001
1,54,9.7202797202797198E-001
1,55,1.0000000000000000E+000
1,56,1.0000000000000000E+000
1,57,5.3061224489795922E-001
1,58,1.0000000000000000E+000
2,3,1.0000000000000000E+000
2,4,1.0000000000000000E+000
2,5,1.0000000000000000E+000
2,6,1.0000000000000000E+000
2,8,4.2953020134228187E-001
2,9,6.3432835820895528E-001
2,10,1.0000000000000000E+000
2,11,1.0000000000000000E+000
2,12,1.0000000000000000E+000
2,13,1.0000000000000000E+000
2,14,1.0000000000000000E+000
2,15,1.0000000000000000E+000
2,16,2.7472527472527475E-001
2,17,1.0000000000000000E+000
2,18,1.0000000000000000E+000
2,19,1.0000000000000000E+000
2,20,1.0000000000000000E+000
2,21,1.0000000000000000E+000
2,22,1.0000000000000000E+000
2,23,1.0000000000000000E+000
2,24,5.4444444444444440E-001
2,25,1.0000000000000000E+000
2,26,1.0000000000000000E+000
2,28,4.8260869565217390E-001
2,29,1.0000000000000000E+000
2,30,1.0000000000000000E+000
2,31,1.0000000000000000E+000
2,32,4.6919431279620855E-001
2,33,1.0000000000000000E+000
2,34,1.0000000000000000E+000
2,36,4.5662100456621002E-001
2,37,1.0000000000000000E+000
2,38,7.3076923076923073E-001
2,39,1.0000000000000000E+000
2,40,4.5662100456621002E-001
2,41,1.0000000000000000E+000
2,42,1.0000000000000000E+000
2,44,1.0000000000000000E+000
2,45,1.0000000000000000E+000
2,46,1.0000000000000000E+000
2,47,6.7460317460317465E-001
2,48,1.0000000000000000E+000
2,49,1.0000000000000000E+000
2,50,1.0000000000000000E+000
2,51,1.0000000000000000E+000
2,52,4.7204968944099379E-001
2,54,1.0000000000000000E+000
2,55,1.0000000000000000E+000
2,56,1.0000000000000000E+000
2,57,5.3061224489795922E-001
2,58,1.0000000000000000E+000
3,4,1.0000000000000000E+000
3,5,1.0000000000000000E+000
3,6,1.0000000000000000E+000
3,8,7.0469798657718119E-001
3,9,1.0000000000000000E+000
3,10,1.0000000000000000E+000
3,11,1.0000000000000000E+000
3,12,1.0000000000000000E+000
3,13,1.0000000000000000E+000
3,14,1.0000000000000000E+000
3,15,1.0000000000000000E+000
3,16,1.0000000000000000E+000
3,17,1.0000000000000000E+000
3,18,1.0000000000000000E+000
3,19,1.0000000000000000E+000
3,20,1.0000000000000000E+000
3,21,1.0000000000000000E+000
3,22,1.0000000000000000E+000
3,23,1.0000000000000000E+000
3,24,1.0000000000000000E+000
3,25,1.0000000000000000E+000
3,26,1.0000000000000000E+000
3,28,1.0000000000000000E+000
3,29,1.0000000000000000E+000
3,30,1.0000000000000000E+000
3,31,1.0000000000000000E+000
3,32,1.0000000000000000E+000
3,33,1.0000000000000000E+000
3,34,1.0000000000000000E+000
3,36,1.0000000000000000E+000
3,37,1.0000000000000000E+000
3,38,1.0000000000000000E+000
3,39,1.0000000000000000E+000
3,40,1.0000000000000000E+000
3,41,1.0000000000000000E+000
3,42,1.0000000000000000E+000
3,44,1.0000000000000000E+000
3,45,1.0000000000000000E+000
3,46,1.0000000000000000E+000
3,47,1.0000000000000000E+000
3,48,1.0000000000000000E+000
3,49,1.0000000000000000E+000
3,50,1.0000000000000000E+000
3,51,1.0000000000000000E+000
3,52,7.2670807453416153E-001
3,54,1.0000000000000000E+000
3,55,1.0000000000000000E+000
3,56,1.0000000000000000E+000
3,57,8.0952380952380953E-001
3,58,1.0000000000000000E+000
4,5,1.0000000000000000E+000
4,6,4.3750000000000000E-001
4,11,1.0000000000000000E+000
4,12,1.0000000000000000E+000
4,13,1.0000000000000000E+000
4,14,1.0000000000000000E+000
4,15,1.0000000000000000E+000
4,17,1.0000000000000000E+000
4,18,1.0000000000000000E+000
4,19,1.0000000000000000E+000
4,20,1.0000000000000000E+000
4,22,1.0000000000000000E+000
4,23,1.0000000000000000E+000
4,26,1.0000000000000000E+000
4,28,6.2500000000000000E-002
4,29,1.0000000000000000E+000
4,30,1.0000000000000000E+000
4,33,1.0000000000000000E+000
4,34,1.0000000000000000E+000
4,37,6.2500000000000000E-002
4,39,3.7500000000000000E-001
4,41,4.3750000000000000E-001
4,42,6.2500000000000000E-002
4,44,1.0000000000000000E+000
4,45,1.0000000000000000E+000
4,46,1.0000000000000000E+000
4,48,1.0000000000000000E+000
4,50,1.0000000000000000E+000
4,51,1.0000000000000000E+000
4,54,1.0000000000000000E+000
4,55,1.0000000000000000E+000
4,56,1.0000000000000000E+000
5,6,1.0000000000000000E+000
5,8,4.2953020134228187E-001
5,9,6.3432835820895528E-001
5,10,1.0000000000000000E+000
5,11,1.0000000000000000E+000
5,12,1.0000000000000000E+000
5,13,1.0000000000000000E+000
5,14,1.0000000000000000E+000
5,15,1.0000000000000000E+000
5,16,2.7472527472527475E-001
5,17,1.0000000000000000E+000
5,18,1.0000000000000000E+000
5,19,1.0000000000000000E+000
5,20,1.0000000000000000E+000
5,21,1.0000000000000000E+000
5,22,1.0000000000000000E+000
5,23,1.0000000000000000E+000
5,24,5.4444444444444440E-001
5,25,1.0000000000000000E+000
5,26,1.0000000000000000E+000
5,28,4.8260869565217390E-001
5,29,1.0000000000000000E+000
5,30,1.0000000000000000E+000
5,31,1.0000000000000000E+000
5,32,4.6919431279620855E-001
5,33,1.0000000000000000E+000
5,34,1.0000000000000000E+000
5,36,4.5662100456621002E-001
5,37,1.0000000000000000E+000
5,38,7.3076923076923073E-001
5,39,1.0000000000000000E+000
5,40,4.5662100456621002E-001
5,41,1.0000000000000000E+000
5,42,1.0000000000000000E+000
5,44,1.0000000000000000E+000
5,45,1.0000000000000000E+000
5,46,1.0000000000000000E+000
5,47,6.7460317460317465E-001
5,48,1.0000000000000000E+000
5,49,1.0000000000000000E+000
5,50,1.0000000000000000E+000
5,51,1.0000000000000000E+000
5,52,4.7204968944099379E-001
5,54,1.0000000000000000E+000
5,55,1.0000000000000000E+000
5,56,1.0000000000000000E+000
5,57,5.3061224489795922E-001
5,58,1.0000000000000000E+000
6,11,1.0000000000000000E+000
6,12,1.0000000000000000E+000
6,13,1.0000000000000000E+000
