experiment_id,mean_dist_quant,k_seeding,alpha_mad,alpha_accept,min_intersection,radius,n_seeds,n_ensembles,n_clustered_memberships,n_unique_clustered,n_overlap_memberships,internal_coherence,coverage,unique_coverage,clustering_quality,clustering_seconds,quality_seconds,ierr
1,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,1,  3.2646339321345014E-01,91,16,495,495,0,  5.7315567173776105E-01,  9.8999999999999999E-01,  9.8999999999999999E-01,  7.2599821665820108E-01,  6.7657717000000006E-02,  4.2981900000000001E-04,0
2,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,2,  3.2646339321345014E-01,91,20,499,495,4,  4.6622317605705133E-01,  9.9800000000000000E-01,  9.8999999999999999E-01,  6.3554618901457394E-01,  6.5646238999999995E-02,  3.7529700000000002E-04,0
3,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,3,  3.2646339321345014E-01,91,23,505,495,10,  4.2408959847981315E-01,  1.0100000000000000E+00,  9.8999999999999999E-01,  5.9735527671166022E-01,  6.5479672000000003E-02,  3.8183899999999997E-04,0
4,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,4,  3.2646339321345014E-01,91,26,514,495,19,  3.8205099002380372E-01,  1.0280000000000000E+00,  9.8999999999999999E-01,  5.5706980885540891E-01,  6.5308973000000006E-02,  3.9183300000000001E-04,0
5,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,5,  3.2646339321345014E-01,91,28,522,495,27,  3.6662464926986915E-01,  1.0440000000000000E+00,  9.8999999999999999E-01,  5.4267608897357023E-01,  6.6681008000000000E-02,  4.2803600000000002E-04,0
6,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,1,  3.2646339321345014E-01,91,16,495,495,0,  5.7315567173776105E-01,  9.8999999999999999E-01,  9.8999999999999999E-01,  7.2599821665820108E-01,  6.8993528999999998E-02,  4.1183099999999998E-04,0
7,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,2,  3.2646339321345014E-01,91,20,499,495,4,  4.6622317605705133E-01,  9.9800000000000000E-01,  9.8999999999999999E-01,  6.3554618901457394E-01,  6.6280192000000002E-02,  3.7880599999999998E-04,0
8,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,3,  3.2646339321345014E-01,91,23,505,495,10,  4.2408959847981315E-01,  1.0100000000000000E+00,  9.8999999999999999E-01,  5.9735527671166022E-01,  6.7195617999999999E-02,  3.9809999999999997E-04,0
9,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,4,  3.2646339321345014E-01,91,26,514,495,19,  3.8205099002380372E-01,  1.0280000000000000E+00,  9.8999999999999999E-01,  5.5706980885540891E-01,  6.5787046000000002E-02,  4.1567600000000002E-04,0
10,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,5,  3.2646339321345014E-01,91,28,522,495,27,  3.6662464926986915E-01,  1.0440000000000000E+00,  9.8999999999999999E-01,  5.4267608897357023E-01,  6.4571429999999999E-02,  3.8723700000000002E-04,0
11,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,1,  3.2646339321345014E-01,91,16,495,495,0,  5.7315567173776105E-01,  9.8999999999999999E-01,  9.8999999999999999E-01,  7.2599821665820108E-01,  6.5928133999999999E-02,  4.0443800000000002E-04,0
12,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,2,  3.2646339321345014E-01,91,20,499,495,4,  4.6622317605705133E-01,  9.9800000000000000E-01,  9.8999999999999999E-01,  6.3554618901457394E-01,  6.6172226000000001E-02,  4.1927799999999998E-04,0
13,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,3,  3.2646339321345014E-01,91,23,505,495,10,  4.2408959847981315E-01,  1.0100000000000000E+00,  9.8999999999999999E-01,  5.9735527671166022E-01,  6.5110760000000004E-02,  3.9748700000000002E-04,0
14,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,4,  3.2646339321345014E-01,91,26,514,495,19,  3.8205099002380372E-01,  1.0280000000000000E+00,  9.8999999999999999E-01,  5.5706980885540891E-01,  6.5357618000000006E-02,  5.2314300000000000E-04,0
15,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,5,  3.2646339321345014E-01,91,28,522,495,27,  3.6662464926986915E-01,  1.0440000000000000E+00,  9.8999999999999999E-01,  5.4267608897357023E-01,  6.5633878000000007E-02,  3.9933100000000000E-04,0
16,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  8.1250000000000000E-01,1,  3.2646339321345014E-01,91,16,495,495,0,  5.7315567173776105E-01,  9.8999999999999999E-01,  9.8999999999999999E-01,  7.2599821665820108E-01,  6.5656450000000005E-02,  4.0651899999999999E-04,0
17,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  8.1250000000000000E-01,2,  3.2646339321345014E-01,91,20,499,495,4,  4.6622317605705133E-01,  9.9800000000000000E-01,  9.8999999999999999E-01,  6.3554618901457394E-01,  6.5678949000000000E-02,  3.9150399999999998E-04,0
18,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  8.1250000000000000E-01,3,  3.2646339321345014E-01,91,23,505,495,10,  4.2408959847981315E-01,  1.0100000000000000E+00,  9.8999999999999999E-01,  5.9735527671166022E-01,  6.6593062999999994E-02,  3.8424400000000000E-04,0
19,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  8.1250000000000000E-01,4,  3.2646339321345014E-01,91,26,514,495,19,  3.8205099002380372E-01,  1.0280000000000000E+00,  9.8999999999999999E-01,  5.5706980885540891E-01,  6.7403774000000000E-02,  3.7995599999999998E-04,0
20,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  8.1250000000000000E-01,5,  3.2646339321345014E-01,91,28,522,495,27,  3.6662464926986915E-01,  1.0440000000000000E+00,  9.8999999999999999E-01,  5.4267608897357023E-01,  6.7565059999999996E-02,  4.3750000000000001E-04,0
21,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  1.0000000000000000E+00,1,  3.2646339321345014E-01,91,16,495,495,0,  5.7315567173776105E-01,  9.8999999999999999E-01,  9.8999999999999999E-01,  7.2599821665820108E-01,  6.4945297999999999E-02,  3.9218100000000002E-04,0
22,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  1.0000000000000000E+00,2,  3.2646339321345014E-01,91,20,499,495,4,  4.6622317605705133E-01,  9.9800000000000000E-01,  9.8999999999999999E-01,  6.3554618901457394E-01,  6.6245804000000005E-02,  6.2863999999999997E-04,0
23,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  1.0000000000000000E+00,3,  3.2646339321345014E-01,91,23,505,495,10,  4.2408959847981315E-01,  1.0100000000000000E+00,  9.8999999999999999E-01,  5.9735527671166022E-01,  6.5993768999999994E-02,  3.9981600000000000E-04,0
24,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  1.0000000000000000E+00,4,  3.2646339321345014E-01,91,26,514,495,19,  3.8205099002380372E-01,  1.0280000000000000E+00,  9.8999999999999999E-01,  5.5706980885540891E-01,  6.6978122000000001E-02,  3.7708899999999999E-04,0
25,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  1.0000000000000000E+00,5,  3.2646339321345014E-01,91,28,522,495,27,  3.6662464926986915E-01,  1.0440000000000000E+00,  9.8999999999999999E-01,  5.4267608897357023E-01,  6.6375555000000003E-02,  3.8384999999999998E-04,0
26,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  2.5000000000000000E-01,1,  3.2646339321345014E-01,91,6,500,500,0,  9.1545235426900795E-01,  1.0000000000000000E+00,  1.0000000000000000E+00,  9.5586021988875935E-01,  7.2572819999999996E-02,  3.6894100000000002E-04,0
27,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  2.5000000000000000E-01,2,  3.2646339321345014E-01,91,7,501,500,1,  8.5331553458217346E-01,  1.0020000000000000E+00,  1.0000000000000000E+00,  9.2170000165917132E-01,  7.1912358999999995E-02,  3.5946200000000001E-04,0
28,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  2.5000000000000000E-01,3,  3.2646339321345014E-01,91,11,509,500,9,  7.1044446758258828E-01,  1.0180000000000000E+00,  1.0000000000000000E+00,  8.3685936292832330E-01,  7.3675209000000005E-02,  4.1277600000000001E-04,0
29,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  2.5000000000000000E-01,4,  3.2646339321345014E-01,91,13,515,500,15,  6.4239375519443209E-01,  1.0300000000000000E+00,  1.0000000000000000E+00,  7.9127964427652386E-01,  7.3593106000000005E-02,  4.0859199999999999E-04,0
30,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  2.5000000000000000E-01,5,  3.2646339321345014E-01,91,14,519,500,19,  6.1130426429662588E-01,  1.0380000000000000E+00,  1.0000000000000000E+00,  7.6945635814566393E-01,  7.6949395000000004E-02,  3.7709499999999998E-04,0
31,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  4.3750000000000000E-01,1,  3.2646339321345014E-01,91,6,500,500,0,  9.1545235426900795E-01,  1.0000000000000000E+00,  1.0000000000000000E+00,  9.5586021988875935E-01,  7.4307731000000002E-02,  3.5534599999999998E-04,0
32,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  4.3750000000000000E-01,2,  3.2646339321345014E-01,91,7,501,500,1,  8.5331553458217346E-01,  1.0020000000000000E+00,  1.0000000000000000E+00,  9.2170000165917132E-01,  7.3041831000000002E-02,  3.5841699999999998E-04,0
33,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  4.3750000000000000E-01,3,  3.2646339321345014E-01,91,11,509,500,9,  7.1044446758258828E-01,  1.0180000000000000E+00,  1.0000000000000000E+00,  8.3685936292832330E-01,  7.6183733000000003E-02,  3.7748500000000000E-04,0
34,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  4.3750000000000000E-01,4,  3.2646339321345014E-01,91,13,515,500,15,  6.4239375519443209E-01,  1.0300000000000000E+00,  1.0000000000000000E+00,  7.9127964427652386E-01,  7.4065256999999995E-02,  4.1879800000000001E-04,0
35,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  4.3750000000000000E-01,5,  3.2646339321345014E-01,91,14,519,500,19,  6.1130426429662588E-01,  1.0380000000000000E+00,  1.0000000000000000E+00,  7.6945635814566393E-01,  7.1624415999999996E-02,  4.2384900000000001E-04,0
36,  5.0000000000000003E-02,15,  4.3750000000000000E-01,  6.2500000000000000E-01,1,  3.2646339321345014E-01,91,6,500,500,0,  9.1545235426900795E-01,  1.0000000000000000E+00,  1.0000000000000000E+00,  9.5586021988875935E-01,  7.3542363999999999E-02,  3.8166799999999999E-04,0
