ensemble_a,ensemble_b,overlap_coefficient
1,2,1.0000000000000000E+000
1,35,3.7500000000000000E-001
1,36,5.6250000000000000E-001
1,41,1.0000000000000000E+000
1,42,1.0000000000000000E+000
1,55,1.0000000000000000E+000
1,59,1.0000000000000000E+000
1,60,2.5000000000000000E-001
2,3,1.0000000000000000E+000
2,4,1.0000000000000000E+000
2,5,1.0000000000000000E+000
2,6,1.0000000000000000E+000
2,7,1.0000000000000000E+000
2,8,1.0000000000000000E+000
2,9,1.0000000000000000E+000
2,10,1.0000000000000000E+000
2,11,1.0000000000000000E+000
2,12,1.0000000000000000E+000
2,13,1.0000000000000000E+000
2,14,1.0000000000000000E+000
2,15,1.0000000000000000E+000
2,16,1.0000000000000000E+000
2,17,1.0000000000000000E+000
2,18,1.0000000000000000E+000
2,19,1.0000000000000000E+000
2,20,1.0000000000000000E+000
2,21,1.0000000000000000E+000
2,22,1.0000000000000000E+000
2,23,1.0000000000000000E+000
2,24,1.0000000000000000E+000
2,25,1.0000000000000000E+000
2,26,1.0000000000000000E+000
2,27,1.0000000000000000E+000
2,28,1.0000000000000000E+000
2,29,1.0000000000000000E+000
2,30,1.0000000000000000E+000
2,31,8.1250000000000000E-001
2,32,6.2500000000000000E-001
2,33,9.3750000000000000E-001
2,34,1.0000000000000000E+000
2,35,1.0000000000000000E+000
2,36,8.1250000000000000E-001
2,37,1.0000000000000000E+000
2,38,3.7500000000000000E-001
2,39,8.7500000000000000E-001
2,40,1.0000000000000000E+000
2,41,9.1836734693877553E-001
2,42,9.0200445434298437E-001
2,43,5.6250000000000000E-001
2,44,1.0000000000000000E+000
2,45,1.0000000000000000E+000
2,46,5.6250000000000000E-001
2,47,9.1304347826086951E-001
2,48,8.7500000000000000E-001
2,49,6.2500000000000000E-002
2,50,1.0000000000000000E+000
2,51,9.4329896907216493E-001
2,52,9.3750000000000000E-001
2,53,1.0000000000000000E+000
2,54,1.0000000000000000E+000
2,55,8.6390532544378695E-001
2,56,1.0000000000000000E+000
2,57,1.0000000000000000E+000
2,58,1.0000000000000000E+000
2,59,1.0000000000000000E+000
2,60,8.1250000000000000E-001
2,61,1.0000000000000000E+000
2,62,1.0000000000000000E+000
2,63,9.3750000000000000E-001
2,64,1.0000000000000000E+000
2,65,8.1250000000000000E-001
3,4,3.7500000000000000E-001
3,32,6.2500000000000000E-001
3,35,6.2500000000000000E-002
3,37,6.2500000000000000E-001
3,41,2.8571428571428570E-001
3,42,1.0000000000000000E+000
3,43,5.0000000000000000E-001
3,44,7.5000000000000000E-001
3,46,5.0000000000000000E-001
3,51,8.0952380952380953E-001
3,54,4.3750000000000000E-001
3,55,1.0000000000000000E+000
3,59,1.0000000000000000E+000
4,5,3.7500000000000000E-001
4,37,5.6250000000000000E-001
4,42,1.0000000000000000E+000
4,45,6.2500000000000000E-002
4,51,1.0000000000000000E+000
4,54,6.8750000000000000E-001
4,55,1.0000000000000000E+000
4,59,1.0000000000000000E+000
5,6,8.1250000000000000E-001
5,7,2.5000000000000000E-001
5,8,1.3793103448275862E-001
5,11,1.3793103448275862E-001
5,14,3.4482758620689655E-002
5,33,1.2500000000000000E-001
5,37,1.2500000000000000E-001
5,40,6.5517241379310343E-001
5,42,1.0000000000000000E+000
5,45,7.5000000000000000E-001
5,51,1.0000000000000000E+000
5,54,6.2500000000000000E-002
5,55,1.0000000000000000E+000
5,59,1.0000000000000000E+000
5,65,3.7500000000000000E-001
6,7,4.3750000000000000E-001
6,8,4.3750000000000000E-001
6,10,1.2500000000000000E-001
6,11,4.3750000000000000E-001
6,12,1.8750000000000000E-001
6,13,1.2500000000000000E-001
6,14,2.5000000000000000E-001
6,40,1.0000000000000000E+000
6,42,1.0000000000000000E+000
6,45,6.2500000000000000E-002
6,51,1.0000000000000000E+000
6,55,1.0000000000000000E+000
6,59,1.0000000000000000E+000
6,65,5.6250000000000000E-001
7,8,1.0000000000000000E+000
7,10,6.8750000000000000E-001
7,11,1.0000000000000000E+000
7,12,7.5000000000000000E-001
7,13,6.8750000000000000E-001
7,14,8.1250000000000000E-001
7,15,6.2500000000000000E-002
7,40,5.0000000000000000E-001
7,42,1.0000000000000000E+000
7,51,1.0000000000000000E+000
7,55,5.6250000000000000E-001
7,59,1.0000000000000000E+000
7,65,6.8750000000000000E-001
8,9,5.6250000000000000E-001
8,10,8.4375000000000000E-001
8,11,1.0000000000000000E+000
8,12,8.7500000000000000E-001
8,13,8.4375000000000000E-001
8,14,9.0625000000000000E-001
8,15,5.3125000000000000E-001
8,40,2.5000000000000000E-001
8,42,1.0000000000000000E+000
8,51,1.0000000000000000E+000
8,55,2.8125000000000000E-001
8,59,1.0000000000000000E+000
8,65,6.8750000000000000E-001
