experiment_id,mean_dist_quant,k_seeding,alpha_mad,alpha_accept,min_intersection,radius,n_seeds,n_ensembles,n_clustered_memberships,n_unique_clustered,n_overlap_memberships,internal_coherence,coverage,unique_coverage,clustering_quality,clustering_seconds,quality_seconds,ierr
1,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,1,  1.2518727996943466E-01,106,2,500,500,0,  8.8947957509202979E-01,  1.0000000000000000E+00,  1.0000000000000000E+00,  9.4150747837399240E-01,  1.3127065800000001E-01,  5.4070099999999999E-04,0
2,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,2,  1.2518727996943466E-01,106,3,501,500,1,  8.6270078837621278E-01,  1.0020000000000000E+00,  1.0000000000000000E+00,  9.2714734218105865E-01,  1.3176013000000000E-01,  5.1862700000000002E-04,0
3,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,3,  1.2518727996943466E-01,106,4,503,500,3,  7.7688114236175576E-01,  1.0060000000000000E+00,  1.0000000000000000E+00,  8.7671848744850012E-01,  1.3169234599999999E-01,  5.4643499999999995E-04,0
4,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,4,  1.2518727996943466E-01,106,5,506,500,6,  7.4698476969937366E-01,  1.0120000000000000E+00,  1.0000000000000000E+00,  8.5952829149846999E-01,  1.3447800600000001E-01,  5.6061399999999997E-04,0
5,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,5,  1.2518727996943466E-01,106,6,510,500,10,  6.8304329423478138E-01,  1.0200000000000000E+00,  1.0000000000000000E+00,  8.1818725628172950E-01,  1.3237857900000000E-01,  5.2000699999999996E-04,0
6,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,1,  1.2518727996943466E-01,106,2,500,500,0,  8.8947957509202979E-01,  1.0000000000000000E+00,  1.0000000000000000E+00,  9.4150747837399240E-01,  1.3179167800000000E-01,  5.1113099999999996E-04,0
7,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,2,  1.2518727996943466E-01,106,3,501,500,1,  8.6270078837621278E-01,  1.0020000000000000E+00,  1.0000000000000000E+00,  9.2714734218105865E-01,  1.4656001099999999E-01,  5.1325700000000004E-04,0
8,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,3,  1.2518727996943466E-01,106,4,503,500,3,  7.7688114236175576E-01,  1.0060000000000000E+00,  1.0000000000000000E+00,  8.7671848744850012E-01,  1.3060170700000001E-01,  4.8438700000000002E-04,0
9,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,4,  1.2518727996943466E-01,106,5,506,500,6,  7.4698476969937366E-01,  1.0120000000000000E+00,  1.0000000000000000E+00,  8.5952829149846999E-01,  1.3172272199999999E-01,  5.2525800000000002E-04,0
10,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,5,  1.2518727996943466E-01,106,6,510,500,10,  6.8304329423478138E-01,  1.0200000000000000E+00,  1.0000000000000000E+00,  8.1818725628172950E-01,  1.3148937899999999E-01,  5.3142800000000002E-04,0
11,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,1,  1.2518727996943466E-01,106,2,500,500,0,  8.8947957509202979E-01,  1.0000000000000000E+00,  1.0000000000000000E+00,  9.4150747837399240E-01,  1.4775181600000001E-01,  5.1216800000000002E-04,0
12,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,2,  1.2518727996943466E-01,106,3,501,500,1,  8.6270078837621278E-01,  1.0020000000000000E+00,  1.0000000000000000E+00,  9.2714734218105865E-01,  1.2920335199999999E-01,  5.3286200000000005E-04,0
13,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,3,  1.2518727996943466E-01,106,4,503,500,3,  7.7688114236175576E-01,  1.0060000000000000E+00,  1.0000000000000000E+00,  8.7671848744850012E-01,  1.4523713399999999E-01,  8.5026199999999996E-04,0
