experiment_id,mean_dist_quant,k_seeding,alpha_mad,alpha_accept,min_intersection,radius,n_seeds,n_ensembles,n_clustered_memberships,n_unique_clustered,n_overlap_memberships,internal_coherence,coverage,unique_coverage,clustering_quality,clustering_seconds,quality_seconds,ierr
1,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,1,  3.5244071590709741E-01,104,25,466,466,0,  4.0413554269853735E-01,  9.3200000000000005E-01,  9.3200000000000005E-01,  5.6379658164668500E-01,  9.0553954000000006E-02,  5.9192999999999995E-04,0
2,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,2,  3.5244071590709741E-01,104,31,472,466,6,  3.3177944091151096E-01,  9.4399999999999995E-01,  9.3200000000000005E-01,  4.9099363444310301E-01,  8.6625831000000000E-02,  5.0588000000000000E-04,0
3,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,3,  3.5244071590709741E-01,104,33,476,466,10,  3.0820922189677419E-01,  9.5199999999999996E-01,  9.3200000000000005E-01,  4.6566105714430828E-01,  8.6289072999999994E-02,  5.9933899999999995E-04,0
4,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,4,  3.5244071590709741E-01,104,36,485,466,19,  2.8352562598980185E-01,  9.6999999999999997E-01,  9.3200000000000005E-01,  4.3879415228220514E-01,  8.6259658000000003E-02,  5.1492499999999995E-04,0
5,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,5,  3.5244071590709741E-01,104,37,489,466,23,  2.7052294803124211E-01,  9.7799999999999998E-01,  9.3200000000000005E-01,  4.2381510662939670E-01,  8.6865849999999994E-02,  5.5502700000000004E-04,0
6,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,1,  3.5244071590709741E-01,104,25,466,466,0,  4.0413554269853735E-01,  9.3200000000000005E-01,  9.3200000000000005E-01,  5.6379658164668500E-01,  8.6891970999999998E-02,  5.1571300000000000E-04,0
7,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,2,  3.5244071590709741E-01,104,31,472,466,6,  3.3177944091151096E-01,  9.4399999999999995E-01,  9.3200000000000005E-01,  4.9099363444310301E-01,  9.0199873000000000E-02,  5.2650099999999997E-04,0
8,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,3,  3.5244071590709741E-01,104,33,476,466,10,  3.0820922189677419E-01,  9.5199999999999996E-01,  9.3200000000000005E-01,  4.6566105714430828E-01,  8.7033040000000006E-02,  4.9319499999999998E-04,0
9,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,4,  3.5244071590709741E-01,104,36,485,466,19,  2.8352562598980185E-01,  9.6999999999999997E-01,  9.3200000000000005E-01,  4.3879415228220514E-01,  8.6394347999999996E-02,  5.0367499999999998E-04,0
10,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,5,  3.5244071590709741E-01,104,37,489,466,23,  2.7052294803124211E-01,  9.7799999999999998E-01,  9.3200000000000005E-01,  4.2381510662939670E-01,  8.5541639000000003E-02,  5.0651899999999998E-04,0
11,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,1,  3.5244071590709741E-01,104,25,466,466,0,  4.0413554269853735E-01,  9.3200000000000005E-01,  9.3200000000000005E-01,  5.6379658164668500E-01,  8.6151882999999999E-02,  5.1842999999999995E-04,0
12,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,2,  3.5244071590709741E-01,104,31,472,466,6,  3.3177944091151096E-01,  9.4399999999999995E-01,  9.3200000000000005E-01,  4.9099363444310301E-01,  8.7968405999999999E-02,  4.7938499999999998E-04,0
13,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,3,  3.5244071590709741E-01,104,33,476,466,10,  3.0820922189677419E-01,  9.5199999999999996E-01,  9.3200000000000005E-01,  4.6566105714430828E-01,  8.7749497999999995E-02,  5.1733100000000000E-04,0
14,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,4,  3.5244071590709741E-01,104,36,485,466,19,  2.8352562598980185E-01,  9.6999999999999997E-01,  9.3200000000000005E-01,  4.3879415228220514E-01,  8.8665372000000006E-02,  5.0054500000000003E-04,0
15,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,5,  3.5244071590709741E-01,104,37,489,466,23,  2.7052294803124211E-01,  9.7799999999999998E-01,  9.3200000000000005E-01,  4.2381510662939670E-01,  8.5581325000000000E-02,  5.4458100000000004E-04,0
16,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  8.1250000000000000E-01,1,  3.5244071590709741E-01,104,25,466,466,0,  4.0413554269853735E-01,  9.3200000000000005E-01,  9.3200000000000005E-01,  5.6379658164668500E-01,  8.8216236000000003E-02,  4.8703899999999998E-04,0
