ensemble_a,ensemble_b,overlap_coefficient
27,75,6.2500000000000000E-001
28,37,2.5000000000000000E-001
28,59,3.1250000000000000E-001
28,63,1.0000000000000000E+000
29,30,4.3750000000000000E-001
29,33,6.2500000000000000E-002
29,34,2.5000000000000000E-001
29,38,9.6774193548387100E-001
29,40,8.1250000000000000E-001
29,55,1.8750000000000000E-001
29,62,3.1250000000000000E-001
29,63,1.0000000000000000E+000
30,38,7.5000000000000000E-001
30,61,6.2500000000000000E-002
30,62,1.8750000000000000E-001
30,63,1.0000000000000000E+000
31,36,3.7500000000000000E-001
31,57,3.1250000000000000E-001
31,58,1.2500000000000000E-001
31,63,6.2500000000000000E-002
31,64,2.5000000000000000E-001
31,66,4.3750000000000000E-001
31,68,3.1250000000000000E-001
31,72,1.2500000000000000E-001
31,73,6.2500000000000000E-002
31,78,2.5000000000000000E-001
32,38,6.2500000000000000E-001
32,58,5.0000000000000000E-001
32,63,1.0000000000000000E+000
32,66,6.2500000000000000E-002
32,69,5.0000000000000000E-001
33,34,5.6250000000000000E-001
33,38,1.2500000000000000E-001
33,40,2.5000000000000000E-001
33,42,3.1250000000000000E-001
33,46,6.2500000000000000E-002
33,53,1.8750000000000000E-001
33,63,1.0000000000000000E+000
34,38,3.7500000000000000E-001
34,40,4.3750000000000000E-001
34,42,2.5000000000000000E-001
34,63,1.0000000000000000E+000
35,55,6.2500000000000000E-002
35,63,9.3750000000000000E-001
36,56,2.5000000000000000E-001
36,58,3.1250000000000000E-001
36,63,3.7500000000000000E-001
36,64,3.1250000000000000E-001
36,66,3.1250000000000000E-001
37,55,3.7500000000000000E-001
37,59,6.2500000000000000E-002
37,62,5.0000000000000000E-001
37,63,1.0000000000000000E+000
38,40,8.7500000000000000E-001
38,55,1.8750000000000000E-001
38,58,3.1250000000000000E-001
38,62,2.5000000000000000E-001
38,63,1.0000000000000000E+000
38,69,1.2500000000000000E-001
39,41,2.5000000000000000E-001
39,42,1.2500000000000000E-001
39,43,4.3750000000000000E-001
39,46,3.1250000000000000E-001
39,49,5.6250000000000000E-001
39,53,1.0000000000000000E+000
39,63,3.7500000000000000E-001
40,63,1.0000000000000000E+000
41,42,1.8750000000000000E-001
41,43,3.7500000000000000E-001
41,45,4.3750000000000000E-001
41,49,6.2500000000000000E-002
41,52,3.7500000000000000E-001
41,53,1.0000000000000000E+000
41,63,3.1250000000000000E-001
42,45,4.3750000000000000E-001
42,53,7.5000000000000000E-001
42,63,1.0000000000000000E+000
43,49,3.1250000000000000E-001
43,51,1.8750000000000000E-001
43,52,6.2500000000000000E-002
43,53,1.0000000000000000E+000
43,63,6.2500000000000000E-002
44,46,6.2500000000000000E-002
44,47,5.0000000000000000E-001
44,48,3.7500000000000000E-001
44,49,3.1250000000000000E-001
44,50,6.2500000000000000E-002
44,51,6.2500000000000000E-002
44,53,9.3750000000000000E-001
44,65,2.5000000000000000E-001
44,72,1.8750000000000000E-001
44,79,2.5000000000000000E-001
45,52,5.0000000000000000E-001
45,53,1.0000000000000000E+000
45,63,5.0000000000000000E-001
46,49,2.5000000000000000E-001
46,53,1.0000000000000000E+000
46,63,5.6250000000000000E-001
46,65,1.8750000000000000E-001
46,69,1.2500000000000000E-001
47,48,5.0000000000000000E-001
47,50,5.0000000000000000E-001
47,51,1.8750000000000000E-001
47,53,1.0000000000000000E+000
47,54,1.8750000000000000E-001
47,65,6.2500000000000000E-002
47,72,1.2500000000000000E-001
47,79,3.7500000000000000E-001
48,49,1.8750000000000000E-001
48,50,4.3750000000000000E-001
48,51,5.0000000000000000E-001
48,53,1.0000000000000000E+000
48,54,3.1250000000000000E-001
49,53,1.0000000000000000E+000
49,65,6.2500000000000000E-002
50,51,3.7500000000000000E-001
50,53,1.0000000000000000E+000
50,54,6.2500000000000000E-001
50,79,1.8750000000000000E-001
51,52,6.2500000000000000E-002
51,53,1.0000000000000000E+000
51,54,4.3750000000000000E-001
52,53,1.0000000000000000E+000
53,54,9.3750000000000000E-001
53,63,2.3529411764705882E-001
53,65,4.3750000000000000E-001
53,69,1.8750000000000000E-001
53,72,1.2500000000000000E-001
53,79,3.7500000000000000E-001
55,62,5.6250000000000000E-001
55,63,1.0000000000000000E+000
56,60,4.3750000000000000E-001
56,63,5.0000000000000000E-001
56,64,3.1250000000000000E-001
56,70,6.2500000000000000E-002
56,75,2.5000000000000000E-001
57,64,3.1250000000000000E-001
57,67,6.2500000000000000E-002
57,68,3.1250000000000000E-001
57,70,3.7500000000000000E-001
57,73,4.3750000000000000E-001
57,74,5.0000000000000000E-001
57,76,1.2500000000000000E-001
57,78,9.3750000000000000E-001
58,63,9.3750000000000000E-001
58,66,4.3750000000000000E-001
58,69,3.7500000000000000E-001
59,61,4.3750000000000000E-001
59,63,8.1250000000000000E-001
60,61,3.1250000000000000E-001
60,63,6.2500000000000000E-001
60,75,3.7500000000000000E-001
61,63,9.3750000000000000E-001
61,75,6.2500000000000000E-002
62,63,1.0000000000000000E+000
63,65,1.2500000000000000E-001
63,66,4.3750000000000000E-001
63,69,8.1250000000000000E-001
63,75,6.2500000000000000E-002
64,68,6.2500000000000000E-002
64,70,2.5000000000000000E-001
64,75,1.2500000000000000E-001
64,78,3.7500000000000000E-001
65,66,1.2500000000000000E-001
65,69,3.1250000000000000E-001
65,72,4.3750000000000000E-001
65,79,2.5000000000000000E-001
66,68,6.2500000000000000E-002
66,69,1.8750000000000000E-001
66,72,2.5000000000000000E-001
67,68,4.3750000000000000E-001
67,71,6.2500000000000000E-001
67,73,5.6250000000000000E-001
67,74,1.2500000000000000E-001
67,76,1.2500000000000000E-001
67,77,6.2500000000000000E-002
67,78,4.3750000000000000E-001
68,71,2.5000000000000000E-001
68,72,2.5000000000000000E-001
68,73,3.7500000000000000E-001
68,74,6.2500000000000000E-002
68,78,3.7500000000000000E-001
70,73,1.2500000000000000E-001
70,74,5.6250000000000000E-001
70,75,2.5000000000000000E-001
70,76,1.8750000000000000E-001
70,78,8.7500000000000000E-001
71,73,1.8750000000000000E-001
71,78,6.2500000000000000E-002
71,79,2.5000000000000000E-001
71,82,3.7500000000000000E-001
72,79,4.3750000000000000E-001
73,74,4.3750000000000000E-001
73,76,3.1250000000000000E-001
73,77,6.2500000000000000E-002
73,78,8.7500000000000000E-001
74,76,5.0000000000000000E-001
74,77,6.2500000000000000E-002
74,78,1.0000000000000000E+000
74,81,6.2500000000000000E-002
75,78,1.8750000000000000E-001
76,77,5.6250000000000000E-001
76,78,1.0000000000000000E+000
76,80,1.8750000000000000E-001
76,81,3.1250000000000000E-001
76,82,1.8750000000000000E-001
77,78,8.1250000000000000E-001
77,80,6.2500000000000000E-001
77,81,4.3750000000000000E-001
77,82,5.0000000000000000E-001
78,80,5.6250000000000000E-001
78,81,9.3750000000000000E-001
78,82,3.1250000000000000E-001
79,82,2.5000000000000000E-001
80,81,5.0000000000000000E-001
80,82,5.0000000000000000E-001
81,82,6.2500000000000000E-002

