ensemble_a,ensemble_b,overlap_coefficient
1,2,2.8795811518324610E-001
1,3,9.6415770609318996E-001
1,4,9.8319327731092432E-001
1,5,2.5000000000000000E-001
1,6,3.4170854271356782E-001
1,8,1.0000000000000000E+000
1,9,9.2248062015503873E-001
1,10,9.5348837209302328E-001
1,12,9.9719887955182074E-001
1,13,2.2674418604651161E-001
1,14,9.8879551820728295E-001
1,15,9.6197718631178708E-001
1,16,1.0000000000000000E+000
1,17,9.5798319327731096E-001
1,18,1.0000000000000000E+000
1,19,4.3750000000000000E-001
1,20,6.3888888888888884E-001
1,21,6.5384615384615385E-001
1,22,8.8292682926829269E-001
1,23,9.6739130434782605E-001
1,24,9.0710382513661203E-001
1,27,9.8599439775910369E-001
1,29,1.0000000000000000E+000
1,30,9.7198879551820727E-001
1,32,8.8073394495412849E-001
1,33,1.0000000000000000E+000
1,34,1.0000000000000000E+000
1,35,9.9439775910364148E-001
1,37,1.0000000000000000E+000
1,38,1.4084507042253521E-002
1,39,9.9719887955182074E-001
1,40,1.2987012987012988E-002
1,41,9.7478991596638653E-001
1,42,9.1916167664670656E-001
1,43,1.4285714285714285E-001
1,45,9.8879551820728295E-001
1,46,8.8515406162464982E-001
1,48,8.8749999999999996E-001
1,51,8.4873949579831931E-001
1,52,1.0000000000000000E+000
1,53,3.3962264150943394E-001
1,54,8.9075630252100846E-001
1,55,1.0000000000000000E+000
1,56,8.2828282828282829E-001
1,57,1.2500000000000000E-001
1,62,8.9140271493212675E-001
1,63,8.9583333333333337E-001
1,64,1.0000000000000000E+000
1,65,9.7674418604651159E-001
1,66,3.2167832167832167E-001
1,67,7.5193798449612403E-001
1,68,8.1250000000000000E-001
2,3,2.1989528795811519E-001
2,4,3.5602094240837695E-001
2,5,1.0000000000000000E+000
2,6,9.5811518324607325E-001
2,7,1.0000000000000000E+000
2,8,5.2879581151832455E-001
2,9,3.5602094240837695E-001
2,10,3.4031413612565448E-001
2,11,1.0000000000000000E+000
2,12,4.7120418848167539E-001
2,13,8.2558139534883723E-001
2,14,5.7068062827225130E-001
2,15,2.9842931937172773E-001
2,16,6.2303664921465973E-001
2,17,3.5602094240837695E-001
2,19,1.0000000000000000E+000
2,20,9.7222222222222221E-001
2,21,6.9230769230769229E-001
2,22,3.7172774869109948E-001
2,23,1.9895287958115182E-001
2,24,1.8579234972677597E-001
2,26,7.5000000000000000E-001
2,27,3.7696335078534032E-001
2,28,8.1578947368421051E-001
2,29,4.5026178010471202E-001
2,30,6.2827225130890052E-001
2,32,5.2293577981651373E-001
2,33,4.3455497382198954E-001
2,35,3.6649214659685864E-001
2,38,1.0000000000000000E+000
2,39,3.8743455497382201E-001
2,40,1.0000000000000000E+000
2,41,4.2408376963350786E-001
2,42,3.8743455497382201E-001
2,43,9.2857142857142860E-001
2,45,5.3403141361256545E-001
2,46,5.3403141361256545E-001
2,48,2.2500000000000001E-001
2,50,9.3750000000000000E-001
2,51,2.3529411764705882E-001
2,52,4.3455497382198954E-001
2,53,8.3246073298429324E-001
2,54,4.9214659685863876E-001
2,55,3.4554973821989526E-001
2,56,3.5353535353535354E-001
2,57,1.0000000000000000E+000
2,58,1.0000000000000000E+000
2,62,4.0837696335078533E-001
