ensemble_a,ensemble_b,overlap_coefficient
1,3,1.0000000000000000E+000
1,8,8.0000000000000002E-002
1,9,8.1250000000000000E-001
1,34,5.2000000000000002E-001
1,38,1.0000000000000000E+000
1,49,5.6250000000000000E-001
1,51,9.3750000000000000E-001
2,14,2.5000000000000000E-001
2,20,1.0000000000000000E+000
2,23,1.8750000000000000E-001
2,24,2.5000000000000000E-001
2,31,3.1250000000000000E-001
2,32,4.3750000000000000E-001
2,33,4.3750000000000000E-001
2,40,2.5000000000000000E-001
2,43,1.0000000000000000E+000
2,57,1.0000000000000000E+000
3,7,1.0000000000000000E+000
3,8,1.0000000000000000E+000
3,9,1.0000000000000000E+000
3,21,6.8571428571428572E-001
3,34,3.7142857142857144E-001
3,38,1.0000000000000000E+000
3,39,3.9393939393939392E-001
3,41,2.5806451612903225E-001
3,44,1.0000000000000000E+000
3,49,5.6250000000000000E-001
3,50,1.3793103448275862E-001
3,51,9.3750000000000000E-001
3,53,2.1875000000000000E-001
3,55,1.0000000000000000E+000
3,60,1.4035087719298245E-001
4,10,9.3750000000000000E-001
4,18,7.5000000000000000E-001
4,20,9.3750000000000000E-001
4,42,5.6250000000000000E-001
4,43,1.0000000000000000E+000
4,57,1.0000000000000000E+000
5,16,9.6153846153846156E-001
5,17,6.5384615384615385E-001
5,37,1.8750000000000000E-001
5,43,9.6153846153846156E-001
5,57,1.0000000000000000E+000
6,11,2.5000000000000000E-001
6,12,6.2500000000000000E-002
6,22,8.5185185185185186E-001
6,25,8.5185185185185186E-001
6,26,5.0000000000000000E-001
6,31,3.7037037037037035E-001
6,35,9.6296296296296291E-001
6,36,6.2500000000000000E-002
6,43,1.0000000000000000E+000
6,45,3.7500000000000000E-001
6,57,1.0000000000000000E+000
6,61,3.7037037037037035E-002
6,63,9.2592592592592593E-001
6,64,8.7500000000000000E-001
7,8,6.2500000000000000E-001
7,9,6.2500000000000000E-002
7,38,1.0000000000000000E+000
7,55,2.5000000000000000E-001
8,9,3.1250000000000000E-001
8,21,4.8484848484848486E-001
8,38,1.0000000000000000E+000
8,39,1.5151515151515152E-001
8,44,8.7500000000000000E-001
8,53,1.8181818181818182E-001
8,55,1.0000000000000000E+000
9,34,6.2500000000000000E-002
9,38,1.0000000000000000E+000
9,51,1.8750000000000000E-001
9,55,6.2500000000000000E-002
10,14,3.5714285714285712E-002
10,18,1.0000000000000000E+000
10,20,1.0000000000000000E+000
10,24,6.2500000000000000E-002
10,32,5.0000000000000000E-001
10,40,3.7037037037037035E-002
10,42,1.0000000000000000E+000
10,43,1.0000000000000000E+000
10,57,1.0000000000000000E+000
11,12,4.3750000000000000E-001
11,26,1.8750000000000000E-001
11,35,1.0000000000000000E+000
11,36,6.2500000000000000E-002
11,43,1.0000000000000000E+000
11,57,1.0000000000000000E+000
11,61,1.2500000000000000E-001
11,63,1.2500000000000000E-001
12,15,6.2500000000000000E-002
12,26,4.3750000000000000E-001
12,35,1.0000000000000000E+000
12,36,3.7500000000000000E-001
12,43,1.0000000000000000E+000
12,57,1.0000000000000000E+000
12,61,5.6250000000000000E-001
13,16,8.8235294117647065E-002
13,17,3.0303030303030304E-001
13,19,2.5000000000000000E-001
13,28,1.2068965517241380E-001
13,29,1.0000000000000000E+000
13,30,9.3750000000000000E-001
13,37,4.3750000000000000E-001
13,43,1.0000000000000000E+000
13,48,6.8965517241379309E-002
13,54,8.7500000000000000E-001
13,57,1.0000000000000000E+000
13,58,1.0000000000000000E+000
13,59,1.0000000000000000E+000
13,62,2.5000000000000000E-001
14,20,1.0000000000000000E+000
14,24,1.0000000000000000E+000
14,27,1.4285714285714285E-001
14,32,3.7500000000000000E-001
14,40,1.0000000000000000E+000
14,43,1.0000000000000000E+000
14,52,1.0000000000000000E+000
14,57,1.0000000000000000E+000
15,26,1.8750000000000000E-001
15,28,9.0909090909090906E-001
15,35,1.8181818181818182E-001
15,36,6.2500000000000000E-001
15,43,1.0000000000000000E+000
15,47,1.0000000000000000E+000
15,48,4.8484848484848486E-001
15,57,1.0000000000000000E+000
15,61,1.0000000000000000E+000
16,17,7.8787878787878785E-001
16,37,7.5000000000000000E-001
16,43,1.0000000000000000E+000
16,54,3.1250000000000000E-001
16,57,1.0000000000000000E+000
17,37,1.0000000000000000E+000
17,43,1.0000000000000000E+000
17,54,7.5000000000000000E-001
17,57,1.0000000000000000E+000
17,58,1.2500000000000000E-001
18,20,1.0000000000000000E+000
18,42,7.5000000000000000E-001
18,43,1.0000000000000000E+000
18,57,1.0000000000000000E+000
19,28,8.8461538461538458E-001
19,43,1.0000000000000000E+000
19,48,8.2692307692307687E-001
19,57,1.0000000000000000E+000
19,59,1.2500000000000000E-001
19,61,5.9615384615384615E-001
19,62,1.0000000000000000E+000
20,23,1.8750000000000000E-001
20,24,1.0000000000000000E+000
20,27,1.2903225806451613E-001
20,31,6.6666666666666666E-002
20,32,1.0000000000000000E+000
20,33,1.7499999999999999E-001
20,40,1.0000000000000000E+000
20,42,1.0000000000000000E+000
20,43,1.0000000000000000E+000
20,52,1.0000000000000000E+000
20,57,1.0000000000000000E+000
21,38,1.0000000000000000E+000
21,39,7.2727272727272729E-001
21,41,6.1290322580645162E-001
21,44,1.0000000000000000E+000
21,50,5.4285714285714282E-001
21,53,7.1428571428571430E-001
21,55,5.0000000000000000E-001
21,60,5.4285714285714282E-001
22,23,6.8750000000000000E-001
