ensemble_a,ensemble_b,overlap_coefficient
1,6,6.2500000000000000E-002
1,13,3.1250000000000000E-001
1,21,1.8750000000000000E-001
1,58,3.7500000000000000E-001
1,60,1.8750000000000000E-001
1,61,6.2500000000000000E-002
1,73,4.3750000000000000E-001
2,3,4.3750000000000000E-001
2,10,1.8750000000000000E-001
2,16,1.8750000000000000E-001
2,37,6.2500000000000000E-002
2,38,6.8750000000000000E-001
2,45,4.3750000000000000E-001
2,51,1.8750000000000000E-001
2,54,3.1250000000000000E-001
3,16,3.7500000000000000E-001
3,35,6.2500000000000000E-002
3,37,5.6250000000000000E-001
3,38,1.8750000000000000E-001
3,45,2.5000000000000000E-001
3,56,1.2500000000000000E-001
3,67,1.2500000000000000E-001
4,11,2.5000000000000000E-001
4,15,4.3750000000000000E-001
4,20,6.8750000000000000E-001
4,39,2.5000000000000000E-001
4,57,1.8750000000000000E-001
5,14,1.2500000000000000E-001
5,52,5.6250000000000000E-001
5,53,1.2500000000000000E-001
5,69,4.3750000000000000E-001
6,13,6.2500000000000000E-002
6,19,5.6250000000000000E-001
6,30,2.5000000000000000E-001
6,46,6.2500000000000000E-002
6,58,2.5000000000000000E-001
6,61,1.2500000000000000E-001
6,72,5.0000000000000000E-001
7,17,1.2500000000000000E-001
7,31,1.8750000000000000E-001
7,32,6.2500000000000000E-002
7,33,1.8750000000000000E-001
7,35,5.6250000000000000E-001
7,67,2.5000000000000000E-001
8,22,4.3750000000000000E-001
8,23,3.1250000000000000E-001
8,28,3.1250000000000000E-001
8,34,2.5000000000000000E-001
8,62,1.2500000000000000E-001
9,30,5.6250000000000000E-001
9,52,1.2500000000000000E-001
9,58,4.3750000000000000E-001
9,69,6.2500000000000000E-002
9,73,3.7500000000000000E-001
10,11,3.7500000000000000E-001
10,15,6.2500000000000000E-002
10,16,2.5000000000000000E-001
10,38,1.2500000000000000E-001
10,54,2.5000000000000000E-001
10,57,7.5000000000000000E-001
11,15,5.6250000000000000E-001
11,16,1.2500000000000000E-001
11,20,1.8750000000000000E-001
11,57,8.7500000000000000E-001
12,28,1.8750000000000000E-001
12,34,1.2500000000000000E-001
12,62,6.2500000000000000E-001
13,18,6.2500000000000000E-002
13,21,1.2500000000000000E-001
13,27,6.2500000000000000E-002
13,46,6.2500000000000000E-002
13,60,6.2500000000000000E-002
13,61,5.0000000000000000E-001
13,71,2.5000000000000000E-001
14,29,1.8750000000000000E-001
14,49,1.2500000000000000E-001
14,69,4.3750000000000000E-001
15,16,1.8750000000000000E-001
15,20,5.0000000000000000E-001
15,57,7.5000000000000000E-001
16,20,6.2500000000000000E-002
16,37,3.1250000000000000E-001
16,56,6.2500000000000000E-002
16,57,5.6250000000000000E-001
17,31,2.5000000000000000E-001
17,32,5.0000000000000000E-001
17,42,5.0000000000000000E-001
17,44,6.2500000000000000E-002
17,50,1.2500000000000000E-001
17,55,2.5000000000000000E-001
17,56,1.8750000000000000E-001
17,67,1.8750000000000000E-001
18,27,6.2500000000000000E-002
18,33,1.2500000000000000E-001
18,35,6.2500000000000000E-002
18,46,2.5000000000000000E-001
18,48,3.7500000000000000E-001
18,61,6.2500000000000000E-002
18,71,5.6250000000000000E-001
19,38,3.1250000000000000E-001
19,46,1.8750000000000000E-001
19,51,3.1250000000000000E-001
19,54,1.8750000000000000E-001
19,72,7.5000000000000000E-001
20,39,2.5000000000000000E-001
20,57,3.1250000000000000E-001
21,27,3.7500000000000000E-001
21,60,6.2500000000000000E-001
21,64,4.3750000000000000E-001
22,23,3.7500000000000000E-001
22,34,3.7500000000000000E-001
22,41,1.2500000000000000E-001
23,36,3.1250000000000000E-001
23,40,6.2500000000000000E-002
23,63,6.2500000000000000E-002
23,68,1.8750000000000000E-001
24,34,4.3750000000000000E-001
24,41,8.7500000000000000E-001
25,44,3.7500000000000000E-001
25,55,1.8750000000000000E-001
25,65,8.1250000000000000E-001
26,29,6.2500000000000000E-001
26,49,4.3750000000000000E-001
26,53,4.3750000000000000E-001
27,31,6.2500000000000000E-002
27,33,3.1250000000000000E-001
27,48,5.0000000000000000E-001
27,60,6.2500000000000000E-002
27,64,2.5000000000000000E-001
27,71,6.2500000000000000E-002
28,34,6.2500000000000000E-002
28,62,5.6250000000000000E-001
28,63,6.2500000000000000E-002
29,49,5.6250000000000000E-001
29,53,3.1250000000000000E-001
30,58,4.3750000000000000E-001
30,73,1.2500000000000000E-001
31,32,4.3750000000000000E-001
31,33,2.5000000000000000E-001
31,50,3.7500000000000000E-001
31,64,1.8750000000000000E-001
32,42,1.2500000000000000E-001
32,50,5.6250000000000000E-001
32,55,4.3750000000000000E-001
33,35,1.2500000000000000E-001
33,48,5.0000000000000000E-001
33,64,1.2500000000000000E-001
34,41,5.0000000000000000E-001
34,62,1.2500000000000000E-001
35,37,6.2500000000000000E-002
35,38,1.2500000000000000E-001
35,45,1.8750000000000000E-001
35,48,6.2500000000000000E-002
35,67,1.8750000000000000E-001
36,40,5.6250000000000000E-001
36,43,3.7500000000000000E-001
36,47,1.2500000000000000E-001
36,59,1.2500000000000000E-001
36,63,1.8750000000000000E-001
36,68,3.7500000000000000E-001
36,70,1.2500000000000000E-001
37,56,5.0000000000000000E-001
37,67,3.7500000000000000E-001
38,45,8.7500000000000000E-001
38,46,1.8750000000000000E-001
38,51,9.3750000000000000E-001
38,54,7.5000000000000000E-001
38,72,2.5000000000000000E-001
39,47,3.1250000000000000E-001
39,59,6.2500000000000000E-002
39,66,2.5000000000000000E-001
40,43,4.3750000000000000E-001
40,47,3.7500000000000000E-001
40,63,6.2500000000000000E-002
40,68,3.1250000000000000E-001
40,70,3.7500000000000000E-001
42,44,3.7500000000000000E-001
42,55,1.8750000000000000E-001
42,56,1.8750000000000000E-001
42,66,3.1250000000000000E-001
42,67,1.2500000000000000E-001
43,68,6.2500000000000000E-001
43,70,3.7500000000000000E-001
44,55,4.3750000000000000E-001
44,65,3.7500000000000000E-001
44,66,1.8750000000000000E-001
44,70,6.2500000000000000E-002
46,51,1.2500000000000000E-001
46,61,5.0000000000000000E-001
46,71,5.0000000000000000E-001
46,72,4.3750000000000000E-001
47,59,1.8750000000000000E-001
47,66,6.2500000000000000E-002
47,70,1.8750000000000000E-001
48,71,1.2500000000000000E-001
49,53,7.5000000000000000E-001
50,55,3.1250000000000000E-001
50,64,3.1250000000000000E-001
51,54,6.8750000000000000E-001
51,72,2.5000000000000000E-001
52,69,3.7500000000000000E-001
54,57,6.2500000000000000E-002
54,72,6.2500000000000000E-002
55,65,6.2500000000000000E-002
56,66,1.2500000000000000E-001
56,67,4.3750000000000000E-001
58,73,5.6250000000000000E-001
59,63,5.6250000000000000E-001
60,64,1.8750000000000000E-001
60,73,1.2500000000000000E-001
61,71,5.0000000000000000E-001
61,72,1.2500000000000000E-001
65,66,6.2500000000000000E-002
65,70,1.8750000000000000E-001
66,70,1.8750000000000000E-001

