experiment_id,mean_dist_quant,k_seeding,alpha_mad,alpha_accept,min_intersection,radius,n_seeds,n_ensembles,n_clustered_memberships,n_unique_clustered,n_overlap_memberships,internal_coherence,coverage,unique_coverage,clustering_quality,clustering_seconds,quality_seconds,ierr
1,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,1,  3.5610011227880306E-01,100,1,499,499,0,  9.9925395328280620E-01,  9.9800000000000000E-01,  9.9800000000000000E-01,  9.9862658300121698E-01,  9.9714101999999999E-02,  4.8823800000000000E-04,0
2,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,2,  3.5610011227880306E-01,100,1,499,499,0,  9.9925395328280620E-01,  9.9800000000000000E-01,  9.9800000000000000E-01,  9.9862658300121698E-01,  9.9543127999999995E-02,  8.3646999999999997E-04,0
3,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,3,  3.5610011227880306E-01,100,2,501,499,2,  9.7950033386220325E-01,  1.0020000000000000E+00,  9.9800000000000000E-01,  9.9062242661038069E-01,  9.9645795999999995E-02,  7.1955100000000002E-04,0
4,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,4,  3.5610011227880306E-01,100,4,507,499,8,  9.3946772765346698E-01,  1.0140000000000000E+00,  9.9800000000000000E-01,  9.7531201806432333E-01,  9.6253863999999995E-02,  5.2251999999999995E-04,0
5,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,5,  3.5610011227880306E-01,100,5,511,499,12,  6.7426867393815137E-01,  1.0220000000000000E+00,  9.9800000000000000E-01,  8.1249226063337232E-01,  9.6306280999999994E-02,  5.3453300000000001E-04,0
6,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,1,  3.5610011227880306E-01,100,1,499,499,0,  9.9925395328280620E-01,  9.9800000000000000E-01,  9.9800000000000000E-01,  9.9862658300121698E-01,  9.8159557999999994E-02,  8.8555399999999999E-04,0
7,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,2,  3.5610011227880306E-01,100,1,499,499,0,  9.9925395328280620E-01,  9.9800000000000000E-01,  9.9800000000000000E-01,  9.9862658300121698E-01,  9.8721850999999999E-02,  4.9171100000000004E-04,0
8,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,3,  3.5610011227880306E-01,100,2,501,499,2,  9.7950033386220325E-01,  1.0020000000000000E+00,  9.9800000000000000E-01,  9.9062242661038069E-01,  9.5778286000000004E-02,  5.1376600000000003E-04,0
9,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,4,  3.5610011227880306E-01,100,4,507,499,8,  9.3946772765346698E-01,  1.0140000000000000E+00,  9.9800000000000000E-01,  9.7531201806432333E-01,  9.8866492000000000E-02,  5.0423199999999997E-04,0
10,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,5,  3.5610011227880306E-01,100,5,511,499,12,  6.7426867393815137E-01,  1.0220000000000000E+00,  9.9800000000000000E-01,  8.1249226063337232E-01,  1.0019379100000000E-01,  7.4819899999999996E-04,0
11,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,1,  3.5610011227880306E-01,100,1,499,499,0,  9.9925395328280620E-01,  9.9800000000000000E-01,  9.9800000000000000E-01,  9.9862658300121698E-01,  9.6495844999999997E-02,  4.7858699999999999E-04,0
12,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  6.2500000000000000E-01,2,  3.5610011227880306E-01,100,1,499,499,0,  9.9925395328280620E-01,  9.9800000000000000E-01,  9.9800000000000000E-01,  9.9862658300121698E-01,  1.0128956600000000E-01,  5.0872000000000005E-04,0
