ensemble_a,ensemble_b,overlap_coefficient
1,4,2.5000000000000000E-001
1,7,6.2500000000000000E-002
1,8,1.2500000000000000E-001
1,9,1.0000000000000000E+000
1,12,8.1250000000000000E-001
1,15,1.0000000000000000E+000
1,17,1.0000000000000000E+000
1,19,7.1428571428571430E-001
1,20,1.0000000000000000E+000
1,21,9.3750000000000000E-001
1,25,5.7777777777777772E-001
1,27,6.2500000000000000E-001
1,30,1.2500000000000000E-001
1,33,4.3750000000000000E-001
1,35,5.6250000000000000E-001
1,44,6.2500000000000000E-002
1,57,2.5396825396825395E-001
1,64,1.2500000000000000E-001
1,65,5.0000000000000000E-001
1,75,6.2500000000000000E-002
1,79,6.5079365079365081E-001
1,93,6.3492063492063489E-001
2,6,3.7500000000000000E-001
2,13,3.1250000000000000E-001
2,16,3.7500000000000000E-001
2,17,1.0000000000000000E+000
2,23,5.0000000000000000E-001
2,24,1.2500000000000000E-001
2,28,6.2500000000000000E-001
2,31,6.2500000000000000E-002
2,34,3.1250000000000000E-001
2,93,3.7500000000000000E-001
4,7,6.2500000000000000E-002
4,8,3.7500000000000000E-001
4,9,1.0000000000000000E+000
4,12,3.7500000000000000E-001
4,17,1.0000000000000000E+000
4,21,1.2500000000000000E-001
4,28,3.7500000000000000E-001
4,30,2.5000000000000000E-001
4,57,6.2500000000000000E-002
4,79,1.8750000000000000E-001
4,93,9.3750000000000000E-001
6,7,4.3750000000000000E-001
6,8,6.2500000000000000E-002
6,11,1.2500000000000000E-001
6,13,1.8750000000000000E-001
6,16,3.7500000000000000E-001
6,17,1.0000000000000000E+000
6,23,3.1250000000000000E-001
6,24,6.2500000000000000E-002
6,28,1.2500000000000000E-001
7,8,5.0000000000000000E-001
7,9,5.6250000000000000E-001
7,13,6.2500000000000000E-002
7,17,8.7500000000000000E-001
8,9,9.3750000000000000E-001
8,17,1.0000000000000000E+000
8,93,3.1250000000000000E-001
9,12,1.0000000000000000E+000
9,15,1.0000000000000000E+000
9,17,9.5477386934673369E-001
9,18,9.3750000000000000E-001
9,19,9.6899224806201545E-001
9,20,1.0000000000000000E+000
9,21,1.0000000000000000E+000
9,25,1.0000000000000000E+000
9,27,1.0000000000000000E+000
9,28,2.0731707317073170E-001
9,30,8.1250000000000000E-001
9,33,1.0000000000000000E+000
9,35,1.0000000000000000E+000
9,37,8.1250000000000000E-001
9,38,1.0000000000000000E+000
9,40,1.0000000000000000E+000
9,43,7.5000000000000000E-001
9,44,1.0000000000000000E+000
9,45,1.2500000000000000E-001
9,47,5.0000000000000000E-001
9,48,5.6250000000000000E-001
9,49,1.8750000000000000E-001
9,51,9.3750000000000000E-001
9,52,2.5000000000000000E-001
9,55,2.9591836734693877E-001
9,57,5.2763819095477382E-001
9,60,1.8750000000000000E-001
9,61,4.6875000000000000E-002
9,64,1.0000000000000000E+000
9,65,1.0000000000000000E+000
9,67,1.0000000000000000E+000
9,68,6.8750000000000000E-001
9,70,1.0000000000000000E+000
9,71,9.3750000000000000E-001
9,72,3.7500000000000000E-001
9,75,1.0000000000000000E+000
9,79,7.4371859296482412E-001
9,81,3.1250000000000000E-001
9,82,5.5263157894736847E-001
9,86,1.2500000000000000E-001
9,87,3.4745762711864409E-001
9,88,1.2500000000000000E-001
9,93,7.0351758793969854E-001
11,16,6.2500000000000000E-001
11,17,6.8750000000000000E-001
11,23,3.7500000000000000E-001
11,24,5.6250000000000000E-001
12,15,1.8750000000000000E-001
12,17,1.0000000000000000E+000
12,19,3.7500000000000000E-001
12,21,5.0000000000000000E-001
12,28,1.2500000000000000E-001
12,30,3.1250000000000000E-001
12,35,6.2500000000000000E-002
12,57,1.2500000000000000E-001
12,79,4.3750000000000000E-001
12,93,8.7500000000000000E-001
13,16,6.2500000000000000E-002
13,17,1.0000000000000000E+000
13,23,3.1250000000000000E-001
13,24,6.2500000000000000E-002
13,28,8.1250000000000000E-001
13,31,2.5000000000000000E-001
13,34,2.5000000000000000E-001
13,93,5.6250000000000000E-001
15,17,1.0000000000000000E+000
15,19,1.0000000000000000E+000
15,20,3.7500000000000000E-001
15,21,1.8750000000000000E-001
15,25,3.7500000000000000E-001
15,33,6.2500000000000000E-002
15,35,5.0000000000000000E-001
15,57,6.2500000000000000E-001
15,64,1.2500000000000000E-001
15,79,1.0000000000000000E+000
15,93,1.0000000000000000E+000
16,17,8.1250000000000000E-001
16,23,6.2500000000000000E-001
16,24,5.6250000000000000E-001
16,28,1.2500000000000000E-001
16,34,6.2500000000000000E-002
17,18,8.1250000000000000E-001
17,19,1.0000000000000000E+000
17,20,1.0000000000000000E+000
17,21,1.0000000000000000E+000
17,23,1.0000000000000000E+000
17,24,7.5000000000000000E-001
17,25,1.0000000000000000E+000
17,27,8.7500000000000000E-001
17,28,1.0000000000000000E+000
17,29,1.0000000000000000E+000
17,30,1.0000000000000000E+000
17,31,1.0000000000000000E+000
17,33,1.0000000000000000E+000
17,34,1.0000000000000000E+000
17,35,1.0000000000000000E+000
17,37,9.3750000000000000E-001
17,38,1.0000000000000000E+000
17,39,1.0000000000000000E+000
17,40,1.0000000000000000E+000
17,41,1.0000000000000000E+000
17,42,9.3750000000000000E-001
17,43,1.0000000000000000E+000
17,44,1.0000000000000000E+000
17,45,1.0000000000000000E+000
17,46,1.0000000000000000E+000
17,47,1.0000000000000000E+000
17,48,9.3750000000000000E-001
17,49,1.0000000000000000E+000
17,50,1.0000000000000000E+000
17,51,1.0000000000000000E+000
17,52,1.0000000000000000E+000
17,53,1.0000000000000000E+000
17,54,1.0000000000000000E+000
17,55,9.2857142857142860E-001
17,56,1.0000000000000000E+000
17,57,9.7844827586206895E-001
17,58,1.0000000000000000E+000
17,59,1.0000000000000000E+000
17,60,9.3750000000000000E-001
17,61,9.6875000000000000E-001
17,62,7.5000000000000000E-001
17,63,7.5000000000000000E-001
17,64,1.0000000000000000E+000
17,65,1.0000000000000000E+000
17,66,9.3750000000000000E-001
17,67,1.0000000000000000E+000
17,68,1.0000000000000000E+000
17,69,1.0000000000000000E+000
17,70,1.0000000000000000E+000
