ensemble_a,ensemble_b,overlap_coefficient
36,68,6.2500000000000000E-001
37,46,3.7500000000000000E-001
37,48,4.3750000000000000E-001
37,49,1.0000000000000000E+000
37,53,1.2500000000000000E-001
37,62,4.3750000000000000E-001
37,65,1.0000000000000000E+000
39,62,1.8750000000000000E-001
40,49,1.8750000000000000E-001
40,51,3.1250000000000000E-001
40,62,1.2500000000000000E-001
40,65,6.2500000000000000E-002
41,45,1.0000000000000000E+000
41,49,1.0000000000000000E+000
41,54,1.0000000000000000E+000
41,56,3.7500000000000000E-001
42,45,1.0000000000000000E+000
42,49,1.0000000000000000E+000
42,54,1.0000000000000000E+000
42,61,6.2500000000000000E-002
42,63,1.0000000000000000E+000
42,64,6.2500000000000000E-001
42,66,1.0000000000000000E+000
43,45,1.0000000000000000E+000
43,49,1.0000000000000000E+000
43,54,1.0000000000000000E+000
43,66,1.0000000000000000E+000
43,67,6.8750000000000000E-001
44,45,1.0000000000000000E+000
44,49,1.0000000000000000E+000
44,54,1.0000000000000000E+000
45,47,1.0000000000000000E+000
45,49,1.0000000000000000E+000
45,50,8.9285714285714290E-001
45,53,1.9496855345911951E-001
45,54,1.0000000000000000E+000
45,56,1.0000000000000000E+000
45,57,1.0000000000000000E+000
45,60,1.0000000000000000E+000
45,61,9.8148148148148151E-001
45,63,1.0000000000000000E+000
45,64,1.0000000000000000E+000
45,66,1.0000000000000000E+000
45,67,1.0000000000000000E+000
46,48,1.0000000000000000E+000
46,49,1.0000000000000000E+000
46,53,8.7878787878787878E-001
46,62,3.1250000000000000E-001
46,65,1.0000000000000000E+000
47,49,1.0000000000000000E+000
47,54,1.0000000000000000E+000
47,63,5.7575757575757580E-001
47,64,1.0000000000000000E+000
47,66,4.5454545454545453E-001
48,49,1.0000000000000000E+000
48,53,9.0566037735849059E-001
48,54,1.8867924528301886E-002
48,55,1.8750000000000000E-001
48,62,3.7500000000000000E-001
48,65,1.0000000000000000E+000
49,50,1.0000000000000000E+000
49,51,3.7500000000000000E-001
49,52,1.0000000000000000E+000
49,53,9.9371069182389937E-001
49,54,9.7841726618705038E-001
49,55,1.0000000000000000E+000
49,56,1.0000000000000000E+000
49,57,1.0000000000000000E+000
49,58,1.0000000000000000E+000
49,60,1.0000000000000000E+000
49,61,1.0000000000000000E+000
49,62,5.0000000000000000E-001
49,63,1.0000000000000000E+000
49,64,1.0000000000000000E+000
49,65,9.1358024691358020E-001
49,66,1.0000000000000000E+000
49,67,1.0000000000000000E+000
49,68,1.0000000000000000E+000
50,53,6.6071428571428570E-001
50,54,1.0000000000000000E+000
50,60,6.8750000000000000E-001
50,61,9.4444444444444442E-001
50,63,1.8518518518518517E-002
50,66,8.9285714285714290E-001
51,65,7.5000000000000000E-001
52,53,1.0000000000000000E+000
52,55,3.1250000000000000E-001
52,68,4.3750000000000000E-001
53,54,2.8301886792452829E-001
53,55,1.0000000000000000E+000
53,58,1.0000000000000000E+000
53,61,5.9259259259259256E-001
53,62,1.2500000000000000E-001
53,65,6.4197530864197527E-001
53,66,2.0666666666666667E-001
53,68,1.0000000000000000E+000
54,56,1.0000000000000000E+000
54,57,1.0000000000000000E+000
54,60,1.0000000000000000E+000
54,61,1.0000000000000000E+000
54,63,1.0000000000000000E+000
54,64,1.0000000000000000E+000
54,65,1.2345679012345678E-002
54,66,1.0000000000000000E+000
54,67,1.0000000000000000E+000
55,65,4.3750000000000000E-001
55,68,6.2500000000000000E-001
57,60,1.8750000000000000E-001
57,61,6.2500000000000000E-002
57,66,1.0000000000000000E+000
60,61,8.1250000000000000E-001
60,63,6.2500000000000000E-002
60,66,1.0000000000000000E+000
61,63,3.7037037037037035E-002
61,66,9.8148148148148151E-001
62,65,4.3750000000000000E-001
63,64,7.5925925925925930E-001
63,66,9.2592592592592593E-001
64,66,6.7272727272727273E-001
65,68,2.5000000000000000E-001
66,67,1.0000000000000000E+000

