ensemble_a,ensemble_b,overlap_coefficient
1,4,6.7187500000000000E-001
1,5,9.5729537366548045E-001
1,6,7.5000000000000000E-001
1,9,9.7694524495677237E-001
1,10,9.4881889763779526E-001
1,11,8.1720430107526887E-001
1,12,9.6176470588235297E-001
1,14,9.7023809523809523E-001
1,15,9.6416938110749184E-001
1,16,3.7500000000000000E-001
1,17,3.2444444444444442E-001
1,18,9.5426829268292679E-001
1,19,9.8924731182795700E-001
1,20,9.4520547945205480E-001
1,21,9.8559077809798268E-001
1,22,9.6099290780141844E-001
1,24,9.6656534954407292E-001
1,25,9.6755162241887904E-001
1,26,1.2500000000000000E-001
1,27,9.6449704142011838E-001
1,29,1.0000000000000000E+000
1,30,9.9423631123919309E-001
1,33,9.6220930232558144E-001
1,34,9.7694524495677237E-001
1,38,9.7982708933717577E-001
1,39,9.8538011695906436E-001
1,40,9.5294117647058818E-001
1,42,9.6785714285714286E-001
1,43,9.8270893371757928E-001
1,44,9.9423631123919309E-001
1,45,9.8847262247838619E-001
1,47,9.4174757281553401E-001
1,49,9.6829971181556196E-001
1,51,9.6417910447761190E-001
1,52,1.0000000000000000E+000
1,53,5.4328358208955219E-001
1,54,9.5454545454545459E-001
1,56,9.4329896907216493E-001
1,57,8.4057971014492749E-001
1,59,9.0972222222222221E-001
1,60,3.1250000000000000E-001
1,61,1.0000000000000000E+000
1,62,9.6190476190476193E-001
1,63,7.5675675675675680E-001
1,64,9.7674418604651159E-001
1,65,9.6656534954407292E-001
1,66,9.7568389057750760E-001
1,67,9.9705882352941178E-001
3,4,2.7027027027027029E-002
3,7,2.7027027027027029E-001
3,11,8.1081081081081086E-002
3,17,1.0000000000000000E+000
3,18,2.7027027027027029E-002
3,29,2.7027027027027029E-002
3,31,7.0270270270270274E-001
3,33,2.7027027027027029E-002
3,37,1.0000000000000000E+000
3,41,6.2500000000000000E-001
3,43,2.7027027027027029E-002
3,45,1.6216216216216217E-001
3,48,8.6486486486486491E-001
3,50,5.0000000000000000E-001
3,53,1.0000000000000000E+000
3,55,9.3750000000000000E-001
3,58,9.1891891891891897E-001
3,59,2.7027027027027029E-002
4,5,5.9375000000000000E-001
4,7,3.9215686274509803E-002
4,9,8.2812500000000000E-001
4,10,4.2187500000000000E-001
4,11,7.5000000000000000E-001
4,12,7.3437500000000000E-001
4,14,4.0625000000000000E-001
4,15,5.0000000000000000E-001
4,16,1.2500000000000000E-001
4,17,7.5000000000000000E-001
4,18,8.9062500000000000E-001
4,19,4.8437500000000000E-001
4,20,2.9687500000000000E-001
4,21,7.8125000000000000E-001
4,22,7.8125000000000000E-001
4,23,1.2500000000000000E-001
4,24,7.8125000000000000E-001
4,25,8.1250000000000000E-001
4,26,6.8750000000000000E-001
4,27,8.2812500000000000E-001
4,29,9.8437500000000000E-001
4,30,8.2812500000000000E-001
4,31,6.5217391304347824E-002
4,32,1.8750000000000000E-001
4,33,8.4375000000000000E-001
4,34,8.2812500000000000E-001
4,37,1.0937500000000000E-001
4,38,8.2812500000000000E-001
4,39,5.1562500000000000E-001
4,40,4.0625000000000000E-001
4,41,1.2500000000000000E-001
4,42,7.8125000000000000E-001
4,43,8.4375000000000000E-001
4,44,7.1875000000000000E-001
4,45,9.2187500000000000E-001
4,47,2.6562500000000000E-001
4,48,8.8888888888888892E-002
4,49,8.2812500000000000E-001
4,50,4.3750000000000000E-001
4,51,6.2500000000000000E-001
4,52,8.4375000000000000E-001
4,53,1.0000000000000000E+000
4,54,7.8125000000000000E-001
4,55,6.2500000000000000E-002
4,56,7.8125000000000000E-001
4,57,6.2500000000000000E-001
4,59,8.4375000000000000E-001
4,60,1.0000000000000000E+000
4,62,3.1250000000000000E-001
4,63,8.6486486486486491E-001
4,64,2.3255813953488372E-002
4,65,8.1250000000000000E-001
4,66,7.3437500000000000E-001
4,67,5.7812500000000000E-001
5,6,9.3750000000000000E-001
5,8,3.1250000000000000E-002
5,9,9.3594306049822062E-001
5,10,9.5669291338582674E-001
5,11,6.8817204301075274E-001
5,12,9.8220640569395012E-001
5,13,6.2500000000000000E-002
5,14,9.9404761904761907E-001
5,15,9.6085409252669041E-001
5,16,9.3750000000000000E-001
5,17,3.5999999999999999E-001
5,18,8.6120996441281139E-001
5,19,9.4265232974910396E-001
5,20,1.0000000000000000E+000
5,21,9.4661921708185048E-001
5,22,7.5800711743772242E-001
5,24,8.6120996441281139E-001
5,25,8.9679715302491103E-001
5,27,8.9323843416370108E-001
5,28,2.5641025641025640E-002
5,29,9.7508896797153022E-001
5,30,9.8932384341637014E-001
5,33,9.0747330960854089E-001
5,34,9.3238434163701067E-001
5,35,3.1250000000000000E-001
5,36,1.0526315789473684E-001
5,38,9.3950177935943058E-001
5,39,9.5373665480427050E-001
5,40,9.8823529411764710E-001
5,42,8.8928571428571423E-001
5,43,9.5017793594306055E-001
5,44,9.9288256227758009E-001
5,45,9.4306049822064053E-001
5,46,1.2820512820512819E-001
5,47,1.0000000000000000E+000
5,49,9.2526690391459077E-001
5,51,9.9288256227758009E-001
5,52,9.6085409252669041E-001
5,53,6.4768683274021355E-001
5,54,8.5123966942148765E-001
5,56,8.2989690721649489E-001
5,57,6.8115942028985510E-001
