ensemble_a,ensemble_b,overlap_coefficient
4,8,1.0000000000000000E+000
4,13,1.0000000000000000E+000
4,14,1.0000000000000000E+000
4,25,3.7500000000000000E-001
4,26,6.2500000000000000E-002
4,27,3.7500000000000000E-001
4,30,1.2500000000000000E-001
4,50,1.0000000000000000E+000
4,64,1.0000000000000000E+000
4,69,1.0000000000000000E+000
4,72,1.8750000000000000E-001
4,74,2.5000000000000000E-001
6,8,1.0000000000000000E+000
6,13,1.0000000000000000E+000
6,14,1.8750000000000000E-001
6,19,2.5000000000000000E-001
6,29,4.3750000000000000E-001
6,46,5.6250000000000000E-001
6,48,2.5000000000000000E-001
6,50,1.0000000000000000E+000
6,52,1.2500000000000000E-001
6,61,1.8750000000000000E-001
6,64,1.8750000000000000E-001
7,8,1.0000000000000000E+000
7,13,1.0000000000000000E+000
7,14,1.0000000000000000E+000
7,36,5.0000000000000000E-001
7,50,1.0000000000000000E+000
7,55,1.2500000000000000E-001
7,64,1.0000000000000000E+000
7,68,6.8750000000000000E-001
7,69,1.0000000000000000E+000
7,73,3.1250000000000000E-001
8,11,1.0000000000000000E+000
8,13,1.0000000000000000E+000
8,14,7.3504273504273510E-001
8,16,1.0000000000000000E+000
8,17,1.0000000000000000E+000
8,18,1.0000000000000000E+000
8,19,1.0000000000000000E+000
8,21,1.0000000000000000E+000
8,25,1.0000000000000000E+000
8,26,1.0000000000000000E+000
8,27,1.0000000000000000E+000
8,29,1.0000000000000000E+000
8,30,1.0000000000000000E+000
8,32,1.0000000000000000E+000
8,33,1.0000000000000000E+000
8,35,1.0000000000000000E+000
8,36,1.0000000000000000E+000
8,37,1.0000000000000000E+000
8,38,1.0000000000000000E+000
8,40,1.0000000000000000E+000
8,41,1.0000000000000000E+000
8,44,1.0000000000000000E+000
8,46,1.0000000000000000E+000
8,48,1.0000000000000000E+000
8,50,9.8290598290598286E-001
8,51,1.0000000000000000E+000
8,52,9.3750000000000000E-001
8,53,6.2500000000000000E-001
8,54,1.0000000000000000E+000
8,55,1.0000000000000000E+000
8,56,1.0000000000000000E+000
8,57,1.0000000000000000E+000
8,58,1.0000000000000000E+000
8,59,1.0000000000000000E+000
8,60,1.0000000000000000E+000
8,61,1.0000000000000000E+000
8,62,1.0000000000000000E+000
8,64,7.3219373219373218E-001
8,68,1.0000000000000000E+000
8,69,6.2108262108262113E-001
8,71,1.0000000000000000E+000
8,72,1.0000000000000000E+000
8,73,1.0000000000000000E+000
8,74,1.0000000000000000E+000
11,13,1.0000000000000000E+000
11,14,1.0000000000000000E+000
11,50,1.0000000000000000E+000
11,59,2.5000000000000000E-001
11,64,1.0000000000000000E+000
11,69,6.2500000000000000E-002
13,14,7.4184782608695654E-001
13,16,1.0000000000000000E+000
13,17,1.0000000000000000E+000
13,18,1.0000000000000000E+000
