ensemble_a,ensemble_b,overlap_coefficient
1,31,1.0000000000000000E+000
1,36,6.2500000000000000E-001
1,48,1.0000000000000000E+000
1,57,9.3750000000000000E-001
1,76,3.7500000000000000E-001
1,79,3.1250000000000000E-001
2,3,1.0000000000000000E+000
2,7,5.0000000000000000E-001
2,9,1.0000000000000000E+000
2,17,1.0000000000000000E+000
2,21,1.0000000000000000E+000
2,27,1.0000000000000000E+000
2,31,9.4736842105263161E-002
2,32,1.0000000000000000E+000
2,34,1.0000000000000000E+000
2,43,1.0000000000000000E+000
2,47,5.6250000000000000E-001
2,51,3.7500000000000000E-001
2,55,1.0000000000000000E+000
2,57,9.3684210526315792E-001
2,66,1.0000000000000000E+000
2,68,1.0000000000000000E+000
2,70,1.0000000000000000E+000
2,81,1.0000000000000000E+000
2,82,1.0000000000000000E+000
3,4,1.0000000000000000E+000
3,5,1.0000000000000000E+000
3,7,9.3750000000000000E-001
3,8,6.2500000000000000E-001
3,9,9.8290598290598286E-001
3,10,1.0000000000000000E+000
3,11,1.0000000000000000E+000
3,12,1.0000000000000000E+000
3,16,1.0000000000000000E+000
3,17,1.0000000000000000E+000
3,18,1.0000000000000000E+000
3,20,1.0000000000000000E+000
3,21,1.0000000000000000E+000
3,24,1.0000000000000000E+000
3,26,1.0000000000000000E+000
3,27,1.0000000000000000E+000
3,28,1.0000000000000000E+000
3,29,1.0000000000000000E+000
3,30,1.0000000000000000E+000
3,31,7.6470588235294112E-001
3,32,1.0000000000000000E+000
3,34,1.0000000000000000E+000
3,35,1.0000000000000000E+000
3,37,2.5000000000000000E-001
3,39,1.0000000000000000E+000
3,40,5.0000000000000000E-001
3,41,1.0000000000000000E+000
3,42,1.0000000000000000E+000
3,43,1.0000000000000000E+000
3,44,1.0000000000000000E+000
3,45,1.0000000000000000E+000
3,46,1.0000000000000000E+000
3,47,1.0000000000000000E+000
3,48,5.8596491228070180E-001
3,49,1.0000000000000000E+000
3,50,1.0000000000000000E+000
3,51,1.0000000000000000E+000
3,52,1.0000000000000000E+000
3,54,1.0000000000000000E+000
3,55,1.0000000000000000E+000
3,56,1.0000000000000000E+000
3,57,9.5454545454545459E-001
3,58,1.0000000000000000E+000
3,64,1.0000000000000000E+000
3,65,1.0000000000000000E+000
3,66,1.0000000000000000E+000
3,67,1.0000000000000000E+000
3,68,1.0000000000000000E+000
3,70,1.0000000000000000E+000
3,71,4.5945945945945948E-001
3,72,9.3750000000000000E-001
3,73,9.3750000000000000E-001
3,74,1.0000000000000000E+000
3,75,1.0000000000000000E+000
3,78,1.0000000000000000E+000
3,81,1.0000000000000000E+000
3,82,1.0000000000000000E+000
3,84,1.0000000000000000E+000
3,85,9.9130434782608701E-001
4,5,6.2500000000000000E-002
4,26,3.7500000000000000E-001
4,30,2.5000000000000000E-001
4,31,1.0000000000000000E+000
4,41,6.2500000000000000E-002
4,42,7.5000000000000000E-001
4,45,3.1250000000000000E-001
4,48,1.0000000000000000E+000
4,57,1.0000000000000000E+000
