ensemble_a,ensemble_b,overlap_coefficient
3,43,1.0000000000000000E+000
3,50,1.0000000000000000E+000
6,8,1.0000000000000000E+000
6,12,1.0000000000000000E+000
6,19,1.0000000000000000E+000
6,20,1.0000000000000000E+000
6,25,1.0000000000000000E+000
6,27,1.0000000000000000E+000
6,28,1.0000000000000000E+000
6,38,1.0000000000000000E+000
6,39,1.0000000000000000E+000
6,42,1.0000000000000000E+000
6,43,8.7234042553191493E-001
6,50,8.7234042553191493E-001
6,52,1.0000000000000000E+000
6,66,1.0000000000000000E+000
6,69,1.0000000000000000E+000
6,72,1.8750000000000000E-001
8,12,1.0000000000000000E+000
8,19,1.0000000000000000E+000
8,20,1.0000000000000000E+000
8,25,1.0000000000000000E+000
8,27,1.0000000000000000E+000
8,28,1.0000000000000000E+000
8,38,1.0000000000000000E+000
8,39,8.8000000000000000E-001
8,42,1.0000000000000000E+000
8,43,8.9344262295081966E-001
8,50,8.9344262295081966E-001
8,52,1.0000000000000000E+000
8,66,9.5999999999999996E-001
8,69,1.0000000000000000E+000
9,13,4.3750000000000000E-001
9,24,6.2500000000000000E-001
9,43,9.3750000000000000E-001
9,50,9.3750000000000000E-001
10,43,1.0000000000000000E+000
10,50,1.0000000000000000E+000
10,62,6.2500000000000000E-002
10,74,1.0000000000000000E+000
12,19,5.0000000000000000E-001
12,20,2.5000000000000000E-001
12,28,4.3750000000000000E-001
12,38,3.1250000000000000E-001
12,39,1.0000000000000000E+000
12,43,1.0000000000000000E+000
12,50,1.0000000000000000E+000
12,66,8.7500000000000000E-001
13,24,1.0000000000000000E+000
13,32,6.2500000000000000E-002
13,43,8.7500000000000000E-001
13,50,8.7500000000000000E-001
19,20,3.7500000000000000E-001
19,25,2.5000000000000000E-001
19,28,8.1250000000000000E-001
19,38,3.1250000000000000E-001
19,39,1.0000000000000000E+000
19,43,1.0000000000000000E+000
19,50,1.0000000000000000E+000
19,66,1.0000000000000000E+000
20,25,5.6250000000000000E-001
20,27,3.7500000000000000E-001
20,28,8.7500000000000000E-001
20,38,3.1250000000000000E-001
20,39,6.2500000000000000E-001
20,42,5.0000000000000000E-001
20,43,1.0000000000000000E+000
20,50,1.0000000000000000E+000
20,66,1.0000000000000000E+000
24,29,3.1250000000000000E-001
24,32,1.0000000000000000E+000
24,43,9.0410958904109584E-001
24,50,9.0410958904109584E-001
24,72,1.2500000000000000E-001
24,78,8.1250000000000000E-001
25,27,9.3750000000000000E-001
25,28,7.2972972972972971E-001
25,39,3.3333333333333331E-001
25,42,1.0000000000000000E+000
25,43,7.4358974358974361E-001
25,50,7.4358974358974361E-001
25,66,1.0000000000000000E+000
26,43,1.0000000000000000E+000
26,50,1.0000000000000000E+000
26,51,5.6250000000000000E-001
26,79,6.2500000000000000E-002
27,28,6.2500000000000000E-001
27,39,6.2500000000000000E-002
27,42,6.8750000000000000E-001
27,43,6.2500000000000000E-001
27,50,6.2500000000000000E-001
27,66,1.0000000000000000E+000
28,38,2.5000000000000000E-001
28,39,6.2162162162162160E-001
28,42,9.3750000000000000E-001
28,43,1.0000000000000000E+000
28,50,1.0000000000000000E+000
28,66,1.0000000000000000E+000
28,69,6.2500000000000000E-002
29,43,1.0000000000000000E+000
29,50,1.0000000000000000E+000
29,74,5.6250000000000000E-001
32,43,1.0000000000000000E+000
32,50,1.0000000000000000E+000
34,43,1.0000000000000000E+000
34,50,1.0000000000000000E+000
38,39,8.7500000000000000E-001
38,43,9.3750000000000000E-001
38,50,9.3750000000000000E-001
38,66,6.2500000000000000E-001
39,42,1.8750000000000000E-001
39,43,9.8999999999999999E-001
39,50,9.8999999999999999E-001
39,52,7.5000000000000000E-001
39,66,5.7333333333333336E-001
39,69,1.0000000000000000E+000
39,72,1.8750000000000000E-001
42,43,9.3750000000000000E-001
42,50,9.3750000000000000E-001
42,66,1.0000000000000000E+000
43,50,1.0000000000000000E+000
43,51,1.0000000000000000E+000
43,52,1.0000000000000000E+000
43,62,1.0000000000000000E+000
43,63,1.0000000000000000E+000
43,65,1.0000000000000000E+000
43,66,7.8666666666666663E-001
43,68,1.0000000000000000E+000
43,69,9.3750000000000000E-001
43,72,8.7500000000000000E-001
43,74,9.9099099099099097E-001
43,78,8.7500000000000000E-001
43,79,1.0000000000000000E+000
50,51,1.0000000000000000E+000
50,52,1.0000000000000000E+000
50,62,1.0000000000000000E+000
50,63,1.0000000000000000E+000
50,65,1.0000000000000000E+000
50,66,7.8666666666666663E-001
50,68,1.0000000000000000E+000
50,69,9.3750000000000000E-001
50,72,8.1250000000000000E-001
50,74,9.9099099099099097E-001
50,78,8.7500000000000000E-001
50,79,1.0000000000000000E+000
51,79,3.1250000000000000E-001
52,69,1.8750000000000000E-001
62,74,9.3750000000000000E-001
63,65,4.3750000000000000E-001
63,68,3.1250000000000000E-001
63,74,1.0000000000000000E+000
65,68,3.7500000000000000E-001
65,74,1.0000000000000000E+000
66,69,5.0000000000000000E-001
68,74,1.0000000000000000E+000

