ensemble_a,ensemble_b,overlap_coefficient
1,2,4.3750000000000000E-001
1,3,5.0000000000000000E-001
1,4,6.2500000000000000E-002
1,5,8.1250000000000000E-001
1,6,6.2500000000000000E-002
1,10,5.6250000000000000E-001
2,3,5.0000000000000000E-001
2,5,7.5000000000000000E-001
2,6,5.6250000000000000E-001
2,8,3.7500000000000000E-001
2,9,6.2500000000000000E-002
2,10,1.8750000000000000E-001
3,5,1.0000000000000000E+000
3,6,3.7500000000000000E-001
3,8,3.1250000000000000E-001
3,9,3.7500000000000000E-001
3,10,5.0000000000000000E-001
4,5,1.0000000000000000E+000
4,7,1.2500000000000000E-001
4,9,6.2500000000000000E-002
4,10,3.7500000000000000E-001
4,15,5.0000000000000000E-001
5,6,8.1250000000000000E-001
5,7,1.0000000000000000E+000
5,8,9.3750000000000000E-001
5,9,1.0000000000000000E+000
5,10,1.0000000000000000E+000
5,12,1.0000000000000000E+000
5,13,1.0000000000000000E+000
5,14,1.0000000000000000E+000
5,15,1.0000000000000000E+000
5,16,1.0000000000000000E+000
5,17,1.0000000000000000E+000
5,18,1.0000000000000000E+000
5,19,1.0000000000000000E+000
5,20,1.0000000000000000E+000
5,21,1.0000000000000000E+000
5,23,1.0000000000000000E+000
5,24,1.0000000000000000E+000
5,25,1.0000000000000000E+000
5,26,1.0000000000000000E+000
5,27,1.0000000000000000E+000
5,28,1.0000000000000000E+000
5,29,8.1250000000000000E-001
5,30,1.0000000000000000E+000
5,31,1.0000000000000000E+000
5,32,1.0000000000000000E+000
5,33,1.0000000000000000E+000
5,34,1.0000000000000000E+000
5,35,1.0000000000000000E+000
5,36,1.0000000000000000E+000
5,37,1.0000000000000000E+000
5,39,1.0000000000000000E+000
5,40,4.3750000000000000E-001
5,41,7.5000000000000000E-001
5,42,3.7500000000000000E-001
5,43,1.0000000000000000E+000
5,44,1.0000000000000000E+000
5,45,1.0000000000000000E+000
5,46,1.0000000000000000E+000
5,47,9.9033816425120769E-001
5,48,1.0000000000000000E+000
5,49,1.0000000000000000E+000
5,50,1.0000000000000000E+000
5,51,1.0000000000000000E+000
5,52,1.0000000000000000E+000
5,53,1.0000000000000000E+000
5,54,1.0000000000000000E+000
5,55,1.0000000000000000E+000
5,56,1.0000000000000000E+000
5,57,1.0000000000000000E+000
5,58,9.3750000000000000E-001
5,59,1.0000000000000000E+000
5,60,9.3750000000000000E-001
5,61,9.3432835820895521E-001
5,62,1.0000000000000000E+000
5,63,1.0000000000000000E+000
