ensemble_a,ensemble_b,overlap_coefficient
1,7,5.6250000000000000E-001
1,11,1.0000000000000000E+000
1,14,4.3750000000000000E-001
1,34,5.0000000000000000E-001
1,42,5.6250000000000000E-001
1,52,6.2500000000000000E-002
1,56,1.8750000000000000E-001
1,57,1.2500000000000000E-001
1,62,3.1250000000000000E-001
1,68,1.0000000000000000E+000
2,9,4.3750000000000000E-001
2,28,9.3750000000000000E-001
2,30,3.1250000000000000E-001
2,48,6.2500000000000000E-002
2,49,5.6250000000000000E-001
2,68,8.7500000000000000E-001
3,5,6.2500000000000000E-001
3,11,6.2500000000000000E-001
3,22,3.1250000000000000E-001
3,31,3.1250000000000000E-001
3,34,6.2500000000000000E-002
3,42,8.1250000000000000E-001
3,55,4.3750000000000000E-001
3,56,4.3750000000000000E-001
3,61,6.2500000000000000E-002
3,68,1.0000000000000000E+000
4,8,5.0000000000000000E-001
4,11,1.0000000000000000E+000
4,17,1.0000000000000000E+000
4,18,1.8750000000000000E-001
4,41,2.5000000000000000E-001
4,51,6.8750000000000000E-001
4,54,5.0000000000000000E-001
4,68,1.0000000000000000E+000
4,72,1.0000000000000000E+000
5,11,8.1250000000000000E-001
5,22,6.2500000000000000E-002
5,31,1.8750000000000000E-001
5,42,1.0000000000000000E+000
5,55,3.1250000000000000E-001
5,56,4.3750000000000000E-001
5,61,1.2500000000000000E-001
5,68,1.0000000000000000E+000
5,69,3.1250000000000000E-001
7,11,1.0000000000000000E+000
7,14,2.5000000000000000E-001
7,34,4.3750000000000000E-001
7,39,3.7500000000000000E-001
7,42,5.7142857142857141E-002
7,52,3.1250000000000000E-001
7,53,1.1428571428571428E-001
7,57,6.2500000000000000E-001
7,62,9.3750000000000000E-001
7,68,1.0000000000000000E+000
7,74,8.7500000000000000E-001
8,11,1.0000000000000000E+000
8,17,1.0000000000000000E+000
8,18,1.0000000000000000E+000
8,25,9.3750000000000000E-001
8,41,1.2500000000000000E-001
8,51,7.4999999999999997E-002
8,54,1.8750000000000000E-001
8,58,8.7500000000000000E-001
8,68,1.0000000000000000E+000
8,72,5.7499999999999996E-001
9,28,4.3750000000000000E-001
9,49,3.7500000000000000E-001
9,68,1.0000000000000000E+000
9,70,1.8750000000000000E-001
10,11,1.0000000000000000E+000
10,27,1.0000000000000000E+000
10,36,3.7500000000000000E-001
10,38,2.5000000000000000E-001
10,60,3.7500000000000000E-001
10,65,3.7500000000000000E-001
10,68,1.0000000000000000E+000
11,12,1.0000000000000000E+000
11,13,1.0000000000000000E+000
11,14,1.0000000000000000E+000
11,16,1.0000000000000000E+000
11,17,1.0000000000000000E+000
11,18,1.0000000000000000E+000
11,19,1.0000000000000000E+000
11,20,1.0000000000000000E+000
11,21,1.0000000000000000E+000
11,22,6.2500000000000000E-002
11,23,1.0000000000000000E+000
11,24,1.0000000000000000E+000
11,25,1.0000000000000000E+000
11,26,1.0000000000000000E+000
11,27,1.0000000000000000E+000
11,31,5.6250000000000000E-001
11,32,1.0000000000000000E+000
11,33,1.0000000000000000E+000
11,34,1.0000000000000000E+000
11,35,1.0000000000000000E+000
11,36,1.0000000000000000E+000
11,38,1.0000000000000000E+000
11,39,1.0000000000000000E+000
11,40,1.0000000000000000E+000
11,41,9.3750000000000000E-001
11,42,8.1999999999999995E-001
11,44,1.0000000000000000E+000
11,45,1.0000000000000000E+000
11,47,1.0000000000000000E+000
11,50,1.0000000000000000E+000
11,51,1.0000000000000000E+000
11,52,1.0000000000000000E+000
11,53,9.8245614035087714E-001
11,54,1.0000000000000000E+000
11,55,1.2500000000000000E-001
11,56,1.0000000000000000E+000
11,57,1.0000000000000000E+000
11,58,1.0000000000000000E+000
11,60,1.0000000000000000E+000
11,62,1.0000000000000000E+000
11,65,1.0000000000000000E+000
11,67,1.0000000000000000E+000
11,68,9.5952380952380956E-001
11,69,6.2500000000000000E-001
11,70,3.7500000000000000E-001
11,71,1.0000000000000000E+000
11,72,1.0000000000000000E+000
11,73,1.0000000000000000E+000
11,74,1.0000000000000000E+000
12,19,3.1250000000000000E-001
12,27,6.2500000000000000E-002
12,36,6.2500000000000000E-002
12,51,7.5000000000000000E-001
12,68,1.0000000000000000E+000
12,72,3.7500000000000000E-001
12,73,5.0000000000000000E-001
13,40,6.8750000000000000E-001
13,53,1.0000000000000000E+000
13,68,1.0000000000000000E+000
14,42,7.5000000000000000E-001
14,57,1.8750000000000000E-001
14,68,1.0000000000000000E+000
14,69,6.2500000000000000E-002
16,24,4.3750000000000000E-001
16,44,1.0000000000000000E+000
16,68,1.0000000000000000E+000
17,18,1.0000000000000000E+000
17,19,6.2500000000000000E-002
17,25,1.0000000000000000E+000
17,33,5.0000000000000000E-001
17,41,5.0000000000000000E-001
17,50,5.6250000000000000E-001
17,51,3.2608695652173914E-001
17,54,7.5000000000000000E-001
17,58,1.0000000000000000E+000
17,68,9.8529411764705888E-001
17,72,7.4468085106382975E-001
18,25,6.2500000000000000E-002
18,58,3.1250000000000000E-001
18,68,1.0000000000000000E+000
18,72,1.0000000000000000E+000
19,27,2.5000000000000000E-001
19,41,3.7500000000000000E-001
19,51,1.0000000000000000E+000
19,54,1.2500000000000000E-001
19,68,1.0000000000000000E+000
19,72,3.7500000000000000E-001
19,73,5.0000000000000000E-001
20,35,6.8750000000000000E-001
20,45,8.1250000000000000E-001
20,53,1.0000000000000000E+000
