ensemble_a,ensemble_b,overlap_coefficient
35,62,1.0000000000000000E+000
35,75,6.2500000000000000E-001
36,38,1.0000000000000000E+000
36,40,1.0000000000000000E+000
36,41,1.0000000000000000E+000
36,42,1.0000000000000000E+000
36,44,1.0000000000000000E+000
36,48,1.0000000000000000E+000
36,49,1.0000000000000000E+000
36,52,1.0000000000000000E+000
36,53,1.0000000000000000E+000
36,55,1.0000000000000000E+000
36,59,1.0000000000000000E+000
36,60,1.0000000000000000E+000
36,61,1.0000000000000000E+000
36,62,1.0000000000000000E+000
36,63,1.0000000000000000E+000
36,64,9.3750000000000000E-001
36,66,1.0000000000000000E+000
36,68,1.0000000000000000E+000
36,70,1.0000000000000000E+000
36,72,1.0000000000000000E+000
36,74,1.0000000000000000E+000
36,75,1.0000000000000000E+000
36,76,9.4366197183098588E-001
38,41,1.0000000000000000E+000
38,52,8.7500000000000000E-001
38,59,6.2500000000000000E-002
38,61,1.0000000000000000E+000
38,62,1.0000000000000000E+000
38,70,5.6250000000000000E-001
40,41,1.0000000000000000E+000
40,42,3.1250000000000000E-001
40,61,1.0000000000000000E+000
40,62,1.0000000000000000E+000
40,74,3.1250000000000000E-001
41,42,1.0000000000000000E+000
41,44,1.0000000000000000E+000
41,48,1.0000000000000000E+000
41,49,1.0000000000000000E+000
41,52,1.0000000000000000E+000
41,53,1.0000000000000000E+000
41,55,1.0000000000000000E+000
41,57,6.2500000000000000E-002
41,59,1.0000000000000000E+000
41,60,1.0000000000000000E+000
41,61,1.0000000000000000E+000
41,62,1.0000000000000000E+000
41,63,1.0000000000000000E+000
41,64,9.3750000000000000E-001
41,66,1.0000000000000000E+000
41,68,1.0000000000000000E+000
41,70,1.0000000000000000E+000
41,72,1.0000000000000000E+000
41,74,1.0000000000000000E+000
41,75,1.0000000000000000E+000
41,76,1.0000000000000000E+000
42,44,3.1250000000000000E-001
42,61,1.0000000000000000E+000
42,62,1.0000000000000000E+000
42,68,3.1250000000000000E-001
42,74,2.5000000000000000E-001
44,61,1.0000000000000000E+000
44,62,1.0000000000000000E+000
44,68,5.6250000000000000E-001
44,74,5.6250000000000000E-001
48,61,1.0000000000000000E+000
48,62,1.0000000000000000E+000
48,72,6.2500000000000000E-002
49,55,3.1250000000000000E-001
49,61,1.0000000000000000E+000
49,62,1.0000000000000000E+000
52,59,6.2500000000000000E-002
52,61,1.0000000000000000E+000
52,62,1.0000000000000000E+000
52,70,5.0000000000000000E-001
52,75,6.2500000000000000E-002
53,59,5.6250000000000000E-001
53,61,1.0000000000000000E+000
53,62,1.0000000000000000E+000
53,70,3.1250000000000000E-001
53,75,1.8750000000000000E-001
55,61,1.0000000000000000E+000
55,62,1.0000000000000000E+000
57,61,6.2500000000000000E-002
59,61,1.0000000000000000E+000
59,62,1.0000000000000000E+000
59,70,4.3750000000000000E-001
59,75,4.3750000000000000E-001
60,61,1.0000000000000000E+000
60,62,1.0000000000000000E+000
60,76,1.0000000000000000E+000
61,62,1.0000000000000000E+000
61,63,1.0000000000000000E+000
61,64,9.3750000000000000E-001
61,66,1.0000000000000000E+000
61,68,1.0000000000000000E+000
61,70,1.0000000000000000E+000
61,72,1.0000000000000000E+000
61,74,1.0000000000000000E+000
61,75,1.0000000000000000E+000
61,76,1.0000000000000000E+000
62,63,1.0000000000000000E+000
62,64,9.3750000000000000E-001
62,66,1.0000000000000000E+000
62,68,1.0000000000000000E+000
62,70,1.0000000000000000E+000
62,72,1.0000000000000000E+000
62,74,1.0000000000000000E+000
62,75,1.0000000000000000E+000
62,76,9.4366197183098588E-001
63,72,3.7500000000000000E-001
68,74,1.8750000000000000E-001
70,75,1.2500000000000000E-001

